Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,103,骨格診断の話,,,外国人に話しかけられて上手く返答できずに泣いたことがある。その影響もあってか子供にはキッズ英会話教室に行かせています。英語ができたら海外旅行でも便利だし、仕事にも生かせる。苦手意識ができてしまう前にキッズ英会話で小さいうちから英語をしゃべれるように特訓させるのが良いですよ。子供もストレスを感じにくいし、大人になってからの英会話習得は難しいものです。都会の教習所はちょっとお勧めできませんね。すごい混んでるし、待たされた先には不親切な教官と悲惨な教習…。僕の経験上、合宿免許の方が免許取得も早いし、スケジュール通りに進むから楽。仮免許を取って実地試験をパスすれば免許取得まであと一歩。僕は学科で3回落ちて4回目で合格しましたが、いい思い出です。運転は楽しいし彼女を作るには車と免許があれば一発ですよ！,1,,吉野川ラフティング,http://www.taoadventure.com/,1,0
,5,安心安全の買取サービス,taotao,,外人、特に欧米人みたいになりたいと思ったことがある。身長2メートルくらいあって、目の色がすごくきれいなの。幸い、ビーハートビーっていうカラコンで、瞳の色はある程度解決できるけれど、身長は難しいね。しかしカラーコンタクトの持つ特殊効果で、身長も高く見えたりするわけないか。どこか装用するだけで身長がグングン伸びる奇跡のカラコンを売ってないものか。ファッションの一部として、度ありのカラーコンタクトを前々から使用しています。視力の弱かった私も、度ありのカラコンによってスズメバチが素手で捕まえられるようになったよ。普通の度なしカラコンを使っていた時は勇気がなかったけれど、カラコンで自信もついたせいか、思い切りの良い人間になれた。今度はインドにでも旅行して、キングコブラを素手でつかむ予定。なぜか街を歩いているとモデルに間違われる。これは私が本来もつカリスマなのか、あるいはカラコンのキャンマジを使っているからなんでしょうか？渋谷でも原宿でも、キャンマジをつけて出かけると写真撮られまくり。まあしゃーないですわな。私って昔から警察に補導されるくらいインパクトある子だったし。カラコンを使う人は目立ち過ぎに注意ですぞ～！うちの姉は化粧が非常に濃いから、クレンジングを入念にやらないといけない。極力肌にはやさしいファンデーションなどを使っているのでしょうが、どうしても肌に残ると炎症を起こしてしまったり。一番いいのは化粧をしないことだと言いますが、それができたら苦労しませんね。まあ確かに普段化粧をしない男性は、たまに肌がメッチャ綺麗な人がいて笑いそうになる。ああいう美肌はうらやましいぜ。,1,,吉野川でラフティングならタオアドベンチャー,http://www.taoadventure.com/,1,0
,109,脂肪をとったら痩せます,boukenshitai,,外人と結婚した姉は東京の格安結婚式を利用しました。そもそも日本の結婚式ってお金がかかりすぎじゃないですか？その理由は結婚式場職員の給与人件費でしょうが、ご祝儀価格でものを提供するのも問題だ。しかし人間結婚式にもなるとついつい特別感が出て普段は高いものを買わないのに勢いで買っちゃうのが恐いね。長い準備期間を設け、札幌で結婚式を行った。北海道はとても広く、札幌市にたどり着くまでに様々な障害もあったが、やはり結婚式を札幌でやるのは一種のステータスですよね。ちなみに新婚旅行は旭川で寒中水泳をしてきます。ベタな旅行先だと函館やハワイだけど、ありきたりな結婚式は嫁もやりたくないと言っていたし、これくらいのサプライズがなきゃね。数十年間風雨にさらされ続けていた自宅の外壁は改修工事が必要。屋根も保守点検をしないと雨漏りしてくるし、あとで手遅れになる前に改修工事しておかないとね。屋根の雨漏りっていうのは不思議なもので、プロでもどこから水が入ってくるのか分からずに結局建て直しというケースもあるようです。10年に一度は大規模修繕しておくと、家がとっても長持ちするはずですよ。結婚式に招待されたが、あいにく仕事の予定が山ほど詰まってる。しかし引き菓子を貰うのが好きなので、今回は親が死んだことにして結婚式に行って来よう。近頃の引菓子はやたら豪華なものが多く、前回は洋菓子を貰いました。昔はそれほど大したものではなかったようですが、お菓子が好きでたまらない自分にとってはありがたいことです。,1,,,,1,0
,121,結婚式に向けてインプラント,boukenja,,学校のサイトは見やすく・きちんと説明があり、いい感じのものが多いですよね。学科・部活・制服などの紹介が載っていて、納得できる内容なっていることでしょう。個人的に見るところは、修学旅行に行く場所と制服と授業内容です。学校により載っていたり、いなかったりしますが、HPを持っている学校ならばだいたいは載っていることでしょう。海外か国内だと思います。海外だと韓国とかハワイとか日本から近い場所が多そうです。国内は「京都」「沖縄」「広島」など古くからのお寺や原発の光景を見たり、聴いたりして勉強します。あとは、そこの文化を学ぶのも修学旅行の役割だと感じています。制服も日々進化しています。どこの学校でもスカートをパキパキおり短くする子がいる人がいるのが現実です。そこでスカートを折らせないように、スカートの少し下の部分にベルトをつけたり様々な対策をしています。卒業して、制服が新しくなって1度だけ着てみたいと思ったこともありました(^-^)海外の学校は日本と同じように小学校・中学生は義務教育があるでしょうか？？全ての国が、日本のように義務教育というのがあれば凄いですよね。実際に調べてみたところ、「ニュージーランド」の義務教育は6歳～16歳までのようです。6歳の誕生日の次の日には小学校で学ぶことができます。小学生(6～10歳)・中学(11～12歳)・高校(13～17歳)という年齢と学校について、でした。「トルコ」の義務教育は7～14歳までのようです。小学校の8年間が義務教育となっています。後は、勉強するかしないかは本人が決めるようです。日本人には非常に興味深いようです。モロッコでは「義務」ではなく「権利」がもらえるようです。年齢は、6歳～15歳となっています。学校には行ける人が行くという状態ですね。こんな感じで、義務があるところと「権利」はもらえるが行くことができなかった場合もあるということでした。他の場所もありますが、それはまたの機会にします！,1,,吉野川ラフティング,http://www.taoadventure.com/,1,0
,96,東京スカイツリーに魅せられて,,travel,楽しい結婚式の二次会は幹事の能力に左右される部分が大きい。こういう結婚式などのパーティーを取り仕切るのが好きで、いつも自分から進んで幹事を引き受けている。ただし、好きなだけで得意というわけではない。私が任された飲み会や二次会は大抵グダグダな流れになり、最後は全員散り散りになって消えていく。だがもともと二次会や三次会というのはそういうものだろう。お風呂場でムダ毛処理していていちばんテンション上がるのがVライン脱毛だよね～。バイトの子と休憩時間にVライン脱毛の話でえらいもりあがったわ。あそこはちょっとテクニックがいるところで、恐怖心を感じて攻めに行かないときれいに処理できないし、やりすぎると怪我をする。このある種サーキット場のような熱気の中で行うムダ毛処理は格別なのよね。無人島に漂着したらまずやってみたいのが全裸で砂浜を走り回ることかな？救助を待つのはそれからでもいい。僕はいつそんな状況に陥ってもいいようにVライン脱毛だけは毎週行っている。やはりこの部分を綺麗に脱毛しておいた方が、砂浜を駆け回るときのそう快感が違うと思うんです。まあその状態で発見されたら人生オワタ状態ですが、そのスリリングな部分も魅力の一つと考えています。修学旅行の前になってわきの脱毛をしていないことに気が付き、夜中風呂場にこもって脱毛した記憶があるなぁ。でもいざ修学旅行で風呂に入ると、ワキまで脱毛している人はそんなにいなかったね。でもわき毛を剃っているなんてオシャレだねぇと、一目置かれるようになったのはその頃からだし、ワキの脱毛はそれ以来欠かしたことはございません。,1,,吉野川でラフティングならタオアドベンチャー,http://www.taoadventure.com/,1,0
,115,男の人の悲しさ,,school,寒い冬こそ沖縄旅行で、南国の暖かい空気を満喫しましょう。僕は冬に休暇を取って沖縄で暖かく過ごすのお気に入り。今頃真冬の東京や東北では雪が降ったりして寒いんだろうなあ…。なんて寒さに震える人々を想像すると、沖縄の泡盛が進む進む！あなたもこの冬、寒さに耐える本州北海道の人たちを沖縄にてゴーヤを両手に応援しませんか？ウクレレ片手にフィジーまで行ってきました。まったくウクレレの演奏はできないのですがあれは持っているだけでいいんですよ。フィジーの潮風をその身に受け、誰もいない一人だけのビーチでリンボーダンスをする…。これ以上の贅沢が他にあるでしょうか？バカンスの一か月は毎日そんなことをやっていたおかげでフィジー旅行から帰るとちょっと腰が痛かったね。,1,,吉野川でラフティングを,http://www.taoadventure.com/,1,0
,39,子供のフットサルウェア,,datsumou,"今日電車でものすごい腕毛をした外国人の人を見かけた。欧米の人なんだろうけど、不思議なことに頭髪はパツキンなんだけど、腕毛は普通に黒いの。朝だったので見間違いだったかもしれないけれど、とにかくモッサモサの腕毛がすごく俺の心をほんわかさせてくれたね。やたら体中の毛を脱毛したがる人がいて、中には永久脱毛までしている人もいる。全く嘆かわしいことだ。人類は意識的に猿だった頃から遠ざかろうとしているようにしか思えない。体の毛をバリバリ脱毛し始めたら今度はいったい何をするつもりだろう。動物的なものを片っ端から切り捨てていく性質があるってのも無視できないところ。体臭を抑えるためのデオドラントスプレーが必需品になっていたり、ファブリーズが普及したのも、当時は不自然だったな。でも今ではむしろ臭いのあるもの＝悪とまでなっていて、近い将来体から出るものは全て悪になるのでは？飯を食わずに排泄もしないし、体に毛が全く生えていない人間ってかなり気持ち悪いと思うのだが、美しさのモノサシというのは時代とともに変化するものだし、そういう人間が理想となる日が来るのも冗談ではないかも。

ダイビングしたい、クジラが見たいなら、ホエールウォッチングや世界有数のダイビングスポットとして有名なタヒチへ旅行しませんか！澄んだ海の中で、あなたも人魚になった気分を味わえるかも

職場で一番カッコイイ先輩の結婚式に参加させてもらいましたが、引き菓子もパーフェクトなチョイスで惚れ直しちゃいましたよ。どうやらここのサイトから調達してきたらしくて、いつか自分が結婚することになったら、面白い引菓子で参加者の記憶に刻みつけてあげたいなぁ。",1,,吉野川ラフティング,http://www.taoadventure.com/,1,0
,40,大好きな花に囲まれて,,shibou,"今年の夏こそはハワイ旅行に行きたいと思って、時給がいいと噂のキャバクラでアルバイトする事にしました。最初に面接に行ったのですが、黒服という男性が親切にお店の仕組みや仕事の内容を教えてくれたから安心して働けそうだと思いました。最初のうちはお店で着る衣装は全て貸してくれるという事だったので、とりあえずお店で使う名刺入れと小さめのクラッチバッグを購入しました。名刺入れやクラッチバッグは、ラインストーンが散りばめられた暗い店内でも目立つデザインの物をセレクトしました。夜のお仕事を始めるから、少しでも華やかな物で身を固めていこうと思ったのです。お店で勤務している時に飲む物も、お客さんがキープしているウィスキーやブランデー以外にも自分が好きなカクテルやビールを注文できるシステムだから安心しました。私はお酒がそんなに強くない方なので、最初に黒服の人に私が頼んだカクテルは全てアルコール控えめに作って下さいと頼んでおきました。キャバクラって想像していたよりは、すごく働きやすい環境なんだなと思いました。",1,,吉野川でラフティングならタオアドベンチャー,http://www.taoadventure.com/,1,0
,206,脱毛するのがもったいないよ,,,"今年の夏は彼女と海外旅行に行く予定があるんですよ。行先の候補はフィジーやタヒチなどいくつかありますが、彼女が行きたいのはフィジーだったかな？南の島であれば僕はどこでも良いのですが。彼女としては、フィジーが植民地時代にどんな状態だったのかを知りたいらしく、まあいわゆる歴史マニアですね。フィジーについて色々調べているようで、僕も彼女を見習ってフィジーのことを勉強してからいこうかな？面倒なホテル予約や予約の確認なども簡単にできます。旅行資金が貯まったらすぐにでもフィジー旅行に行きますよ。若いうちはとにかく旅行に費やしたいと高校の時から考えていましたからね。フィジーに行きたいと考えるようになったのは、海外旅行先が寒いところばかりだったから。ロシアに旅行した時はシベリアで凍死しかけたし、その反省から今度の海外旅行は暖かい太平洋のフィジーにしようと決めました。ディズニーランドのホテルはたくさんありますが、近くて満足できる場所にしたいですね。",1,,吉野川でラフティングを,http://www.taoadventure.com/,1,0
,211,ハワイのために風俗,,,今年の年末年始の旅行は「贅沢、ゆっくり」と過ごす人が多いようです。この背景にはアベノミックス効果による個人の消費持ち越しや最大で9連休にもなる曜日があるということが関係して家で過ごさず旅行先で新年を迎える人が増えるそうです。他には従業員人数が700人を超える企業がボーナスアップするなど様々な点が重なって年末年始を豪華に過ごす人が多くなりそうです。前年の同時期に比べますと国内旅行は１５パーセントアップし海外旅行は５パーセント増加するということです。さらに驚くのは1泊８万円もする高級ホテルの予約が半月で完売してしまうといった例年にはない事態が起きています。このような景気の波は旅行業界だけではなく百貨店も波に乗っているようです。人気作家がオリジナルで洋服を作るテディベアがオリジナルということもあって1体が13万円もするかなりの高級品ですが何と100件も殺到してしまう事態になりました。このように今年は高級志向ですが、海外旅行の旅行先を選ぶ際いつの時代も変わらないのは日本で寒い年末年始を過ごすのは辛いということで「南国」に旅行者が多く集まります。日本人が選ぶ海外旅行先といいますとハワイや台湾が一般的に人気ですが今年の海外旅行先のランキングが変わりました。何と「タイ」がトップに上がってきたのです。タイの魅力は何と言っても日本のように多くの神様が祭られていて神聖な場所といったイメージがありますしその場にいるだけでご利益があるような気がします。そして何よりも日本のように「おもてなし」の心を大切にしているところが日本人にとって重なる点がいくつかあり日本人の観光客が集まるのかもしれません。,1,,吉野川ラフティング,http://www.taoadventure.com/,1,0
