Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,24,どうすればおしゃれに見えるのか？,,live,街中でおしゃれな人が歩いているとつい目で追ってしまいますよね。男女関係なくおしゃれな人というのはみんな自分に何が似合って何が似合わないかを熟知しているのです。失敗は成功の元といいますしとりあえず自分の着たい服を着てみるというのも手かもしれませんがおしゃれに見えるというポイントは案外そんなに難しいものではないのです。そのポイントとはまずサイズ感です。体型をカバーしようとして大き目のTシャツにだぼだぼのジーンズこれでは余計太って見えてしまいます。自分の体型を生かす格好をすることが大事になってきます。例えば下半身太りが気になるのであればボトムスにはふわっとしたタイプのスカートを合わせます。その代わりトップスは上半身の細さを強調するためにフィットするタイプのものを選びます。そうすることで太ってみえることはなくむしろ魅力的にうつるはずです。次に配色のバランスです。私がおすすめしたいのはコーディネートの中を3色ぐらいでまとめるということです。靴下の色と鞄の色を一緒にしてみたり黒の時計に黒のスニーカーを合わせてみたりそんな小さいことでも一気におしゃれ感がアップします。いろんな色をコーディネートの中にいれてしまうといくら個々のアイテムが可愛くてもお互いが反発し合って引き立ちません。３色ぐらいでまとめることで一気に大人っぽくおしゃれになれるのです。そしてついつい手を抜きがちなヘアスタイルそして要は足元になってきます。いくら素敵な服を着ていても髪の毛がボサボサだったり艶がなかったりすると一気に魅力が減ってしまいます。髪の毛はいつでもツヤツヤとするようにしてしっかりケアしましょう。そしてその時々に応じてヘアアレンジを楽しみましょう。靴は汚いものは履かない様にしましょう。靴が汚かったり安っぽかったりすると全体の質が下がってしまいます。靴はいつもきれいに保ち革靴などの場合は定期的にお手入れをしましょう。,1,,かわいいウィッグはこちら,http://www.sweet-pink.net/,1,0
,24,私の今年の秋冬ファッションは、まだレイヤードで遊ぶ！,,cosmetic,今年の流行色はスモーキーパープルとか……口紅も同色ないしはボルドーが秋冬物のトレンドだそうです。また秋冬ファッショントレンドはふわふわもこもした風合いの素材のアウターがたくさん登場するようです。レイヤードルックはまだ続きそう。でも秋冬コレクションではよりファッショナブルにという傾向になりさらに重ね方のバリエーションが豊かになってきているようです。パンツは幅広でキュロットと見誤るようなタイプもあるとかでびったりスリムなスパッツ路線は遠くなっていくのでしょうか。スカート丈はフレアミニミディ丈スカートフレアロングスカートだそうです。スカートは今年のトレンド。ミディ丈スカートは少し古風でエレガント。フレアロングスカートもトレンドてす。さて私の今年ファッションは口紅のボルドー色を刺し色にまず使います。レイヤードもまだトレンドのようですから私はこのファッションに熱を上げていきましょう。長袖を切ってアームカバーを作ったりポケットたっぷりのちょっとしたスカートを端切れで作ったりして遊びます。冬に暖かな素材で作ると冷え防止にもなりそうです。刺し色のボルドーはスカーフに使うなりアクセサリーなどで取り入れてしまいましょう。口紅をワンポイントにしてネールエナメルと合わせてもおしゃれです。私はグレー黒紺などのロングＴシャツで合わせようと思います。グレィシュパープルのシャツを一枚位購入しても楽しいでしょう。レイヤードスタイルはまだまだ複雑化しそうですがいろいろ色で遊ぶのもまた楽しからずや？です。秋の夜長…時間はたっぷりありそうです。針ものにいそしみましょうか。,1,,ウィッグの通販です。,http://www.sweet-pink.net/,1,0
,24,制服よりも私服が好きな理由,,collect,毎日着て行く服を選ぶのが面倒と言う人もいますよね。だから制服がラクで良いと。しかし私は毎日着て行くものを選ぶのが好きです。なぜなら着て行くものによってその日の気分を高めたり落ち着かせたり出来るから。気持ちを引き締めたい時はタイトなスカートでエレガントに。仕事をバリバリこなしたい日は動きやすいパンツスーツを選びます。色も燃える闘志を秘めている日はあえてダークカラーにしたりデスクワークが続きそうな日は気分が沈まないように明る目を選んだり。もし毎日同じ制服を着なければいけないとなると心の安定をどこではかれば良いのか分からなくなってしまいます。幸い女性は男性よりも服装のバリエーションが豊か。スカートもあればパンツスタイルもありフレアなフォルムもあればタイトなシルエットもあります。カラーもダークなものからカラフルなものまで様々。身の回りのものでファッションをグレードアップさせる事も可能です。たとえばスカーフやストールの様な巻き物をプラスしたりヘッドアクセサリーやイヤリングネックレスなどで飾ることだって出来ます。自分からでも見られるオシャレとしてネイルを楽しむ人もいるでしょう。毎日「何を着ようか？」と考えるのは確かに時間がかかるもの。でもこれがあるからこそ一日のスケジュールなどを再確認したりもできるのです。着るもので自分の印象をコントロール出来るのも仕事をするにあたって大きなメリットにもなります。,1,,激かわウィッグの通販です。,http://www.sweet-pink.net/,1,0
,24,AMOちゃんみたいな髪色とファッションしたい！,collect,,AMOちゃんの髪色本当にかわいいー。脱色とか何回すればああいう淡い色はいるんだろ？みぃがいれたいのはやっぱりラベンダーっぽい淡い色かな。多分ホワイトゴールドっていうの？そんくらい落とさないと綺麗に入らないよね？しかもみぃの住んでるところ田舎だからAMOちゃんみたいな青文字系御用達美容室みたいなとこないしブリーチしてください！てっても「痛むから～」とか言ってしてくれない(笑)いやホント頼むよ…って感じ。で今中途半端な金アッシュだよ。もう飽きたぁ。あとねAMOちゃんのファッションもマネしたいなー。さっきからAMOちゃんAMOちゃんだねwでもホントにかわいいんだもん！みぃはとくにMILKが好きかな。でも高い～(涙)ちょっと学生のバイト代では買えないっていうか買えても23着くらいかな。これからコツコツ集めたいな～。特に可愛いなって思ったのは星座柄？スコープ？のワンピー！あとハートのヒールのパンプスも超可愛いの。ハート型バッグも欲しいな～すごい欲しいな～。あと何気にオークションとかで見ると昔販売されてた柄も可愛いんだよね。どこのお洋服屋さんもそうだけど一回販売したやつはもう販売してくれないから悲しいね…。でもたまにMILKはちょっとだけ再販してくれるのがあるみたいでも型は変わるって。今度原宿の本店行ってみようかな。ちょっと入りにくいけどお店も凄いカワイイんだよね。外装も可愛いし店の中も超カワイイ！なんかたまにモデルの子とかの撮影やってるらしい。本当かは分かんないけどMOOK本とかで写ってたから本当にやってはいるんだろうね。今度友達誘っていってみようっと。,1,,かわいいウィッグはこちら,http://www.sweet-pink.net/,1,0
,1,本当のオシャレ,,shibou,「本当のオシャレってなんだろう。」オシャレや洋服に興味のある人なら誰でも一度は考えたことがあるのではないでしょうか。いつもオシャレに見えるあの人は特別高い服を着ている訳ではないしどこか自然体でかっこいい。そんな人は周りにいませんか？逆に高いブランドものばかり身につけたがる人やとにかくいっぱい洋服が欲しいという人はあまり魅力的に見えません。オシャレな人が実践していることそれは洋服を大切にし一着一着に愛着を持つことだと思います。自分が本当に気に入って買った洋服であれば高かろうが安かろうが大切に扱いますし着ていてとても気分が良いはずです。気分が良くなれば自然と周りからの印象も良くなりキラキラ輝いて見えるでしょう。逆にブランド物だけど自分には似合わない服を着ていたらいくら高くて洋服自体は質の良いものだとしてもやはり似合っていないのです。洋服に着られてしまっているのです。洋服を着こなすという言葉がありますがその通りで自分らしくその洋服と向き合うことが大切です。ただでさえ忙しい毎日なのにイチイチそんなことをしている時間はないと思われるかもしれません。けれど大抵の人には洋服と向き合う時間は既にあるはずです。洗濯物を干す時たたむ時しまう時他にも毎朝その日何を着ていくか考える時です。思いのほか私達が洋服と向き合っている時間はすでに存在しています。しばらく着ていなかったあのシャツに久しぶりにアイロンがけをして袖を通してみたら思いがけず格好良く着こなせるかもしれません。,1,,ウィッグの通販です。,http://www.sweet-pink.net/,1,0
,1,自分らしいオシャレ,,supli,洋服やアクセサリーが大好きで大学卒業後にアパレル企業へ就職し販売員になりました。本当に憧れていた職業だったので毎日がとても楽しく充実していました。もちろん楽しい事ばかりではないですがお客様との会話や自分の好きなテイストのお洋服に囲まれた日々は今でも宝物な時間だったと思います。販売員をしていた時に感じていて今でもそうだなぁと思い事は「流行を取り入れつつも自分らしいファッション」をしている人は本当のオシャレな人であるという事です。色々なテイストの雑誌が多く出版されている今ではこれを着ていればおしゃれ！やこれから流行るアイテムはこれだ！など雑誌を開くと流行がすぐにわかります。もちろん流行を取り入れている人は目を引くしおしゃれ感も出てマネをしたくなりますが街を歩いている人を見ていると流行を全身で取り入れている人もたくさんいます。全身流行でがっちり固めた人を見ると私はついミーハーに見えてしまってどうしても「おしゃれ」とは思えない時があります。流行アイテムを取り入れつつその人ならではの着こなしをしている人を見るとオシャレだなぁと思います。小物だけ流行を取り入れてみたり洋服で流行を取り入れるなら足元は自分らしさを出してみたりオリジナル度は本当に大切な事だと思っています。販売員をしている時は大好きな洋服に囲まれていてそのブランドに全身身を包みますがそのブランドの洋服を着ていてもオリジナル感は出す様にしていました。その方がお客様との会話も弾んでそのお店の洋服のファンから私自身のファンになってくださるような気がするのです。オシャレをする事は私の中ではもう日常となっていて毎朝のコーディネートを考えるのがとても楽しいです。流行を取り入れつつ自分らしさを出す事は難しい事かもしれませんが習慣となってしまった今となってはそれが日々でありそれが普通となりました。,1,,激かわウィッグの通販です。,http://www.sweet-pink.net/,1,0
,32,ちょっとしたアクセントでオシャレに決める,,biyou,シンプルな服装でもちょっとしたアイテムを使ってアクセントつけることで見栄えはかなり変わってきます。たとえば腕時計です。腕時計は半袖のシャツや長袖のシャツを腕まくりしたときに目立つアイテムです。飾り気のない腕をかっこよく見せてくれる腕時計はどのようなものをつけるかで雰囲気が変わってきます。たとえが文字盤が大きな腕時計は存在感があり見る人の注意を集中させますのでオシャレなものをつけるならオシャレな印象を与えることができます。またスポーティーなものはアクティブな印象を与えますしベルトがレザーでできているものなどはシックな雰囲気をかもし出します。このように腕時計をつけるだけでも全体の印象をかなり変化させることができます。次にストールです。ストールを首に巻きつけるだけでシンプルな服装に華やかさを持たせることが可能となります。無地のボタンシャツにはもちろんのことVネックやUネックのTシャツなどに合わせてもかっこよく見せることができます。ストールは一本持っていると非常に重宝するアイテムです。他にも伊達メガネや帽子などはそれに相当するアイテムといえます。たとえばホワイトカラーの7分丈のシャツにブラックカラーのチノパンを合わせたようなスタイルであってもハットをかぶって黒縁の伊達メガネをかければかなりオシャレに見せることができます。もしこのスタイルに寂しさを感じるならストールを首に巻くこともできます。このようにシンプルな服を基盤としアイテムを用いてオシャレを演出するテクニックがあります。,1,,かわいいウィッグはこちら,http://www.sweet-pink.net/,1,0
,32,私は浮いているかもしれないけど,wig,,私はファッションにこだわっているかというとそうでもない気がします。ですがレースがついたふりふりの服を着てと言われたら嫌だと言います。私はボーイッシュ系のファッションが好きなのです。ここは譲れません。コーディネートも無頓着な方だとは思いますがボーイッシュは何が何でも譲れません。私の唯一のこだわりといっても過言ではないかもしれません。周りの友人たちといると浮いてしまいます。みんなちゃんと女性らしいファッションをしている中私は男の子みたいなファッションをしているのです。最初は私もみんなと同じようなファッションをしないといけないのかなとも思いました。ですがその悩みはすぐに消え去りました。同じファッションをしてもつまらないと思ったのです。色々と考えてみたのです。街を歩いていて女性たちがみんな同じファッションをしていたら？というのを想像してみたところやっぱりおかしいと思えたのです。たしかにみんなと方向性は違うかもしれません。でもそれでいいみんなと違うかもしれないけどアクセントになればいいみんなの引き立て役になればいいと思えました。みんなが女性らしいファッションしている中私だけが男の子みたいなファッションをしていたらたしかに目立つかもしれません。でも目立ちたいわけではありません。それなら私がいることでみんなの女性らしさが引き立てばいいと思えるようになったのです。,1,,ウィッグの通販です。,http://www.sweet-pink.net/,1,0
,32,流行を作り出すために不可欠なもの,,,男性のジャケットやベストなどボタンの付いた上着で一番下のボタンをはずしていることが多いのはなぜなのか？という疑問に謂れがきちんとあるということを芸人のケンコバさんが話していました。なんでも昔ヨーロッパで各業界の有名人実力者などが集まりよくパーティーが開かれていたときにその主催者がお腹の出ている人で一番下のボタンが閉まらず開きっぱなしになっていたのをその時代イチのファッショニスタ流行発信者が心遣いから「今年はこれがクル！」とジャケットの下のボタンをわざとはずしたことから”おしゃれ”として流行したそうなんです。皮肉にも”ダサい”と笑われさげすまれていたものが”おしゃれの最先端定番”にとってかわる。今の時代もあえてダサくするのがおしゃれという風潮ですがそこには相手への思いやりまた偏見を取り払った眼で人を見るという心が裏打ちされているんだな～感じました。本当におしゃれな人は人の気持ちを理解しようとしてまた最大限にその人を尊重するリスペクトの気持ちがあると思うんです。その結果として流行が生まれたりファッションアイコンとして憧れる人になるんじゃないでしょうか。またそういう人じゃなきゃ流行は発信できないと思いました。まあだからといって私は脂肪たっぷりのお腹をボタンを開けて見せる勇気はないですが（笑）もっといろんなスタイルの人を寛容できる世の中になってほしいし自分もそういう大人になりたいなと思いました。,1,,激かわウィッグの通販です。,http://www.sweet-pink.net/,1,0
,32,長く愛せるファッションが好きです,fashion,,私は余り流行の最先端を行っているファッションよりも定番で長く使えるようなファッションが好きです。ショップではトゥモローランドのボールジーやマカフィーそしてマーガレットハウエルなどの服が好きです。夏は暑いのでワンピースを着ることが多くて風通しがいいので暑い夏でもパンツよりも着る機会が多いのです。ワンピースの素材は麻や綿が多く水通ししてある麻は家でざぶざぶと洗えるので気軽に洗いざらしの感覚で着ることが出来てとっても便利です。ヤフーのオークションで洋服は入手することが多くてマーガレットハウエルの服は実店舗だと高くてなかなか買えないのですがオークションだと安く買えるので重宝しています。最近買ったのはマーガレットハウエルの青いバラの柄のワンピースとシルク素材のネイビーに白のドット柄のワンピースです。両方ともデザインがすごく素敵で顔映りが良いようで友達からの評判もいいようです。私はMサイズでちょうどいいのでチョイスするアイテムはいろいろありますがファッショナブルなワンピースを落札出来た時には本当に嬉しく感じます。先日は晴雨兼用のプチパラソルを落札しました。ポールジョーシスターのものでネイビーに白の刺繍がほどこされていてとっても素敵です。夏は日傘を使うことが多くてプチパラソルは軽いし邪魔にならないのでもっているととっても重宝するものでおしゃれな感じたしてすごくいいです。,1,,激かわウィッグの通販です。,http://www.sweet-pink.net/,1,0
