Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,24,古着でいいじゃん！,,live,結婚してから今まで全く働きに出れていない私は洋服を買えるお金がない。しかも独身の時も休みの日しか私服を着ない為に全くといっていいほど在庫の服すらない。そして結婚の引っ越しの時に合わせて服の断捨離をしてしまった為にさらに在庫がなかった。子供が赤ちゃんだった時は殆ど毎日1日中家の中にいることが多く取り敢えず服を着てればそれていいやという感覚だった。でも子供がと外出する機会が増えた時辺りの同年代のママさん達を見て驚いた。皆とってもおしゃれなのだ。確かに独身の頃のようにミニスカートを履いているママさんはいないけどしっかりおしゃれを楽しんでいるのがよく分かる。私だって昔はファッション雑誌を毎日読んでデートの服のコーディネートを考えたりするのが大好きだった。それが今じゃどうだろう。お金がないのを言い訳に服のコーディネートすら気にしていない。これじゃあテンションも上がらないはずだ。でもお金がないのは事実な訳ですぐ働ける状態にないしこの状況はしばらく続きそうだ。それならどうするか。お金が全くなくて買えないならもらえばいい。幸い私には年の近い妹がいて着ない洋服をわんさか持っている。私は早速もらいに行った。あとはセールで買ったりしていたけどセールでも今の私には高くて手が出ない。そうだ古着だ。これからは古着を大好きになろう。今までは誰が着ていたのか分からないことに抵抗があって古着を買ったことはなかったけど今はそんなことを言っている場合ではない。だってよく探せば自分の好きなブランドがとっても安く手に入るのだから。子供あり専業主婦。まだまだおしゃれを諦めちゃいかんのだ。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/,1,0
,24,３０代前半のファッション,,cosmetic,わたしは３０代前半の男性です。若くもないけど決しておっさんでもない微妙な年齢です。仕事はシステムエンジニアをしていて主にWEBの業務系システム構築をしているので自分の所属している会社で働くのではなくお客様の会社で働くことが多いです。現在担当している会社はスーツではなく私服出社が命じられています。（原則スーツは禁止です。）結婚後はあまり服を買う事もなかったのですが月曜日から金曜日まで５パターンの服を用意しなくてはならなくなりました。若いころは古着やセレクトショップで適当に服を買っていたのですがこの年齢になるとどういった格好をすればいいのか迷ってしまいます。妻に相談したらわたしは年齢よりは若く見えるため今までの服装もいいけど少しかわいらしい感じのファッションを勧められました。ブランドでいうとNEーNETやフラボアやmercibeaucoupなど女性がメインのブランドでしたが意外とメンズも多く扱っています。最初は派手でかわいらしすぎるので抵抗がありましたが妻とお店に行って試着してみると意外と悪くなく自分でいうのもどうかと思いますがなかなか似合っていると思いました。金額はそれなりにしましたが新たな自分と出会えたみたいでとてもよかったです。（わたしはグレーや茶色の服が多く地味目な感じでした。）会社でもおしゃれだと褒めてもらい評判も上々でした。３０代後半になってくるともう少し大人路線にシフトチェンジが必要ですがしばらくは今のファッションを楽しみたいと思います。,1,,フットサルユニフォームの作成なら,http://www.scd-works.jp/,1,0
,24,お金をかけずにファッションを楽しむコツ,,collect,ファッションにこだわり始めるとキリがないですよね。本音をいうと好きなブランドショップで買い物をしたいのですがお財布事情がそれを許してくれません。そこで私はお金をかけるアイテムとかけないアイテムを分けて買うようにしています。お金をかけるアイテムはアウターと靴です。アウターは長く着るものだからできるだけ質の良いものを選ぶようにしています。コートが安っぽいと他の部分にお金をかけていても全体的に安っぽさが漂ってしまうんですよね。デザインはシンプルなものを選ぶと飽きずに着続けることができます。値段が高いものだから気に入る商品を必死になって探しています。靴は消耗品だから安いものでいいかと思っていた時期もありますがやっぱり上質な靴は疲れにくいので頑張って良いものを購入しています。革素材の場合きちんと定期的に手入れしたら長く着用できるので長い目で見たら得かなと思います。ただサンダルは汚れやすいので安いものを選んでいます。値段が高いサンダルを買ったもののすぐに汚くなってしまったことがトラウマになっていてそれ以来安めのものを買うようにしています。トップスは流行があるし頻繁に着て劣化しやすいから安めの商品で十分かなと感じています。今は低価格でもデザイン性が優れているブランドが多くあるからちゃんとトレンドをおさえたコーディネートをすることができます。安い商品はどうしても素材が落ちるので素材の良し悪しが分かりにくいものを購入するのが上手に買い物するコツです。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/,1,0
,24,自分のすきなファッション,,,洋服とか身に着けるものは個性がでると思います。雑誌に載っているコーディネイトは確かにかわいかったりかっこよかったりしますがみんながみんな雑誌に載っているような格好をすると個性がわからなくなってしまう気がしています。雑誌に載っているものは通販カタログみたいに欲しいものの参考にしたりするのがいいのではないかなと考えます。雑誌だとトレンドも載っています。しかしそのトレンドはおしゃれの上級者並みのものがしばしばです。自分流のコーディネイトに自信がないままトレンドを追っかけると逆にださく感じるのです。だから私は自分が好きな自分流のおしゃれを楽しんだほうがファッションがもっと楽しくなるのではないかなあと思います。でも今風に着飾りたい！という方が多いのではないでしょうか。そういう場合は小物やワンポイントでトレンドを取り入れていけば個性も出せるしトレンドも取り入れられると感じます。そしてコーディネイトしたら自分の顔をよく見てみてください。顔に合わないコーデはオシャレ度を下げてしまうと感じます。薄い感じの顔で服装がきつめだったらちょっと浮いてしまう気がします。バランスも大切なおしゃれポイントだということを忘れないでください。自分が好きなファッションと顔が合わないならほかのファッションにも興味を示すといいかもしれません。新しい自分の「好き」が見えてくることさえあるでしょう。自分の好きなファッションが胸を張ってできるということが一番のおしゃれなのではないかと感じます。,1,,フットサルユニフォームの作成なら,http://www.scd-works.jp/,1,0
,24,自分なりのオシャレ,,,私はファッションに関してそこまでこだわりは持っていないほうだと思います。流行りも追わずに自分の好きなものを着ているだけかもしれません。でも自分が持っている服の中でコーディネートを色々考えるのは好きです。持っている服は多いとは言えません。オシャレな人からしたらこれだけ！？と思われるかもしれません。その少ない服の中でどれだけ着回す事ができるか考えると言うのはなかなか大変ですがなんだかんだ言って楽しませてもらっています。しかしよく考えてみるとボーイッシュなファッションが多めな気がします。女性らしさを強調したものが苦手ということもあり面倒な時はいつもTシャツにデニム腰にパーカーを巻きつけただけのファッションです。私のこだわりはしいて言うなら全身地味にはしないということでしょうか。何処かに明るい色は必ず入れるようにしています。Tシャツの模様スニーカーキャップパーカーなどその日によって違いますが差し色というやつを必ず入れるよう心がけています。全身地味というのは気持ちが暗くなってしまうのでそういうのは避けたいなと常日頃思っています。最近思うのは全身明るい色にしたらどうなるのだろうということです。全身ビビッドというのに憧れてはいるのですがハードルが高くてなかなか出来ません。でも一歩踏み出すチャンスかなとも思っています。自分なりのオシャレを極めて自分のオシャレに自信を持てるよう頑張ります。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/,1,0
,32,ファッショにはきちんと気配りをしましょう,,,身につける物にはこだわりを持っています。全て自分で購入しますし定期的な洋服屋さんにも足を運ぶようにしています。面倒臭がってファストファッション店でなんでも購入する事はなく自分気に入るものを根気よく探します。きちんとした値段のものは長持ちしますしなかなかあきないものである事が良く解ります。少しお洒落なかっこうをすると周辺の反応が全く違ってきます。特に異性の気をひくためには絶対にファッションへの気配りは必要だと思います。お洒落な子は一緒にあるく人の服装も気にするものです。私は高校生くらいまでは殆どファッションに興味はなかったと思います。実際には興味はあったんですが色々と勉強しようと気はまったくありませんでした。大学に入ってからアルバイトをするようになってそこで色々な女性と関わるようになりました。その頃から周辺の女性に合わせてきちんとお洒落をしなければ損をするのではないかと思うようになってファッション雑誌を買ったり洋服屋さんに頻繁に行くようになったり街で歩いている人の服装をチェックするようになりました。するととたんに自分が置かれている環境が変わっていきました。まず異性からもてるようになりましたね。もてるようになると益々気配りをするようになります。そうすると同性からも一目置かれるようになったりもします。ただ中には考えが古い人もいてお洒落なかっこうをするとちゃら男なんていう事を言われたりもしますがそういう人は放置しておけばいいのです。,1,,フットサルユニフォームの作成なら,http://www.scd-works.jp/,1,0
,32,ユニクロのインナー,,fashion,ユニクロの商品は快適にどんな場面でも着こなせる服が多いのが特徴でもあります。プリントマキシワンピース等のロング丈のワンピース人気は去年に引き続き今年も人気があります。ユニクロの場合は色違いで同じデザインがある点です。他のお店では一点しかないワンピースでもこの様に大量生産されるので在庫が切れる事も殆どないのです。プリントワンピース等はマキシ丈とミドル丈の２パターンが用意されており裾が長いのは苦手な女性向けです。結構マキシ丈というのは階段を上がる時に足元付近が邪魔になって気を付けないと危ない事もあるので膝丈位の長さが本当は丁度良いのです。一年中活用出来るインナーも取り揃えが豊富なのですが男性用と女性用共に３種類から揃えてあります。半袖タンクトップキャミソールと洋服に合わせてインナーを変えるのもお洒落の一つであると言えるでしょう。このインナーはエアリズムという商品名で愛用している有名人も多いです。バレリーナのポリーナセミオノワはバレエのレッスン中大量の汗を掻くのですが吸放湿や接触冷感等の機能がこのエアリズムインナーには備わっている為実に快適な着心地で過ごす事が出来るらしいです。男性ではテニスプレイヤーのノバスジョコビッチもクルーネックTシャツを着て試合に臨んでいるらしくドライな着心地が運動選手やダンサー等の汗を掻く職業に従事している人達にとって喜ばしい商品であると思いました。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/,1,0
,32,強い味方！スーパーの靴売り場とシューキーパー,,fashion,昔はヒールのある靴が苦手だったのですが最近やっととりいれるようになりました。あいかわらずヒールは苦手ですがでもやはりヒール靴の方がファッションとしてキマル場合もあるので。気軽にヒール靴に挑戦できるようになったのは近所のスーパーの靴売り場とシューキーパーの存在のおかげです。近所のスーパーの靴売り場がなかなかあなどれなくて基本一足3000円ほどの靴がワンシーズンごとに新作として登場してその靴がシーズン終わりになるとどんどん値下げされて売りつくされていくシステムになっているようなのです。そもそも3000円の靴でも安いのですがさらにそれらの靴が2足で5000円になっていたり1足1500円になっていたりするので靴売り場のチェックが欠かせないのです。問題はヒールです。パンプスなどのヒール靴が私にとって問題なのは足の幅です。パンプスはだいたい華奢な作りになっているのであっというまに親指や小指の付け根に豆ができてしまうので私にとってパンプスなどのヒール靴は鬼門でした。しかし最近靴の長さと幅を広げることのできるシューキーパーをゲットしましてある程度までなら靴の幅を広げることができるのでヒールに挑戦できるようになったのです。去年は何度もためし履きしてみて「これいいな。でもヒールだしどうなのかな」と思っていた靴が1足1000円になっていたのでそのときは迷わず買いました。もう1000円なら失敗したっていいではないかと思えます。,1,,フットサルユニフォームの作成なら,http://www.scd-works.jp/,1,0
,32,ヘアタイもどきを配りまくる！,fashion,,今年の夏はヘアタイもどきをリメイクして出会った女子に配りまくりました。ヘアゴムにもブレスレットにもなるヘアタイ。チェックしているブログでブロガーさんが100円ショップでゲットしたヘアタイをリメイクしていたのがとてもかわいかったのですかさずマネをしてみました。ヘアタイにチャームを組み合わせただけの簡単リメイクなのですがなんともいえずかわいかったのです。さっそく100円ショップに行ってヘアタイもどきをゲット。3つで100円でした。カラーもブルーやピンクやグリーンなどカラフルでそこもかわいいと思えるポイントです。問題はチャームです。しかしチャームがないと私のなかのかわいいポイントは満たされません。日頃から手芸屋さんなどでチャームをチェックしたりしていますがなんどなく割高かなと思っていましたがブログでもプチプラなチャームを打っている通販のお店を紹介していたのでそこも真似しました。マリンチャームがよろしかろうということでホタテをチョイス。ホタテチャームをゲットしたらあとは丸カンでヘアタイもどきと組み合わせるだけです。かなりぷちぷらなブレスレットではありますがだからこそ気軽に人に配れますね。パーツの在庫がなくなってきたのでまた100円ショップに行ってヘアタイもどきをゲットしたいと思います。次のチャームは何にしようかな。うちにある手持ちのパールなどを組み合わせてもかわいいかもしれませんね。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/,1,0
,32,ママ友から学ぶファッションセンス,,,私はもともとファッションには無頓着なタイプです。ですからファッションセンスは全くないと思っています。若い時はそれでもいいと思っていたのですが結婚して子供が出来てからはそうもいかなくなりました。子供が幼稚園に入るとお迎えがあるのです。お迎えなんて普段着で行けばいいと思っていたのですが入園して初めてわかりました。それではいけないということが。普段着に見えるファッションでも普段着風にゆるいファッションを着こなしているのです。明らかに私とは違うあか抜けた感じに正直どうしようと戸惑いました。それからはママ友の服装を観察して自分にも取り入れられるものは取り入れるように努力しました。でも決して真似していると思われないように気を付けて。雑誌などでも研究してそれなりに着こなせるようにはなってきたと思いますがまだまだあか抜けた感がない気がするのです。サラッと普通の例えば白いシャツを着ているだけなのに醸し出されるおしゃれ感は何なのでしょうか。やはり内面かもしれません。お洒落な人には余裕を感じます。どんなに素敵な服を着ていても内面が伴っていないと素敵に見えないものだということをこの歳にして初めて知った気がします。いつになったらその余裕が私に生まれるのかわかりませんが理想のママ友目指して日々努力をしていこうと思います。子供が最近ママ綺麗になったといってくれるのがとても励みになっています。,1,,フットサルユニフォームの作成なら,http://www.scd-works.jp/,0,0
