Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,101,ブランド買取だけして生きていたい,,,ぶっちゃけADSLで十分ですわネットやり始めた頃は回線速度がクソ遅くて、今やったらストレスで胃に穴があくレベルだと。電話回線も今では進歩したみたいで、光電話というやつかな。従来よりも通話料金が大幅に安くできるというのがウリだけど、110番や119番がかけられないという噂もある。海外とはだいぶ違って日本の携帯電話事情は世界的に見てかなり特殊らしい。バンドル携帯というやり方をしているから、日本人は必要もない高性能な携帯電話を買わされてしまった。おかげでカメラやカラー液晶が標準搭載されているわけだが、必要ないともいえる。カメラ機能なんて買って数日遊んだだけで、もう無用の長物。画質悪すぎるし、だれがあんなゴミ使うのかと。捨てられるものなら携帯電話なんて速攻で処分したいくらいだし、みんな心のどこかで携帯なんてない方がいいと思ってるんじゃないか。いまはスマートフォンなるものも出ているので、これが携帯電話の概念を変えている。小さい携帯電話型のパソコンと考えるのがいいらしく、もっと性能が高まってから自分も買ってみたい。こういうものって待てば待つほどにどんどん性能が高くなるから、うかつに手を出すと数年して損した気分がすごい。それでも知り合いはほとんどがスマートフォンを持っているので、自分もそう長くない間に購入するだろう。買ってからどんな使い方ができるのか、イマイチ想像しづらいけれど、機能の中で欲しいのはやはり地図を表示するアプリかな。外に出かけて自分がどこにいるのかが分かると散歩するのも楽しそうだし、自転車であちこち回るのに便利。大ざっぱな地図情報を頭に入れて、自転車で遠くまで行って案の定迷うというのも面白いんだけど、カーナビみたいな機能があったらそっちの方が便利だよね。ちょっと怖いかなと感じるのは、あまりにも便利すぎて、それに頼り切った果てに使えなくなると手も足も出ないということかしら。知らない街まで地図も持たずにやってきて、いざ目的地まで行こうとしたらスマートフォンを無くした、壊れた、バッテリーが切れたとなるとかなりパニックになるんじゃないかと思う。バッテリー切れくらいなら、コンビニでバッテリーを買うとか、充電できれば大丈夫だけど、それだっていつでもどこでも充電できるとは限らない。それに、スマートフォン自体は万全の状態だったとしても、山のど真ん中で道に迷ったとしたら果たして無事に脱出できるのだろうか。かなり極端な状況だが、これから主流になっていくであろうスマートフォンには、どんな状況でも完璧に動作してくれる能力が欲しいところ。逆に時代に取り残されてしまったガラケーについては、今後どうなっていくのだろうか。お年寄りからしてみても、ガラケーよりもスマフォの方が直感的な操作ができる分、とっつきやすいという話もある。実際自分の家の年寄りに使わせてみたことがないので、なんとも評価しづらいところだが、たしかにボタンが沢山あるガラケーよりもスマフォの方がシンプルでいいのかも。割と説明書を見なくても、ある程度家電の操作はできるのだが、ガラケーは未だによくわからない部分が多い。特にIモードという奴がものすごく使いづらくて、あんなものでブラウジングする気になどなれない。操作するたびに暗証番号を要求されたりして面倒なことこの上ないし、ガラケーがこの先生きのこるのはやはり不可能かガラケーが絶滅したら、やはりここは自宅のパソコンで生き延びるしかないな。年寄りになると老眼で、近くの小さい文字が見えにくくなるからスマフォには限界があるだろう。でもパソコンにかじりついてばかりいると、家の中にこもりがちになってしまう。外に出ないことは苦痛ではないのでそれでもいいが、それだと家の中を充実させたくなってくるね。家電を最新のものにしたり、模様替えをしたりすれば家の中でも十分楽しく過ごせるだろう。いくら外出が好きだと言っても、安全に寝られる場所がなければ行きいけない。だから安全な寝場所である家を整えることは必要なことだ。さらに家の中に居続けるのなら、携帯電話もスマフォもいらないという利点もある。もう地図機能なんかあってもなくても関係ないね。自分のように、携帯に拘束されたくない人には最適な選択だな。eラーニングシステムの導入をお考えの企業様、セミナー等も実施しておりますので、ぜひ一度ご相談してみては！居酒屋でも喫茶店でもポスレジくらいは置いてありますよね。だったら経営管理ソフトはどうでしょうか？一つあれば喫茶店などの飲食店を運営することができるので、パソコンが一台あればお店の管理も容易にできますよ。複数店舗を持っている中規模なところだったら、店舗ごとでの売上額や、その合計も算出できるのが便利。いろいろなメーカーのリサイクルトナーが通販で安く買えるサイトが、こちらです！あの定番機種のトナー、人気機種のトナーが最大90パーセントオフで買えるのは、このサイトだけ！？ケータイがあるから家電なんてというあなた。いきなり壊れたりなくしたりしたらどうします？そんな時の備えに電話工事をしてもらうと安心して生活できますよ。,1,,,,1,0
,4,ぶっちゃけADSLで十分ですわ,,,もっと僕の家には発泡スチロールが必要だ！今年の冬は記録的な寒波に見舞われて、部屋の壁一面に発泡スチロールを貼っています。家自体がダンボールでできているから、断熱効果に不満がある。仲間でも凍死した奴が一人いるし、この殺人的な寒さを乗り切るには発泡スチロールの断熱効果に頼るほかない！今冬を乗り切れるか否かはこれにかかっている…。僕は小学生の時から珍しい瓶やお菓子のパッケージを集めている。家族からはそんなゴミ捨てろと怒られるので、練馬区にトランクルームを借りちゃったよ。コレクター仲間もそれには賛同してくれて、この調子でもっとコレクションを増やしていきたいね。トランクルームも価格競争で、安い部屋も多いから、コレクションを置ききれない人は利用してみたら？,1,,ゴミ屋敷,http://www.benriya-st.com/,1,0
,111,お風呂のリフォームなら,gomi-yashiki,,リサイクルは、3Rになっています。リデュース・リユース・リサイクルが3Rです。ひとつずつ簡単に説明するとリデュースは、ゴミを減量し必要以上の消費・生産を抑えるリユース一度使用されて部分や製品をそのまま再利用するリサイクル製品を再資源の回して、新しい製品を作る原料にすると言った感じです。リユースでやっているのが、バザー・廃品回収などですね。上の兄弟を着ていたのを下の子にあげるのもリユースです。お下がりとか嫌！妹だからわかる感覚です。リデュースで大事なことは、廃棄物を減らすことから始まります。食べ物を大量に買っても腐って捨てる・家具や洋服が破けたり壊れたりしたら捨てるなどをしていると環境が悪化してしまいます。必要なもの必要な分だけ買うことによりゴミの量が減り、環境にも良いことでしょう。家具とかは壊れたら捨てるのではなく修理に出すなどして長く使うことを心がけることが大事です。ピアノを弾けるからといって、お手入れができるという方は少ないだろう。弾くのと手入れをするのは、全く勝手が違う。ピアノを手入れして、調律,1,,ゴミ屋敷片付けべんり屋Station,http://www.benriya-st.com/,1,0
,127,リサイクルは、3R,recycle-adovance,,リサイクルは、可能なもの不可能なものがあります。可能なものは、空き缶・ペットボトル・ビン・携帯電話(家電も可)などになっています。紙もリサイクルは可能ですが、シュレッダーの細かいものにしてしまうと難しくなってしまいます。そうそう他にも自転車・車などもリサイクルできます。家電でリサイクルできる部分は、外装ではなく中の金属がリサイクルされるのかと思います。これは携帯電話もそうで、家電には金属が必ず使われています。金属が不足気味なのところがあるので、リサイクルもできるようにしたのでしょう。しかし、近年不要なゴミが増えています。それはなぜか！？～原因～①簡単にリサイクルできるから無駄なものを買う。②リサイクルに不適切なものがあるのに気づかずに購入。などのことが見られます。ゴミが増えては意味はないので、きちんと不要・必要なものを見分けてから購入しましょう！！着ない洋服・子供の時に来た洋服などタンスの中に埋まっていませんか？大事に大事にしまっておくのも良いのですが、その着ない洋服をタンスに入れておくより、使ってくれる人に渡るほうが嬉しくありませんか？？そこでタンスや地球環境に優しいエコ方法を考えてみたいと思います。小さい頃の服や昔来ていた服があるでしょう。それがもう切れないので、売るか・洋服の一部を使い何か縫い物を使ったり・人形の衣装をつくったりしフリーマーケットで売るのがお金がかからなくて良いでしょう。洋服をお店に買い取って欲しいときは、キレイに新品のような感じに洗濯をすると、ちょっと高く売れるかもしれません。さすがに売れないのが、もうあきらか破れてるとか小さすぎて無理というのは諦めて捨てるか・何かの切れ端に使ったほうが良いかもしれません。,1,,ゴミ屋敷清掃,http://www.benriya-st.com/,1,0
,96,フリマでリサイクル,,recycle,会社員として役に立つことが学べる無料のeラーニングは、うちの社員ならみんな何かしら受けています。そんなeラーニングのなかでも、じゃんけん必勝法は実用的でしたね。最初はグーの掛け声で開始する方法がありますが、最初っから！でいきなりパーを出せば一発で勝ててしまうという裏技です。Eラーニングにはこれ以外にも様々な知識を得られるので、興味があればぜひ受けてみてくださいね。ゴミ箱に投げたティッシュが命中しなかったらどうします？私ならハンドパワーがあるので席を立つ必要もありません。コーチングによって私は全く新しい人類として生まれ変わることができました。自分中心ではなく、宇宙全体、神の目線から世の中を見られるようになりましたね。私の他にもコーチングを受けた同僚がいましたが、すぐ独立し、今では小さいながらも一国一城の主ですよ。,1,,ゴミ屋敷,http://www.benriya-st.com/,1,0
,149,東京のどまんなかでホストになる,,school,皆さんが今期のアニメ作品で注目しているのは何かな？僕はいわゆる萌え豚とは一線を画す硬派なオタですから、萌え系の作品は全てゴミだと思っています。アニメの学校ではそういう輩が多いのが実に嘆かわしい！アニメ監督を目指す僕は、いつか下衆共が喜ぶアニメ作品を作らなくてはならないんでしょうか？。ストーリー性を重視したアニメ作品が評価されないから、昨今のようなアニメ作品の品質低下につながっているんですよ。作画は安定してきたのだし、脚本にお金をかけるべきかと。人間の歯だとか口の中は神秘的な世界です。骨と肉と粘液という非現実的な世界はまさしくクトゥルフ神話そのもの。実は僕が技工士の資格を取るに至ったのは、その魅力に惚れ込んでのことです。歯科業界も苦しい時代ですし、私もインプラントの新しい魅力を常に追求しています。たとえば、女性向けにピンク色の入れ歯を作るとか、LEDでピカピカ光るインプラントなんて可愛くてハイテクじゃないですか？君の顔は美容外科で整形した方がいいんじゃない？彼女からそういわれて、たしかに僕の顔は整形が必要なのかもしれないと思うようになった。鏡を見れば見るほどに、鼻は小さいし、耳は出っ張っているしアゴも長い。これはこれで味があると思いきや、やはり整形した方がいいのだろうな。顔を整形するのはちょっと怖いけれど、楽しみという気持ちもありますね。,1,,ゴミ屋敷片付けべんり屋Station,http://www.benriya-st.com/,1,0
,79,暑い暑い真夏日…,,recycle,今年の夏は去年より猛暑ですよね。35℃を超える気温がある場合があります。35℃とか家から出たくない。しかし、夏の時期だから味わえるものがあるともいいます。プール・洞窟・海など今の時期は涼しいスポットです。プール・海なら日焼け止めは必需品になりますよね。1時間に一回塗るべし！洞窟は、外の気温と差があり、冷蔵庫に入っている気分を味わえます。外の気温は35℃、洞窟の気温は?20℃の15℃になります。まさに常夏。でも肌寒いかもしれません。一度行ってみたいけど、肌寒いのは無理だな。後涼しいところは、世界遺産に登録された富士山とか日光・河口湖など20℃以下の場所を探して行くしかないですね。富士山に限らず、ゴミを山に「ポイッ」ではなく自分の家に持ち帰ることを心がけましょう。猛暑の季節は徒歩で移動するのが億劫になってしまいますよね。そんなある日、タクシーの転職サイトをみつけてしまいました。,1,,ゴミ屋敷清掃,http://www.benriya-st.com/,1,0
,81,タクシーの転職情報あるんかいな,,repair,最近インテリアにはまった。私は一度こだわりはじめるとトコトン追求する方で、今はカーテンのオーダーメイドに力を入れている。自分のオリジナルティを表現できるというのは私にとっては重要な事で、そのカーテンを見るだけで心がほっこりした気持ちになる。オススメのお店は東京にある輸入物専門のカーテンだね。粗大ゴミと一言に言っても、様々な種類があると思います。例えば廃棄物なのか、リサイクルできるものなのか。私のポリシーとして、迷った時は専門家に任せようと心がけています。,1,,ゴミ屋敷,http://www.benriya-st.com/,1,0
,207,色あせた木にフロアコーティングを施して,,,歳をとると若さというのが恋しくなってくるなぁ。もう顔に死相が出てくるような年齢になってきたが、フェイスリフトでもやってみようかね。あらゆる箇所にヒアルロン酸を注入して度肝抜くレベルでアンチエイジングしてやりたい。周囲がドン引きするくらいに若返って胎児になるのもおつなものですな。未来の美容外科の技術であればきっと自分の頭のクローンを作り出して交換できるやもしれぬ。面倒だから首ごと挿げ替えてしまえばいいということだ。古くて汚らしい今の頭はゴミに捨てて、若く新しい首を移植したい。しかしそれだと今の自分の脳はどこへいくんだろうか？やはり脳みそ以外をそっくりクローンで作るか、完全なクローンを作って脳を摘出して、そこに自分の脳をいれてやるかうまくやればライオンの体に自分の脳を移植してライオンマンになることもできるかもしれんな。そんな未来が来るまで生きていたいから不老不死の薬が欲しいわ。誰だって不老不死になりたいと思ったことが一度はあるもんだよね。飯を食わなくてもけがをしても死なないっていうのは人類が今も目指し続けているビッグドリームの一つなんだし。もし好きなだけ生きられるとしたら人間は何歳くらいまで生きているつもりなんだろう。普通に考えると200年も生きたら、いい加減人生にも飽きてきて死にたくなってくると思うのが普通だけどさ。もしかすると、長く生きれば生きるほどに人の死を沢山見てきて、逆に死ぬのがものすごく怖くなるんじゃないかな。死なないのが当たり前という感覚がついてしまうと、普通の人間に戻って、当たり前のように死ぬ運命を与えられたらやっぱり怖いはず。なんというのか、マリオをやっていて普段からスーパーマリオの状態でいると、チビマリオに戻った途端不安になってしまうあの状態。後一撃で死んでしまうという緊張感があると非常に恐ろしい。ファミコン時代ではキャラクターが一発ダメージをもらうだけで即死していたが、最近のゲームではあまりそういうシステムはない。ほとんどは耐久値があって、ダメージを一定量喰らうとやられてしまうという仕様がやはり多い。よくよく考えてみると、人間が若々しくありたいと願うのも、歳をとればだれでも老いが来るからだろう。人によっては、歳をとればだれだって爺さん婆さんになるのだから、無理して若作りして抗うのはみっともないともいう。だが、必死に身体の老化から自分を遠ざけようとするのはとても人間らしい行為ではないだろうか。そろそろ夏も終わって待ち望んだ秋が来る頃だが、いまだに歩いているとセミの死骸がよく転がっている。中にはそれこそ虫の息になっているセミもいて、死んでいると思いきや急に地面で暴れだしたりするからびっくりする。かなり元気なやつもいて、水面に石を投げたように地面を飛び跳ねながら飛ぼうとするやつもいて、死にあらがおうとする姿勢は涙を誘う。そうやって見苦しくも避けられない何かに立ち向かっていく姿を見ていると、40過ぎの人が美容整形に走るのもバカにできない行為だと思う。結婚式を札幌で行うための式場探しはここから。札幌で素敵な式場を見つけて幸せな結婚式を挙げたい方、そしてお得に結婚式を挙げたい方に大人気の式場検索サイトです。このサイトからなら、式場だけでなく挙式のプランや結婚準備の仕方まで検索できるので、役に立つこと間違いなし！,1,,ゴミ屋敷片付けべんり屋Station,http://www.benriya-st.com/,1,0
,212,新しい体に脳移植したら手っ取り早くね？,,,使わなくなった楽器があります。昔、バンドブームだった頃に、僕もバンドでギターリストをしていました。学園祭で歌ったり、すごく楽しかったです。プロになることは考えずに趣味で終わってしまったのですが。その後も、友達の結婚式とかで弾き語りをしたりしてきました。でも、今度自分が結婚することになって、いい機会なので、3本あるギターうちの2本を売ろうと思っています。今は、こういった楽器専門で買い取ってくれる所があっていいですね。Gショックと間違えてオメガの時計を壊しちゃった。まあオメガなんて腐るほど持ってるからそのままゴミに捨てたけれど、オメガを修理できる業者もあるんだってね。たかが時計にそこまで愛着を持てる人って幸せですよ。普通に考えて新しいのを買ってしまったほうが得だし、僕なんて電池が切れたら即新しいものを買いますよ。だって電池が切れるころにはデザインに飽きてくるじゃないですか。,1,,ゴミ屋敷,http://www.benriya-st.com/,1,0
