Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,113,初めてのテニススクール,jiojio,,先日久しぶりに体重計に乗って気絶しそうな位のショックを受けました。運動不足も前から解消したいと思ってもいましたし思い切って家の近所にあるテニススクールに通ってみることにしました。家族からはテニスをしたことがない私に対して激励よりは「無謀だよ」「怪我するよ」という心配の声ばかりなんです。それでも体重を落とすためにも皆を見返すためにも頑張るしかありません。毎日仕事を遅くまでしているので私が通えるのは週末だけです。私が教わっている初心者クラスは年齢制限などが無いようです。小さい子供からかなりのお年寄りまでいて最初に行った時はビックリしました。ラケットの持ち方などを小学生の男の子が「違うよこう持つんだよ！」と教えてくれます。まさか子供にテニスのいろはを教わる日が来るとは思ってもいませんでした。準備体操の後にランニングやダッシュが行われ70代のおばあさんより遅かった時はちょっと情けなくなってしまいました。ボールに追いつけないばかりか空振りばかりしてしまった時はテニスが向いてないのだと本気で思ったほどです。でも先生やテニス初心者の生徒さん達も皆良い人ばかりで私を一生懸命サポートしてくれるので辞められません。2時間のレッスンは体がクタクタになるほど疲れますけど皆でワイワイやっているので楽しく頑張れています。何をするにも環境って大事なんだなと改めて感じました。段々とボールも上手に打ち返せるようになりラリーも続くようになってきました。もちろんゆっくりとしたボールですがそれだけでもかなりの進歩だと思います。少し走っただけで息が切れることも減ってきましたし体重も少しですが落ちてきました。何よりテニスが思っていたよりも面白く自分がレッスンを受けるたびにうまくなっていくのが嬉しくてたまりません。これから先はダイエット目的とは別にテニスを趣味として続けていけたらと思っています。,1,,,http://www.scd-works.jp/ ,1,0
,109,時々やりたくなるパチンコ,soccer-score,,私の趣味はパチンコです。初めてパチンコをやったのは３０歳を過ぎてです。パチンコ好きの友達に連れられてパチンコを打って以来パチンコにはまりました。パチンコは大当たりになったときの演出が面白いと思います。突然大当たりになるのでとてもびっくりしますが興奮します。「キュインキュイン」などの大当たりになった時の確定音はとても魅力的です。おそらく人間の心理によく合わせて作られているのだと思います。またパチンコでうまくやればお金が稼げます。数十分の間でうまくいけば１万円以上稼げることもあります。大当たり演出も楽しめてお金も稼げる本当に最高です。しかし逆のパターンもあります。数十分の間で１万円以上負けることもあります。そんなときは本当にイライラします。ストレス発散でやっているのに逆にストレスがたまるということもあります。特に好きな台は「海物語」です。これはシンプルでありながらとても奥深い内容です。海の生物が主人公です。タコやサメなどです。これが３つ揃うと大当たりです。リーチの時に魚群が流れてくると大当たりになる可能性がとても高くなります。この魚群が流れたときはとても興奮します。魚群演出を考え出した人は本当に天才だと思います。またレッツマンボーという演出もあります。これは突然マンボーが出てきて女の子たちが踊りだす演出なのですがこれが出てくると大当たりの可能性が高いです。これも本当にすばらしいです。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/ ,1,0
,108,作者を限定してコミック本を集める,e-syatu,,最近話題になったコミックがありますがそのコミックは新刊が発売される度に買い続けています。現在このような必ず買うと決めているコミックが15種類ほどあります。ただこのコミックだけを追いかけるのでは毎日時間が余ってしまうので名作を生み出している作者の過去の漫画も全て集めるようになりました。古本屋を回って一冊ずつ集めることもあれば全巻セットを購入する事もあります。特に既に全巻発売済みの場合はネットで全巻セットを探すことが容易なのです。有名な古本販売の大型ネットショップだけでも複数の全巻セットが見つかるのです。ただコレクションとして長年手元に置いておきたいのでカバーが日焼けしていたりするようなコミックはできるだけ避けたいのです。ネットでコミックの状態をチェックする事は難しく「状態：良」としか書かれていないので私が手元にとって納得できるクオリティーなのか分からなかったりします。なので自分の足で探すことにしています。程度の良い全巻セットが見つかると多少価格が高かったとしても購入するようにしています。そのようにして集めたコミックだけでも500冊以上はあるはずです。3年ぶりくらいのローテーションで一巻から読み始めると楽しめるのです。このストックが増え続けると将来どうなってしまうのか？と考えてしまいますが漫画の場合は全巻セットで揃っていればそれなりの価格で販売することも可能なので財産として価値があるのです。,1,,サッカーユニフォームのチームオーダー,http://www.scd-works.jp/ ,1,0
,126,趣味があるっていいなあ,osyare-desu,,若い頃って仕事が趣味みたいなものだったのであまりプライベートとの区切りがない生活をしていたような気がします。もちろんそれはそれで生き甲斐だったりするものですから別に無理に趣味を分ける必要はないと思うのですが最近無性にお菓子を作りたくなりました。最初は簡単なプリンから自分で作れるというだけで少し楽しいと感じてはいたもののそれがどんどんエスカレートしていきました。これは趣味と言っていいだろうと実感したのはオーブンを買った時です。もともと料理は作っていたのですがそのためにオーブンを買おうと思ったことは一度もありません。でもお菓子をもっと作りたいという動機が出来てからというものどうしても欲しくて堪らなくなってきたのです。家に届いてすぐ試作すぐに作れそうなものをと思ってまずシュークリームを焼いてみることにしました。他のお菓子では生地を寝かせたりしなければならないのですがシュークリームはその点すぐ焼いてしまっても問題なし。早速生地を作り丸く絞ってオーブンへ。数分後みるみるうちに膨れ上がります。もうそれだけで充分でした。こんなに美味しそうに焼けるんだと思うともっと早くに買っておけば良かったと思いましたが同時にある友達のことを思い出しました。長年会社勤めしていた友人が数年前にパン屋に転向わざわざ安月給の職場へと移りました。彼は私にパンを焼く楽しさをいろいろ話してくれましたがそれに近い感情が私にも少しは芽生えたのかもしれません。シュークリームから始まりその後はほぼ毎晩帰ってからお菓子作りの毎日ただただ楽しいとしか言いようがありません。,1,,サッカーユニフォームの作成,http://www.scd-works.jp/ ,1,0
,117,私の趣味,,biyou,私は４０代三人の子供を持つ主婦です。毎日家事と育児を行なっていますが自分自身の時間を作って趣味にあてています。一番の趣味は音楽鑑賞です。独身時代はTVなどで耳にした曲でいい曲だなと感じるとレンタル屋さんへ行ってはCDを借りてました。オリジナルのCDを作ってくつろいでいる時どこかへ出かける時も聞いたり口ずさんだりしていました。今はスマホで検索してお気に入りの曲を聞いています。音楽を聞くことは本当に気持ちがリラックスしますね。疲れもどこかへ飛んで行きます。さて二つ目趣味ですが部屋を片付けることです。掃除は毎日のことなのですがそれも含めて整頓するんです。しばらく置いてある物を今度はこんな感じに整えてみようという感じに変えていくのです。おそらく子供達が三人いるので物が溢れていることが気になるんだと思います。決してゴチャゴチャしているわけではないのですが。時には少し頑張って家具の配置も替えてみたりもします。ということで我が家の部屋はコロコロとイメチェンしています。私はもちろんですが以外と子供達も一緒にリフレッシュされているようですね。時にそろそろ部屋を替えて欲しいなと要求してきますから。三つ目は車でドライブすることです。海でも山でも変わった景色を眺めることです。最近は家族の時間が合わないので中々行けていないんです。少し哀しいですね。ガイドブックを手にいろんな場所を訪れたいです。こんな感じに私の趣味は気持ちが洗練されることのようです。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/ ,1,0
,149,読書は1日のペースを守ることが大事,,travel,私は文芸小説やビジネス書などの読書を趣味としているのですが1つ気をつけていることがあります。それは読書をするペースを守るということです。読書は登山とよく似ていて快調に読めるからといって1日に何ページも読み進めてしまうとある日急に読書のモチベーションが下がってしまうケースがあります。つまり一気に本という山を制覇しようとすると途中で息切れして止まってしまうのです。登山では一歩ずつ自分のペースを守って登るのが良しとされていますが読書もそうだと思っています。1日で一気に本を読みきることもそれはそれで素晴らしいことですが私の場合は1日でだいたい1冊30～50ページまで読むとまだまだ余力があってもそこで読むのをやめ明日の楽しみにとっておきます。そうすると次の日も自然と「読書をしよう」というモチベーションがわいてくるので長く読書を楽しむことができます。1日に1冊ペースで読書ができる人には「何を言っているんだ？」というちょっと特殊な考え方かもしれませんが私はちょっと飽きっぽい性格をしているのであえて小出しに読書をしていったほうが上手くいくと思っています。ですからこの方法は万人に当てはまる方法ではなく人を選ぶ読書法だと思います。ただこの方法でもう数年ほど読書を続けられていますし私にはとても合っている読書法です。ですのでこれからも適度なペースを保って趣味の読書をこのまま続けていきたいです。,1,,サッカーユニフォームのチームオーダー,http://www.scd-works.jp/ ,1,0
,176,フラワーアレンジメントとミサンガ,,,私の趣味はたくさんあります。一番の趣味は「フラワーアレンジメント」で月に2回アーティフィシャルフラワーの教室に通って資格取得を目指して頑張っています。私は以前フラワーアレンジメントを運営する会社に勤務した経験がありその時にプリザーブドフラワーという枯れないお花のことを知り興味を持ったのがきっかけでした。プリザーブドフラワーの魅力にすっかりハマってしまった私は独学でプリザーブドフラワーのアレンジメントを学び自分の結婚式のブーケは自分で制作しました。リングピローやウェルカムボードもプリザーブドフラワーを使用して自分で作ったので結婚式場にお願いするよりもかなり安く済ませることができました。そして腕を磨き続けて今では販売もやらせてもらっています。あまり売れませんが売れるととてもうれしいです。プリザーブドフラワーについて学んでいくうちにアーティフィシャルフラワーのスキルもこれからは必要不可欠かもしれないと予測し今年の2月からレッスンに通い始めました。年内には卒業して講師として働けるよう頑張りたいです。ただプリザーブドフラワーもアーティフィシャルフラワーもお金のかかる趣味なので家でも簡単にできてお金のかからない趣味を始めたいと思い最近ではミサンガ作りを始めました。まだ始めたばかりでとても難しいですがこれも自信がつくまで練習していつかは販売も行えるようになりたいと思います。,1,,サッカーユニフォームの作成,http://www.scd-works.jp/ ,1,0
,181,古いゲームをクリアしていく,,,私が数年前からハマっているのは歴代のゲーム機で最高に面白いと言われたゲームをクリアしていくことです。好きなロールプレイングとシュミレーションのゲームならば面白い物は全て体験したいのです。ですが全てのゲームを購入するとなるとかなりの出費になる為レビューで高ポイントとなっているゲームに絞り込んで全て買い揃えるようにしています。そしてやりたいゲームから順に電源を入れるのです。人気なゲームなので攻略に関しての情報はネットを探せばいくらでも見つかるのですが基本的には自分の努力だけでエンディングまでたどり着くようにします。この時楽しくて熱中する事もあれば自分が進んでいるルートが間違っているのではないか？と不安になりながら気合いで進めている時もあります。途中で苦労しても最終的なエンディングを見ればそれなりに感動できるので途中で挫折せずにやり遂げるのです。何度も思うのは自分の評価としてはそれ程高くないと思えるゲームなのに多くの人が絶賛するのは何故なのか？という事があり私の感覚が多くの人とズレているのかもしれないと考えるのです。このような指示されているクオリティーが高いゲームだけを集めると週末が楽しくなります。「今日はどの冒険をしようか？」と考えている時間が楽しいのです。毎年数多くのゲームがリリースされますがその中で私がプレイするのは人気が集中した数本だけです。それでも時間が全然足りないので困ってしまいます。,1,,フットサルユニフォームの作成はこちら,http://www.scd-works.jp/ ,1,0
,169,今でも忘れられないレースがあります,,,もう古い話ですが若い頃は競馬に随分ハマっていました。今では年に一度ぐらいしかやりませんが思い出深いレースは今でも鮮明に憶えているものです。若い頃の趣味のほとんどはギャンブルあまり縛才が無い私が唯一得意だったのが競馬です。初めて買って初めて当った馬券は今でもしっかり憶えていますがそれを機に一頭の競走馬が好きになりました。馬の名はトウカイテイオー古い競馬ファンなら誰もが知っているダービー馬です。シンボリルドルフの仔さすがにルドルフは私の世代のもっと前ビデオでしか観たことはありません。とても強い馬だったのは周知の通りですがテイオーがデビューした当時は私は全くの競馬初心者何となく強そうな名前だなあというだけで馬券を購入しました。そのレースはクラシック最初のレース皐月賞テイオーは圧巻の強さを発揮して見事優勝しました。二着にはシャコーグレイドという穴馬当時はまだ馬連はなくて枠だけもしあれば相当な配当がついただろうと思います。その後ダービー馬になったテイオーでしたが故障で三冠は夢に終わりその後の復活もけして輝かしいものではありませんでした。挫折を味わいながらテイオーが魅せた最高のレース第３８回有馬記念ビワハヤヒデを最後の最後に競り落としたレースは奇跡の復活を果たしたテイオーが輝きを取り戻した名勝負でした。仕事で躓いてもがいていた若い頃の私そのレースを職場のラジオで聴きながらジンと来るものがありました。あれはきっと一生忘れないでしょうね。,1,,サッカーユニフォームのチームオーダー,http://www.scd-works.jp/ ,1,0
,166,骨董品の収集が今の趣味です,,,日本には様々な商品が売っているので簡単に買うことができます。しかしこれらの中には貴重な商品も含まれているのです。私が骨董品を集めるようになったのはインターネットの影響もあります。特にオークションサイトを利用するのが好きで頻繁に珍しい商品を集めていたのです。そしてその過程で様々な骨董品に出会ったのです。骨董品には多くのジャンルがあります。特に日本の骨董品や外国の商品などに分かれています。しかし私はそれらの中でも西洋の骨董品が趣味です。これらは貴重なので集める価値も高いと思います。そして何よりも見た目が美しいというのが大きな特徴です。西洋の骨董品を集めるためにはオークションサイトなどを使います。自分はあらゆる出品者と交渉してコレクションを続けています。最近ではキャンドルや絵画などを買った記憶があります。それらはどれもアンティークな商品であり部屋に飾るだけで大きな特徴があります。当然のように私は古い時代が好きでこの趣味に目覚めた部分もあります。個人的に思うのは今が非常に優れた環境だということです。なぜならオークションサイトなどを使えば世界の骨董品を楽に取引することができます。それらは日本では買えないような商品を含んでいます。具体的には懐中時計やアート作品鏡やアンティーク家具などです。その商品は自分にとって大きな価値のあるものなので今後も趣味は続いていくと思います。最後には理想の骨董品を集めた部屋に住みたいです。,1,,サッカーユニフォームの作成,http://www.scd-works.jp/ ,1,0
