Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,22,福岡旅行！,,traveler,家族で福岡日帰り旅行してきました！日帰りだからあまり見て回れないけど…。お母さんだけ予定が合わなかったけど「行っておいで」って言われたのでそのまま決行！お父さんと妹と新幹線に乗って博多へ！いろいろ歩いて見て回り買い物…。お父さんに奢ってもらったりしつつ観光ヽ(∀)ノ福岡は博多天神間バス100円だし頻繁だから便利でいいね。地元はバスも電車も高いし本数少ないから羨ましい…。出先でばったり友達に会ったのでついでにおしゃべりもして。途中梅ケ枝餅のお店を見つけたからそこにも寄って10個入りを買った。お母さんが大好きなのが梅ケ枝餅だからお土産いらないって言われたけどサプライズで渡そうと思って。一緒に来れなかったからせめて大好物くらい買って帰ってあげたくて。ホカホカだったけどまだ予定あるから帰る頃には冷たくなっちゃうけどしょうがない。夜ご飯は博多ラーメンを食べてそのまま新幹線に乗って帰宅！けっこう歩き回ったりもしたせいか疲れて少し新幹線で寝ちゃってた。帰ってお母さんに買ってきた梅ケ枝餅を渡したら大喜び！お土産に買ってきてもらおうかと悩んだけど気が引けて頼めなかったらしい。遠慮せずに頼んでいいのに(´ω｀)お母さんてば次はちゃんと家族全員で行こうねと約束したよ！,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,22,フランス直行便はとにかく早い,,ryokana ,フランスに旅行に行くとき直行便を利用することには以下のようなメリットがあります。それは時間が短いということです。日本からフランスまではそれはそれは遠い距離がありますので出来るだけフライトの時間は短くしたいものです。乗り継ぎ便ですと少なくても直行便より早く到着するということはありません。どこで乗り継ぐかによっても時間に大きく影響をします。中国の北京や韓国のソウルあたりであればまださほど時間のロスはありません。しかしこれがシンガポールやマレーシアといった東南アジアでの乗り継ぎとなりますとかなりの遠回りとなってしまいます。場合によってはフランスへ行くのに乗り継ぎ地で1泊という場合もありますので気をつけなければなりません。一方で直行便の場合には北回りを使用することが多いですがかなり時間の短縮となります。日本をお昼の12時ごろ出発してフランスに到着するのが現地時間の夕方5時というくらいです。もちろん日本とフランスの間には時差がありますので実際のフライト時間は12時間程度にはなるのですがそれでも乗り継ぎ便と比べるとかなり早くなっております。ビジネスマンなどに特に直行便は人気です。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,22,タイバンコクメークローン線電車の旅,,buildinga,バンコクに5日間滞在したのでその内１日はローカル線の旅を楽しむことにしました。昔世界の車窓からでメークローン線を特集していました。線路上に市場が広がっていて電車が通る度にテントを素早く折りたたむ映像を見ていつか行ってみたいと思っていました。メークローン線は川で二つに分断されているので一度電車を降りて渡し船で対岸の駅まで行きそこから再び終点の線路市場へ向かいます。この路線の後半部分がとてもディープでした。ボロい駅舎から延びている線路を見るとグネグネ曲がっていて一部完全に土に埋もれています。本当にこんな所を電車で走れるのかそれより本当に電車は来るのかと心配になりました。一応時刻表があるのですが1時間ぐらい遅れて電車がやってきました。何かに激突したのか電車のボディーがボコボコで私の不安を一掃煽りました。ガタガタ揺れながら電車が走り始めます。壊れかけのシートに座りながらヤシやマンゴーバナナの木田んぼや塩田などを眺めているといつの間にか振動が心地よく感じられるようになりました。いよいよハイライトの終点線路市場に着きました。電車が警笛を鳴らしながら近付いていくとテントが瞬く間に片づけられていきます。運転手が気をきかせて私を運転席に入れてくれました。次々に片づけられていくテントを見てまるで自分のために道を空けてくれているようで気分が良かったです。電車が通り過ぎると再びテントが戻され何事もなかったかのように商売が再開されます。タイの田舎を満喫出来てとても楽しかったです。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,25,ローカル鉄道でゆったり旅行,,,いままで旅行に行くときは高速バスと新幹線を駆使して移動していました。しかしある時友人からローカル鉄道の鈍行でまったり旅行するのも良いと教えてもらいました。最近では全駅下車と言ってその土地ごとのものを満喫する度にローカル線の駅の一つ一つに下車して散策する人もいるのだそうです。それも面白そうだと思い今回の度はローカル鉄道を使い倒してみようと思いました。そして実際にローカル鉄道に乗ってみて感じたことは牧歌的でゆっくりしていて旅行気分が出ていいなあというものです。意外と乗り心地も良いですしあまりお客さんも多くないのでゆったりとすることが出来ました。駅弁を売っている地方のターミナル駅で食事やおやつを買い込んだらあとはローカル鉄道に揺られて車掌を流れる地方の景色を愛でながら日頃の憂さを晴らすんです。それから全駅下車は出来ませんでしたがめぼしい土地や秘境駅にも降り立ってみました。今回旅したのは岩手県だったので岩泉駅や釜石駅などには降りてみました。その時のグルメを満喫しておみやげを買い込んでかなり満足出来ました。秘境駅は押角駅といって…本当に草むらに線路があるだけの何もない駅で面白かったです。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,25,疲れを癒すノープランで行く温泉旅行,,,私は温泉旅行が大好きです。草津有馬箱根湯布院熱海金沢と日本の有名温泉はもちろんのこと和歌山愛知などのローカル温泉郷なども旅行して来ました。特に好きなのは女性友達と行く温泉旅行です。計画は宿だけとって行き当たりばったりで事前打ち合わせはありません。飛行機等は使わずなるべく電車か時にはフェリーでゆったりと目的地まで向かいます。その行きの旅路の中で旅行本やスマホで温泉近くの観光地を探します。目的地についてから地元のフリーペーパーの情報誌を活用するのも忘れません。あれこれ計画立てながらの旅は楽しいですし何より事前に情報を調べすぎてスケジュールをつめた旅をしたくなく最大の目的は温泉でゆっくりおしゃべりをして日頃の疲れを癒すことにあるからです。時には事前に調べていればもっと行きたい場所があったのにとか行きたかった場所の開閉館時間に間に合わなかったりということもありますがそれはまた次回同じ場所に来た時に行く楽しみになります。また宿がとても気に入って観光よりも宿で温泉を満喫する方を選ぶこともしばしばです。宿は必ず畳みの和室を指定します。夜は温泉につかった後夕食後にゴロゴロし朝は朝日を浴びながら温泉に浸かった後朝食前後にまたゴロゴロする非日常がたまりません！温泉旅行だからこそ疲れを癒すことを最重要視してノープランの旅をお勧めします。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,25,富山での楽しかった思い出！,,,私が今まで経験した旅行で一番楽しかったのは富山でのサイクリングした経験です。その日は友人と一緒に富山の立山アルペンルートに行ってきました。そこで景色を頼んで温泉に入ってから帰ってきました。あれだけの景色を見られて本当に満足でした。そして下山して一晩ホテルに泊まりました。そして次の日は富山駅で無料で貸し出ししている自転車を借りて富山の街をサイクリングすることにしました。今どきサイクリングする若者なんてあまりいないと思います。でもこれが思いのほか楽しかったです！近くにある環水公園のスタバでお茶してその後はスマホをつかって映画館を探してひたすら二人でこぎました。途中田舎道を通りながら近くの電気屋で写真を印刷しちょっと一息休憩してからまたサイクリング。多分１時間くらいこいでいたと思います。でもあまりにも天気がよかったので暑さも忘れただただ楽しかったのを覚えています。タクシーを使っていたらこんな素敵な景色を楽しんだり気持ち良い風邪を楽しむことはなかったと思います。これも全て富山駅で貸し出ししている無料の自転車のサービスがあったからだと思います。また機会があればこの富山に行きたいと思っています。今でも忘れられない最高の思い出になっています。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,32,国内旅行と海外旅行の良さについて,ryokou,,旅行は人々に様々な経験をさせてくれます。旅行先としては国内であったり海外であったりと人によって違います。国内旅行の良さは日本人と相性の良い風土を満喫することが出来ることです。海や山や川などでのレジャー由緒ある神社や寺の散策メジャーな遊園地で遊んだり温泉に行ったりというように日本人が好むレジャーを楽しむことが出来ます。また旅行の醍醐味である料理も日本人に合った食材と味付けが行われているので老若男女を問わずに旅行を楽しめます。一方で海外旅行を行なう良さは日本では味わうことが出来ない現地ならではの文化の違いを体感することが出来ることです。言葉や食べ物や考え方などの違いを実感しながら地元の文化に触れていくことで国内旅行では味わうことが出来ない経験をすることが出来ます。海外旅行では国内旅行とは違って治安を常に考えておくことが必要です。外務省や旅行会社などが呼びかけている注意事項には必ず目を通しておいて事故や事件に巻き込まれないようにすることが大切です。注意事項を守ることで海外旅行をより一層楽しいものにすることが出来ます。海外旅行ではリゾート地でのレジャーや現地の料理を楽しむのが醍醐味です。リゾート地は日本には無いゴージャス感を感じることができ料理では日本とは違った美味しさを発見することもあるでしょう。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,32,彼氏と観光旅行♪,disney,,遠距離恋愛している彼氏のとこへ旅行に行ってきました！( ´艸｀)兵庫なので夜行バスに乗って朝合流！一緒に朝食を食べ異人館？っていう洋館に行きぶらぶら見て歩いていくつかお店に行ってお買い物しました。人波ではぐれそうな時手をしっかり握って導いてもらえました(*´ω｀*)おそろいのキーホルダーとかも買いました♪近いので大阪の梅田などにも連れて行ってもらいました。途中でお互いの共通の友達の合流してお好み焼きを食べに行きました。すごい混んでたけど並ぶ人が多いのもわかるくらい美味しいお店でした。そしてオススメのお店とか見せてもらって友達とはそこまででお別れしてまた観光。須磨海浜水族館に行きました。いろんなショーを見て魚を見て写真撮って。そこ独特のイラストのお土産も買いました。3日あったのでのんびりいろんなとこを見てまわりました。夜景とかすごい綺麗なとこもあったらしいのですが「見たら分かれる」ジンクスを気にした彼が連れて行ってくれませんでしたｗ会社へのお土産も買って大荷物になりましたが帰りは再び夜行バスに乗って帰りました。行きは夜行バスの窮屈さで寝れなかったのですが帰りは疲れもあってぐっすりでした。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,32,東京のカルチャーショック,,travel,この前東京に行きたいなと思い東京旅行してきました。新幹線に乗って東京駅に着き人の多さに驚きました。そしてそこから見る在来線の電車の数の多さに驚きました。どこまでも電車の列が連なっているからです。しかもその電車の車両の数が凄すぎました。私がいる位置からは先頭車両も最後尾の車両もどちらも見えませんでした。一瞬目を疑うとはこのことかもと思うくらいビックリしました。私が住んでいる地方は電車の車両は普通で４両多くても６両です。どれだけ人がいるんだろうとちょっと怖ろしくなりました。そしてその電車がホームから出発すると延々と私の前を通過して行きなかなか最後尾がやってこないのです。これだけの車両数があるのに満員電車になるってスゴイ都会なんだなぁと思いました。東京に来て最初のカルチャーショックがこれでした。そして次に驚いたのがトイレの行列です。どこに行ってもトイレに行列があるのです。人の多さを目の当たりにしました。私が一番楽しかった東京の場所は新大久保です。韓国料理が大好きで韓国のミョンドンとよく似ているといわれている新大久保にどうしてもプチ韓国旅行気分に浸りたかったのです。看板はハングルお店の店員さんは韓国人話し方も韓国なまりの日本語だったり店員さん同士では韓国語だったりとものすごくワクワクしました。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
,32,童心に返った卒業旅行,,travel,私は大学の卒業旅行で地元の温泉に行きました。大学生の卒業旅行で近場？と思われるかもしれんませんがこれは全員で一致した意見です。海外はなんか怖いし数日だとみんなの予定が合わないしということで一泊二日の近場旅行になりました。ですが結局みんな行ったことが無いところだったので十分楽しめました。みんなで温泉に入りまくったり延々とお菓子を食べながらカードゲームをしたり他愛も無いことかもしれませんが凄く楽しい時間を過ごすことができました。なによりみんなで修学旅行に来たような雰囲気でこの時間がずっと続けばいいのにと思いました。大学時代の最後にこんないい思いが出来て自分は幸せものだなと心の底から思いました。駅からたった一時間弱で行ける場所だったので行きのバスではなんとなく話していたら着いてしまったというかんじで消化不良なかんじも否めなかったのですがそのぶん旅館で思いっきり楽しい時間を過ごすことができました。なんというか童心に返ったというのはこういうことなのかなと思いました。たくさん遊んでたくさん話したせいか寝たのは午前3時くらいだったと思います。終始ハイなかんじで卒業旅行は終わりを迎えました。,1,,ディズニーランド　ホテル,http://disneyhotel.asia/,1,0
