Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,24,仕事から知ったファッション,,live,先日友人がゴルフウエアの特売があるので購入してこようと思うとメールしてきました。スポーツウエアはスポーツをしていない私にはご縁のないように思いますが結構そう言うものではなくスポーツウエアの方が着ごこちも良く動き回るには良いと感じています。私は仕事の上で色々な文章を書きますがその宣伝文句や御あいさつ文でどのようなファッションブランドの特売があるとかオーダーメイドのご招待会があるとかスポーツ関係だったらどのメーカーさんがどのような特徴あるウエアを前に出しているとか自然にいろいろ勉強させてもらうので興味を持ってしまったのです。別にテニスしなくてもテニスシューズをはきますしゴルフしなくてもレディースのファッションとしてスポーツウェアを購入します。ウォーキングシューズが日常なのでこういうファッションを取り入れても違和感なく当然だったかもしれません。体が動かしやすいので何をする時にも怪我をすることなく出来そうです。伸縮するものは体の動きに合わせて伸び縮みするのでフィット感が良いのです。色々なメーカーで研究され洋服も日々進化していきます。これまであまりスポーツウエアのイメージのなかったブランドでも取り入れるようになったのは時代の要求かなとも思います。,1,,和装小物のお店,http://www.tsudaya-shinjuku.co.jp/,1,0
,24,今年の秋冬注目,,cosmetic,2014秋冬のトレンドカラーは「ラディアントオーキッド 」！ラディアントオーキッドってどんな色なんだろうと疑問に思って調べてみるとピンクとパープルの間のような色合いで日本でいうと「藤色」に近い色らしいです。ピンクだと年齢も限られそうな気がするけど「藤色」と聞くと可愛くなりすぎず大人な色気のあるイメージなので年齢層もグッと広がってたくさんの方にトレンドカラーを挑戦してもらえそうだなと思いました！せっかくファッションに取り入れられそうな色なのでバックや靴などの小物にワンポイントで取り入れてみたいです。あと少し前から流行している「ミモレ丈」。ひざ下～ふくらはぎの新鮮な丈のスカートも雑誌に取り上げられているので秋冬にかけて引き続き流行しそうです。ミモレ丈のスカートはカジュアルにパーカー+スニーカーを合わせて元気よくはいても良いし襟つきのカットソーにパンプス+靴下でお上品にはいても良いし万能スカートなのでスカート好きはもちろんスカートが苦手な人でも挑戦できそうなアイテムです！オシャレが楽しめる嬉しい季節！少しずつ秋の気配もしてきたので流行のカラー秋冬アイテムそろそろ取り入れていきたいです！    ,1,,和装小物の津田屋,http://www.tsudaya-shinjuku.co.jp/,1,0
,24,最近よく聞くオサレとは,,collect,オシャレとオサレの違いが分からない私はインターネットで検索してみた。「オシャレ」とは自分が見ても他人から見てもオシャレ。「オサレ」とは自分ではオシャレだと思っていても他人からはそうは思われていない。てっきりオシャレもオサレも同じ様な意味だと思っていたので同じような使い方を何となくしていました。しかし今まで友人や知人に「何か今日は「オサレ」やん！！」と言っても照れくさそうな顔をする人はいても気分を悪くした人はいません。という事は私の周りの人たちもオシャレと同じような意味に受け取っていたのではないかと思います。本当に意味が分かった今果たして「オサレ」とは悪い意味なのでしょうか？オシャレの対義語にダサいという言葉もあります。「あなたダサいね。」と言われたら怒る人や気分を悪くする人が多いと思います。しかし本当の意味で「あなたオサレね」と言うとどうでしょう。直訳すると「あなたはオシャレだと思っていても他の人はそうとは思ってないですよ。」となります。でも自分が良いと思っているオシャレ。つまり「個性があるオシャレね」とも取れます。相手の表情や声のトーン等で良いようにも悪いようにも受け取れる言葉ではないかと私は思いました。ファッションも多種多様化した現代オシャレとダサいという2語では区別できなくなってきてオサレという言葉が生まれ使われているのではないかと思います。これからもどんな言葉やファッションが生まれるのでしょう,1,,和装小物の通販,http://www.tsudaya-shinjuku.co.jp/,1,0
,24,妊娠中のファッションについて,,,私は現在第二子妊娠５カ月です。２歳の暴れざかりの息子もいて週３日パートで働いているので毎日慌ただしい生活を送っています。妊娠の経過も順調でお腹は少しずつ大きくなってきています。体を締め付けるものがいやになってきて３ヶ月後半から妊婦用の下着をつけています。最近では手持ちの服が着られなくなりどうしようかと悩んでいたところ友人に「ユニクロのサルエルパンツお勧めだよ！」と教えてもらいました。さっそくユニクロに行って試着してみるとなるほど確かに気になっていたお腹周りや太もも周りがゆったりとしていて着やすい。またがみが深くお腹をすっぽりと覆ってくれるので妊婦にも履きやすい。ウエストはゴムなので窮屈な感じがしない。色もたくさんあって楽しい。パンツルックなので上の息子ともアクティブに遊べる。ふくらはぎ丈なので真夏の妊婦には涼しい。そして太くて気になっている部分をゆるっと隠せる。このようにたくさんの利点があって黒とカーキの２色購入しました。毎日この２着だけでかなり着まわせています。トップスはただのTシャツでもスポーティに着られるし薄手のブラウスにビジューのついたサンダルなどを合わせばきれい目にも着こなせます。大活躍のボトムです。,1,,和装小物のお店,http://www.tsudaya-shinjuku.co.jp/,1,0
,24,自分のサイズを知っておくこと,,,私はダイエットをするたびにスリーサイズがかわります。半年でウエスト２０cm減ったのであらゆる洋服があわなくなってしまいました。知人はすかさず少し前までは頬のあたりがはれているようにさえ思ったけどすっかり細くなったわね洋服っていま大きめをゆったり着るのが流行りなのよと言ってくれたのですがそうは言っても昔お見合い写真を撮影した写真館の店長に言われた言葉がよみがえります。あなたね痩せているのにわざわざ太って見える格好したらもったいないでしょう自分にきちんとあった服を着てもう一度いらっしゃいとそう言われてそう言えばそうだと思ったものです。みんなファッションに気を使い自分を最大限に表現するのです。素敵な洋服を着たいもちろん健康のことを考えてダイエットする人はいるのですがかわいい既製品があっても着ることができなかった私は素敵な洋服が着たいと思ってダイエットしたのですからわざわざ太ってみえる洋服を着るなんてナンセンスです。きちんと自分のスリーサイズを知って洋服選びをする自分を知ることで自分に似合うものも発見できるその上にアドバイスをもらって流行を取り入れ着こなすことができるならそのシーズンまた楽しい気分にもなれます。,1,,和装小物の津田屋,http://www.tsudaya-shinjuku.co.jp/,1,0
,32,価値とは見えないもの,,fashion,ファストファッションが流行っていますがわたしはあまり認める気になれません。というのも1度洗濯したら着れなくなってしまいそうな服になんて1000円でも出すのが惜しいと考えてしまうからです。それなら10年着れる服をワンシーズンに1着でいいから探して買いたいと思います。しかしファストファッションは流行りに流行って留まる所を知りません。それどころか更に価格を下げたブランドがどんどん溢れていっている始末です。押しやられるかのようにミドルブランド(ここでは単価20000円～80000ほどのブランドを指します)は規模を収縮してなんとかブランドを保っています。安価なラインを出して上手く保っているブランドも多数見られますね。このことから半端な値段の物は非常に売りにくい時代に入っていると私は考えます。実は私所謂ミドルブランドで販売員をしているからこそ上記のような話をさせて頂いてるのですが毎日売り上げを立てることに必死です。良さを伝えて納得して頂いてお金を出していただくことは今のファッション業界では非常に難しくなってきていると感じます。何もしなくても売れる物を作っていればいいのかもしれませんがそれはファストファッションの役目だと思いますのでブランドである以上価値をつけていかなくてはならないと思っております。今の日本は目に見えるロゴなどに価値を置いている為に素材にこだわった物が魅力的に見えなくなってしまっていると思います。特にわかりやすいのは値段です。誰でも高い安いと判断できてしまう為ミドルブランドは余計にブランドの継続に頭を抱えているのでしょう。更にネットの発達から実物を見ることも無くプロ(販売員など)と話をすることもなく商品を手に入れている方が増えている時代です。これからは自発的に動かなくては価値を判断できない人になってしまう流れが時代にあるような気がして私は非常に怖いのです。,1,,和装小物の通販,http://www.tsudaya-shinjuku.co.jp/,1,0
,32,上の黒または白い物をはおったら,,fashion,ファッションに限らず流行というものはあるのですが私もこれまでオーダーで色々な洋服を作ってもらっているためにそれを変化させながらローテーションで着ることにしています。先日人も少ないし時間もあるからデパートの婦人服売り場によってみました。プレタポルテという言葉最近になってようやく意味を知ったような女性ですから私も色々勉強しなくてはと思ったのも事実です。オーダーの洋服だと思っていると日本では高級既製服と言う意味で使われているとか。デパートのフロアを歩きながらなるほどなと思います。そう言う私も何着か並んでいるとそれが誰のデザインか書かれていなくてもわかるデザイナーさんがいます。感性と言いますがまさに私の感性にピタッとあるデザイナーということなのでしょう。私はリボン系のかわいいものフリル系のお洒落なファッションが好きでどこかしらポイントでそのスタイルになっている物を選びます。流行は流行としてその流行色を取り入れて独自スタイルも悪くないでしょう。あるものは使うは私のモットーですがさらにその年のその季節の流行も取り入れるファッションは男性もそうですがその人を表す物でもありますので個性は欲しいと思います。実際はブランド物好きの日本女性ですからその方の個性はどうかとは思いますがステータスシンボルを前に出しても洋服は自分なりのファッションでこれが普通なのかもしれません。,1,,和装小物のお店,http://www.tsudaya-shinjuku.co.jp/,1,0
,32,リサイクル着物を見ながら,wasou,,古い着物をどうするか今の時代は着ものを着る機会がすっかり減ってしまってタンスの肥やしになっているとかこれを残されても私はリサイクルできないからねという声をたまに聞きます。最近はリサイクル着物というものがたくさん出てきています。私は繁華街の一角にあるお店にブラリと立ち寄ることがありそこで驚く物を目にします。普通の呉服屋さんには正直敷居が高いので立ち寄ることができませんがそれでも美しい色柄には魅かれるものでさり気なく見て通っています。近代化が一気に進み近代国家に追いつけと必死に自国の衣装を横に置いてきた日本ではありますが今若い人が現代にオシャレに着こなしている姿を見るとこう言う若者たちが着物の文化をオシャレに継いで行ってくれるのだろうと感じます。物産展などに来る伝統的織物の価格を見ると本当に手が出ない金額です。しかしリサイクルショップに行けば信じられない落差を感じます。一回人の手に渡ったものは新品でも相当落ちてしまうのです。この点は職人に申し訳ないと感じなければならないでしょう。それと同時に勝ちある一品を手にしたら感謝しながら現代に日本のファッションを誇りを持って打ち出す力が必要だといつも感じています。,1,,和装小物の津田屋,http://www.tsudaya-shinjuku.co.jp/,0,0
,32,外から見て,komono,,時々バスの待ち時間でお店の外からブランド物のジュエリーを眺めていることがあります。小さな窓が合ってそこから見えるものはこの世界とは隔絶された世界のように感じるのです。たまに購入するのではないけれど中にはいってぶらっとすることがあります。私も他の女性のように素敵な衣装を身にまとっているわけではないけれどどのようなジュエリーがこのブランドの今年の主流かと思ってみます。時折ジュエリー展がありますがそういうところにはブランド物のスタイルに似せた何何スタイルというものが出てきます。ブランドのショップに実際に行ってみて確認しておくとわかりやすいです。カラーストーン物も素敵だなと思います。色々な組み合わせてこのようなエキゾチックなものオリエンタルなものもっと現代感覚なものに変わって行くのかと感動するのもこのようなジュエリーによってです。宝石ジュエリーは確かに小さなファッションアイテムですが私たちの心を離さない強烈なインパクトがあります。光り輝いていることがこれらの条件そして洋服に合わせて自分をいかに輝かせるか組み合わせるのが私たち身につける女性のセンスです。まず素敵だなが素敵ねと言ってもらえることが私たちの願いでしょう。,1,,和装小物の通販,http://www.tsudaya-shinjuku.co.jp/,1,0
,32,思わずかわいいと言ってしまいます,,,私が好きなお店のフロアに本屋さんと子供服が同じフロアにあるところがあります。子供さんの本のコーナーが洋服売り場の近くにあって子供とお母さんやおばあちゃんの声が聞こえてきます。思わず顔がゆるんでしまうコーナーがベビー子供服のコーナーです。ベビーのコーナーはすぐにわかります。優しい色合いペールトーンのコーナーです。そういえば淡いブルーやピンクをベビーブルーやベビーピンクと言います。こう言うのを着て育つのねと思いつつ今度は子供服コーナーに行きます。最近は中学生をターゲットにした洋服ブランドもあるのですから対して物です。それを考えるともっと小さい頃からこういう洋服を着ることでファッションの感覚を身につけるのだなと納得がいきます。かわいいし格好いいのです。フリルリボンは女の子のお決まりで大人でも好きな素材です。私などはお人形の洋服で鍛えられた世代ですがそれが現実味を帯びるようなファッションに時代ともに変化していっています。子供服はその色や柄がかわいいので長くは着れないのですがそれでも今の子供さんは私たちの小さい頃に比べて随分オシャレなものを着ることができるようになっていて羨ましい限りです。,1,,和装小物のお店,http://www.tsudaya-shinjuku.co.jp/,1,0
