Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,105,建物診断は地震のときに有効,,,カジキマグロを水槽で飼いたい！男の子だったら誰でも憧れる夢ですからね。でもそんなでかい魚類を入れておける水槽なんて何十万するんだろう？だったら水槽レンタルで大型水槽をレンタルしちゃいましょう。最近流行のクラゲ水槽で女の子を誘ったり一緒に愛魚と泳ぐなんてのもいいですよね。仏壇屋仏具を売っているお店も減ってきましたね。仮に仏壇を販売しているお店を見つけても品ぞろえが悪かったりでカタログ貰って帰ってきます。これだったら最初から仏壇の通販サイトで探して買ってしまったほうが楽じゃね？現代っ子な僕はこれから一人暮らしして仏壇を買うとしたら通信販売を利用するでしょうね。そして全部必要なくなったら粗大ごみとして回収してもらえばいいよ。瞑想をすることで心が豊かになるでしょう。,1,,,,1,0
,97,学生生活はずっとトレーニングでした,,,ゴージャスなきんきらきんの金仏壇はバブル世代に絶大な支持を受けています！一生使う仏壇ですから地味な唐木仏壇よりも豪華な金仏壇の方が楽しめますもんね。ついでに金のしゃちほこを付けたりしたら名古屋風金仏壇の出来上がり！ここまできたらご本尊も金メッキにして鈴も純金のものをご購入されては？イタリア人の友人宅に行ったらモダンな仏壇が置いてありました。君仏教徒だっけ？なんて聞いてみるとモダン仏壇の通販を見ていたらつい欲しくなって買っちゃったんだと。まあこのスタイリッシュかつブッディズムを感じさせるデザインに魅せられたら衝動買いで仏壇買うくらい普通ですよね。むしろ仏壇にときめかない人は文化人を名乗ってほしくないですよ。,1,,霊園なら神奈川へ,http://www.marusan.com/reien/030/,1,0
,5,遺品整理について,butudan-osyare,,会社で何か一発芸をやることになって楽器レンタルで何か借りようかと思います。ギターやベースはベタすぎるしそもそも演奏できない。バイオリンなんか持つと様になりそうだけど経験ないしな。こうなったらマラカスかカスタネットでごまかすしかないか。誰か一緒にサックスやマリンバをやってくれる人がいたら打楽器でそれっぽく溶け込めるのですが。僕のおばあちゃんが気に入っていた仏壇があったのですが酔っぱらったおじいさんが空手の型を披露した際正拳突きで粉々にしてしまいました。形あるものいつかは壊れる。そうカッコつけていたおじいさんですが結局通販で仏壇を買わされてましたね。自業自得と言えばそれまでですがおばあさんも新しくなった仏壇を見てご満悦。古いものは壊れたほうが良いこともあるんですね。,1,,神奈川の霊園,http://www.marusan.com/reien/030/,1,0
,123,ローコスト住宅は神奈川がいいですね,kinironohotoke,,見ていて飽きないのは冷蔵庫と仏壇だよね。小学生の頃はスーパーの家電売り場に行くと必ず冷蔵庫を見てそして片っ端から開けていった。新品独特の匂いが好きでダミーの空き缶などが面白かった。でももっと面白いのがやはり仏壇でよく見ると小さなお寺みたいな作りになっているんだよね。中にガンプラを飾ったりしたら面白そうだけどもうちょっと遊び心のある仏壇はないものか。何回忌って葬式が終わった後でもお寺でお経をあげてもらうことがあるけどもあの木魚の音って好きだわ。眠気を覚ます意味があるらしくて金属製のやつで景気よくカンカンやるのは体に響いてきて面白い。退屈だって人もいるけどじぶんは葬儀って結構面白いと感じている。人が死んだだのそういうことは置いておくにしても一度くらいは坊さんが100人くらいで合唱しているところを聞いてみたい。上手い具合にハモった坊さんたちのお経は人を感動させるくらいの迫力があるらしい。芸能人のお葬式はものすごい盛大にやる葬式だったりするが天皇を除いて一番すごい葬式って誰の葬式だろうか。結婚式もそうだけどお葬式に関してもできるだけリーズナブルにやりたい人が多くてこりゃ自分の葬式がどんなものになるか楽しみだぞ。バンジージャンプやスカイダイビングをする結婚式があるのだからきっと遺体を大砲で吹っ飛ばす罰当たりな葬式も未来の世界ではあるかもしれない。死んでしまえば文句も出ないしお葬式をとにかく派手に大規模にやりたいというのは遺族側のエゴだって考える人もいるけれどできることなら葬式は大々的にやってこの人は死にましたってことをしっかりメッセージとして伝える必要がある。普通に生きていたら自分はあと50年くらいは生きていると思うのだがそれまでに葬式はどう様変わりしていくのかしら。遺体は火葬するって常識は変わらないと思うけれどただの火葬じゃ面白くないしここはひとつもっと珍しい火葬だといいわ。骨も残らないくらいに完全に焼き尽くしてしまえばお墓を用意する必要もないし遺族も死んだ人は煙になってそらからいつも見守っていると思える。ちょっとファンタジーな感じもするけれど人が死んでしまった時ってあきらめが大切なんだよな。身内が老衰や病気で死んでしまうのは仕方がないで済ませるところはあるけれど殺人や事故で死んだとなるとこれは穏やかじゃないね。先祖をたどればあったのかもしれんが身内が誰かに殺されたって話は戦争以外では聞かないな。特に金持ちでもなかったし商売やってたから恨まれるようなこともやりづらいしね。自宅の仏壇は特別豪華ってこともないけれどやっぱり標準的な仏壇でも数十万位するのが普通なんだね。金仏壇にもなると百万円を軽く超えるものもあってこういうのを買いたがる若者はいるのだろうか。というか今の若者が歳をとったとしても仏壇を買いに走る元若者がいるのかどうか難しいところ。仏壇屋さん自体それほど儲かる仕事じゃないしどういう理由で今の若い世代が買っていくのかイメージしづらすぎるわ。,1,,神奈川の霊園・墓地一覧｜マルサン,http://www.marusan.com/reien/030/,1,0
,148,仏壇のある生活,,office,自然エネルギーは不安定であまりアテにならない印象があったのですが太陽光発電って意外とパワフル。太陽光発電パネルのスペックや環境にもよりますが自宅の照明器具くらいだったら何時間も使い続けられるくらい。頑張ればエアコンの暖房も多少使えるというし普段の電力と併用して使えばかなりの節電が可能。自宅の屋根にスペースがあれば太陽光発電を設置してはいかがでしょうか？スタイリッシュなモダン仏壇を通販で購入。これからは省スペースも大切だという彼女の意見を参考にモダン仏壇の中に神棚も設置。ちょっとさびしくない？と彼女はお気に入りのロザリオを仏像に掛けてあげました。グローバルな時代ですし今どきの仏壇はもっとにぎやかでポップかつファンシーな装いでもいいと思いません？ピンクの仏壇なんてあったら女の子にも人気出ると思うなぁ。,1,,霊園なら神奈川へ,http://www.marusan.com/reien/030/,1,0
,145,お金のかからないオシャレ,,fudousan,自宅に仏壇がない家って最悪ですよね。家は神棚と仏壇はセットにしておいてあるくらい信心深い家なので昔ガス爆発で家が吹っ飛ぶくらいで済みました。家族は全員無事で片づけは大変でしたがそれ以来家族の絆が深まったのは言うまでもありません。普段から物を極力置かないというのを家訓にしていたので仏壇が一基オシャカになっただけだったのは幸運かな。たとえ蒲団が買えなくとも仏壇だけは絶対に確保しておくというのが先祖代々からの約束でした。そんな家族の影響を受けて仏壇屋さんになりたかったのですがそう簡単に入り込める業界ではないということで断念。代わりに趣味の仏具集めをとりわけ盛んにやっているわけです。小さい頃から仏壇が大好きな私ですが実家の本尊が何なのかは誰も教えてくれなかったんですよね。だから実家の仏壇には釈迦如来阿弥陀如来大日如来と全部で8体くらいの仏像が置いてあります。仏像も沢山あった方が寂しくないだろうしね。多いに越したことはないでしょう。これからどんどん増えていくと新しい仏壇も買わないといけないかもしれないわ。,1,,神奈川の霊園,http://www.marusan.com/reien/030/,1,0
,49,絶頂！ローコスト住宅が売り切れなわけ,,poster,素敵な彼女が欲しいのならまず自分の内面を磨くべし。環境が人を作るとも言いますしそれに従い渋谷のデザイナーズ１ｋに入居しました。やっぱりオシャレなところに住んでいると感覚も研ぎ澄まされて寝起きからお休みまで完璧にオシャレになりますね。デザイナーの息遣いが耳元で感じられるような物件であなたも上を目指してみましょう。ゴージャスなきんきらきんの金仏壇はバブル世代に絶大な支持を受けています！一生使う仏壇ですから地味な唐木仏壇よりも豪華な金仏壇の方が楽しめますもんね。ついでに金のしゃちほこを付けたりしたら名古屋風金仏壇の出来上がり！ここまできたらご本尊も金メッキにして鈴も純金のものをご購入されては？,1,,神奈川の霊園・墓地一覧｜マルサン,http://www.marusan.com/reien/030/,1,0
,55,神奈川の初めての家は,,biz,端っこのポリシーを持つ俺はいつだってどこだって端っこをキープし続けてきた。消してど真ん中などは選ばない。頭だって端っこを永久脱毛しただけで頭頂部はきっちり残しているというスーパーテクノカットだぜ。あまりにもオシャレ過ぎて原宿を歩くと視線が気持ちいい。この頭で高校生のバイト面接に行ったら即帰らされたから俺という才能のでかさに気づいてブルったんだろうな。普段の生活からしてオシャレだから枕はマニフレックスのピローグランデだし目玉焼きはサニーサイドアップと相場がきまっとる。朝の目覚めはいっぱいのブラックコーヒーから始まりブラックの良さが分かる俺はブラックしか認めない。朝シャン後にもやはりブラックのアイスコーヒーを腹に落としてひと段落ついたらネットでオシャレなベッド通販のサイトを回る。他にもインテリアやノリタケの食器をチェックするのも日課。彼女ができたらANAの格安航空券でヨーロッパまで飛んで古書めぐりをするのがいいね。いつだってどこから見ても絵になってるオレを意識するのってけっこう大変なんだぜ。火事で焼けたりしない限り仏壇なんて買い換えたりしないもんだけど仏壇を販売するところも儲かってるところはあるんだね。年寄りが店員やってる印象が強いけれど若い経営者では新しい視点から仏壇の価値を見出していく人もいるようだ。今風の家にも合うようなモダン仏壇を売ってたり仏壇の概念がだんだん変わってくるかもね。直接仏壇とは関係ないけど香典返しのマナーってよくわかってない。でも知らないのは恥ずかしいからそれをやってくれる業者があると利用したいもんだね。来月ホテルで結婚式があるから一緒に参加する年寄り連中なら葬式に詳しいかもわからん。老人になると収入が減るからお金にもシビアになるよね。実際世の中の金の大部分を持っているのは年寄りなんだけど人気輸入時計の腕時計を買い漁る年寄りって見たことない。欲が無くなるのも理由として考えられるけど金持ってるのに欲がないとか経済的に厄介すぎる。５０過ぎた母親もコンタクトレンズは通販で買うくらいだから年寄りでもネットはできるはず。この利便性を入れ知恵してあげればもっとネット通販業界が過熱するはずだ。,1,,霊園なら神奈川へ,http://www.marusan.com/reien/030/,1,0
,170,ピアノ調律が楽しくて,,,地震などの災害時に危険なのは家具だと思われます。台所には食器棚や冷蔵庫/部屋にはタンスなどがあります。ピアノや仏壇もあるとこもありますね。これが地震の時に倒れてきたら家具の下敷きになったりガラスの破片で怪我では済まないことが起こるかもしれません。そこで地震でも安心安全に逃げられるように家具を固定する必要があります。家具固定工事も工事の分類に入っています。自分で固定をする道具を買ってきて取り付けるのも良いですが高いところだと危ないのでその際は工事の方に任せたほうが安全でしょう。工事費用は場所により変化するかもしれません。例えばある会社では取り付け部品代＋工事作業代を合計した価格になります。1ヶ所の場合5250円(取り付け部品代物より変動)＋15750円(工事代)＝21000円となります。これはひとつの例になりますので自分に合う工事会社を選ぶのが良いかもしれません。ゲリラ雷雨が続くとマンションの屋上に水が溜まっていたりする。そのまま蒸発してくれればいいのだがずっと残っているとそこからコンクリートを侵食しやがて雨漏りになってしまうかもしれない。まずはこのような自体となっていないか建物の診断を行ないマンション中が雨漏りになってしまう前に大規模修繕を検討したほうがいいだろう。,1,,神奈川の霊園,http://www.marusan.com/reien/030/,1,0
,171,冷蔵庫と仏壇見てるだけで2時間は潰せる,,,普通の仏壇では満足しないのがうちの家族。おじいさんを始めみんな仏壇が大好きなのです。だから火事で逃げ出すときには仏壇を背負って逃げられるよう仏壇の後ろには縄を付けてありますよ。関東大震災時には実際に仏壇背負って逃げたこともあるらしくいざというときは僕も背負って逃げられるよう体力作りだけは欠かしません。昔の日本家屋はいいけれど今風の建築に仏壇を置くと浮いちゃって浮いちゃって…。仏壇屋の親戚がいうにはそういう悩みを解消すべく家具調のモダンなデザインの仏壇もメーカーから発売されているんだとか。実物は見たことないですけれど貰った仏壇カタログで見る限りではちょっとおしゃれなオーラ出ていましたよ。,1,,神奈川の霊園・墓地一覧｜マルサン,http://www.marusan.com/reien/030/,1,0
,22,昔ながらのトイレ,,live,仏壇通販販売インテリアにもマッチするような仏壇を通信販売で買いました。仏壇も通販の時代なんだなとつくづく感じます。ついカッとなって知り合いを刺してしまったとか夫のDVが凄まじくてというお悩みをお持ちならば法律無料相談という助け舟がありますよ。自分も友達にお金を貸して帰って来なかったり振り込み詐欺で破産しかけたりしましたがこの法律無料相談で魂を救われました。苦難の日々から脱却したいと真剣に悩むあなたはこの機会に法律無料相談をりようしてみませんか？名古屋の税理士事務所はこちらの事務所が評判です。http//www.nagoyazeirishi.com/無料セミナーも実施中です。お金持ちが多く住む港区の税理士は相続関係に強い税理士も多いです。資産家が死ぬとそれを引き継ぐ過程で相続税の額も桁違いですからね。少しでも相続税を安く抑えて財産を守っておきたいのなら普段から税理士の人と相談しておくことが大切です。名古屋の税理士事務所をいくつか当たってみたけれどイマイチピンとこない。そういうモヤモヤした気持ちで税理士を選ぶ前に名古屋の税理士紹介センターにご相談を。上手く税理士とクライアントとをマッチングさせてくれる仲介者がいるので面談と契約もスムーズ。税理士ってのは何人も乗り換えてきましたが川口市の税理士がベストだったかな。個人的な相性問題もあったんだけど節税額を客観的に見てみると川口市の税理士が一番節税できていた。かなり的確な経営コンサル力もあって思わぬ方向から会社の欠点を指摘された時はこの税理士当たりだなと確信しました。,1,,霊園なら神奈川へ,http://www.marusan.com/reien/030/,1,0
,23,仏像は集めるとハマっちゃうよ,,collect,仏壇って今風の住宅にはなかなかマッチしづらいのが悩みどころですが家具調仏壇の通販サイトではこのお悩みも解決できます。通販サイトに並ぶ仏壇を穴が開きそうなくらいじっと眺めイメージを保持しつつお部屋と仏壇を重ねる。その状態のままおもむろにスケッチブックを取り出して描写する。これで実際仏壇を買ってみた時のシミュレーションができるというわけです。仏具屋さんで仏壇を買ってみたが案外小さかったとか予想外に大きすぎたってことよくあるんですよ。僕の田舎の実家でも両親が唐木仏壇を通販で買ったのですがイメージとは違い手のひらサイズの仏壇がやってきました。でも仏壇であることには変わりなしとして神棚にミニ仏壇を飾ってお祈りしているんだとか今日も元気に南無妙法蓮華経ですよ南無三～！,1,,神奈川の霊園,http://www.marusan.com/reien/030/,1,0
,99,買取業にいけばブランドにも…,,,ビジネスマンの名刺が切れるというのはカラータイマーの止まったウルトラマンのようなもの。普段は格安の名刺印刷に頼んでいるのですが忙しい時は忘れがち。先日名刺が切れて困ったことになりましたよ。それからは一時に500枚くらい注文しているのですがそろそろ昇進して肩書きが変わりそうなんですわ。作業に集中しだすと周囲の視線も気にならないのですが集中状態に入るまでが問題。訪問に行った他所の会社さんだとパーテーションで机を区切っていたんですよね。ああいう感じでウチのオフィスもパーテーション使って区分けしてもらえれば仕事の能率もアップするのでは？今度ウチの上司か総務部長にパーテーションの導入を打診してみようかしら。簡易個室が手軽に作れるし解体して構築しなおすのも簡単だもん。,1,,アスクルならビジネスマート,http://businessmart.co.jp/,1,0
,103,ウエブの解析ツール,,,以前努めていた会社のオフィスには猫がいました。面接などのときにはそれに気付かず入社するまで知りませんでした。入社して更衣室に向かおうとしたときに気付いたのですが猫がいるはずのない場所だと思い込んでいたので更衣室近くのスペースに猫がいてとても驚きました。猫？と最初に戸惑いぬいぐるみでもなくて猫だよね？とおかしいくらいに把握するまでに戸惑いました。更衣室のすぐそばにオフィスがあり事務机がいっぱい並んでいます。事務机にはいたって普通の態度で仕事をする人が何人かいましたから初めて出勤した私にそのことを教えてくれてもよさそうなものなのに。猫がいると気付いてからはそんな風に思いながら制服に着替えました。当然のことながらオフィスですから来客もあります。でも普通に猫がいるまま来客を迎えているのですよね。後に聞いた話ですがある人が野良猫を拾ってきて飼い始めたそうです。個人経営の会社でもなく企業の一部署であるオフィスでしたのに猫がいるなんてシュールといいますか何とも不思議な空間でした。,1,,,,1,0
,106,何とも不思議な空間,bungu-asukuru,,駅ではエスカレーターを探して電車では座席を探して…毎日そういったことをしてませんか。毎日が多忙で激務の皆様にはたしかに休めるときには休むというのは大事なことですが毎日立ってるだけだと足腰が弱くなってしまうかもしれません。毎日立っているだけでもマシなほうですがお仕事によってはデスクワーク中心の方もいらっしゃいますのでいつの間にか歩く時間が減ってしまっているということも。健康を維持するためには適度な運動が大事な要素の一つですがなにも毎日仕事の後に皇居の周りをランニングしろということではありません。日々の出勤の際に階段を使う席に座らないで立っているまたは隣の駅から歩いてみるといったちょっとしたことを毎日続けるだけでもずいぶん効果が違います。電池で動く健康器具や張るだけで効果がある謎のシール飲むだけで痩せる謎の薬そんなものは必要ありません。お仕事もそうですが日ごろのちょっとした事の積み重ねが成功へと結びつくということです。まずはぜひとも出社と退社の際にいつもエレベーターやエスカレーターを使っている方はたまには階段を使ってみてください。非常通路扱いになっているところも多いでしょうからその辺は迷惑にならないようにご注意ください。オフィスが上階にあっていきなりはつらいという方はまずはオフィスの２階くらい下の階からでいいので始めてみてください。最初はつらいでしょうけど慣れてきたら少しずつ増やしていって最後は１階からになれば素晴らしいことです。,1,,アスクルについて,http://businessmart.co.jp/,1,0
