Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,24,読者モデル募集シートのコツ ,,,雑誌の読者モデルっていったいどうやってなるんだろう？と思っている人も多いでしょう。スカウトやブログから、などありますがやはり雑誌からの応募が一般的です。つまり、オーソドックスに雑誌で紹介された読者モデルのシートに書き込んで応募する方法。こちらは普通の住所や生年月日から、履歴書のように志望動機や自己PRを聞かれることもあります。雑誌によっては好きなタレントさんやブランド、使っているコスメも聞かれる事があります。ここは背伸びせずにありのままを書きましょう。「こういう人が受かりやすい」と言っても、同じ物を使っている人が選ばれるとは限りません。自分のおすすめを紹介するつもりで書きましょう。また、読者モデルにはあまり身長や体重は見られないと言います。なので、多少身長を高めに、体重を軽めに申告しても問題はありませんが、見た目でわかるくらいのウソはダメですよ。なによりシートの字を丁寧に書く事がポイントです。読む側としてはなるべく小さすぎない、止めはねのしっかりした濃い文字が読みやすいらしいです。,1,,読者モデルになるコツ,http://cherishdoll.net/,1,0
,24,読者モデル募集に応募したら？,,,読モは女の子全員の憧れ。でも、その読モって何をしてるのか、雑誌を飛び出して、たくさんの活動の場がある事は知っていますか？おしゃれのことを語っちゃうカリスマブロガーも読モデビューした人が多いんですよ。内容はおしゃれになる方法をピックアップしちゃったり、お気に入りの商品を紹介しちゃう。どんどん人気が出ていって、アパレルのコーディネートやプロデュースもしちゃう人たち。メイクのコツとか読モの日常なんかも見れて、勉強になる上に面白いんです。他にも洋服の展示会に呼ばれてモデルをしたり、撮影中にみんなで好きなように写真を撮ったり。見えない面だとかわいい雑貨のアンケートやインタビューで貢献することもできます。ＣＭやウェブの出演や、コスメのイメージキャラなど、将来的にモデルやタレントを目指すというわけでなくても、おしゃれの勉強になったり、普段から見る目が養われるので自然とおしゃれになれるかも。それに、読モの友達も増えますよ。,1,,読モの条件,http://cherishdoll.net/,1,0
,24,大学の読者モデル募集を考える,,,学校の入学式で地方から上京してきた子に注目するということもあるようです。モデルさんに有名私立大学の方が多いのはそのためかもしれません。なにより、ファッションを磨くのも大切ですが、清楚とか素朴という作っていない自分を大事にしましょう。大学キャンパスごとにおしゃれな人を紹介しているページもあるくらいですし、女子大生読モ専門のサイトもあります。また、女子が可愛いもしくは美人の大学は魅力のある大学に見えるという心理も働くようです。見た目が良いということは良い人、と判断してしまうものであるそうです。この心理は見た目に惑わされる単純さではなく、「色鮮やかなものは食べられる、熟している」「緑や茶色などは食べられない」などという生物的な本能が根源となっているそうですよ。また、「女性らしいかわいい女性」と「中性的なかわいい女性」では前者の方が読者モデルに映えます。これもより男女らしさを求めるので、社会的に押し付けられた役割というだけではないのですね。,1,,読者モデルに応募してみよう,http://cherishdoll.net/,1,0
,24,大人女性の読者モデル募集の対策,live,,雑誌やウェブ上の読者モデル。おしゃれで美容に興味があるなら誰でもなれるとされていますが、暗黙のうちに大学生くらいまで、と考えていませんか。最近は年齢が上昇傾向にあると言います。下は小中学生向けならば１０歳前後、上は主婦モデルなど様々です。ですが、一般的な読者モデルでは１５歳から、１３歳から２８歳というところもありました。３０歳近くまでモデルが許されるならば、多くの時間があるという事で、それだけ注目を浴びるチャンスの増加に繋がります。昔に諦めた夢を叶えるという人も必ずいるはずです。まだ若い方の場合はこれからの時間が十分得られると保証されています。スカウトなんて高校生くらいまで、と思っている社会人の方はぜひ、スカウトを待つだけでなく、オーディションに参加してみて欲しいと思います。未成年だと親の承諾を得るのが難しいですからね。まだ人生経験のあまりない若い子を求めていない雑誌も十二分に存在します。,1,,読者モデルになりたい子のため,http://cherishdoll.net/,1,0
,24,読者モデル募集のファッション,cosmetic,,雑誌にあった読者モデルに応募したい、と一歩を踏み出したそこのあなた！顔や服装、全体の印象からどんな人なのかを見るために写真はどこでも必須です。雑誌の応募だけでなく、インターネット上やオーディションの応募書類でももちろん必要なので、写真を用意するのがモデルへの第一歩です。ここでは応募の時に必要となる写真についてお教えしたいと思います。基本的には顔と全体の写真の二枚を撮る、プロのカメラマンに撮ってもらったほうがよいのは当たり前ですが、服装も問題です。雑誌を読んで参加する、身近な存在として参加するため、身長や体重、体型の制限は少ないとはいえ、体のラインが見えるものにしましょう。やはり白や青系の清楚さは外せません。女子はもちろん、男子でも黒を着て写真を撮る人はあまり見られません。ここで服が肌の色に合わせた色だとさらに綺麗に見えます。青が似合う人と似合わない人がいますので、なるべく肌の色が綺麗に見える色をお気に入りの服から選びましょう。好きな色と似合う色は違う事があります。,1,,読者モデルになるには,http://cherishdoll.net/,1,0
,24,読者モデル募集に興味津々,collect,,学校の身体測定の理想体型と、モデル体型とはぜんぜん違います。モデル体型を維持する方がずっと大変。友達ではスイーツ食べに行ってもぜったいに生クリームやカスタードクリームが入ったのは食べないって子がいたんです。家のごはんでも天ぷらとかフライはなるべく出さないで、と言ってるとか、ファストフードは食べないとか。気をつけてないとあっという間にカロリーオーバーになってしまうのだそう。なんてこった、そんなの気にしたことなかったぜ、と思って、自分の食生活を確認してみると朝昼晩三食プラスおやつ付き。おそらく菓子パン一個食べたらカロリーオーバーでせう。でもそこまで体重増えてないけどなー。体質か、それとも毎日の部活で消費されてるのかな。多分、距離的に５キロ以上の距離は走っているはず。でも油ものは気にした事がなかったのでニキビはあります。これをなんとかせねば読モにはなれませんね。結構真剣にかんがえてるんですけど。,1,,読者モデルとして雑誌デビュー,http://cherishdoll.net/,1,0
,24,読者モデルの募集グッズとは,live,,青や緑のカラコンとかつけてる人も多いし、読者モデルの使ってるグッズってなんだろう？とってもおしゃれな気がする。やっぱり多いのはコスメとスキンケア。好奇心を持っていろいろな種類を試してみるのがいいみたい。読モって高級なモデルさんに比べて雑誌に出てる分、たくさんの人に見てもらっている印象。持っているグッズもおしゃれなものが多いのに加えて、目を引く面白い物も持っているみたいですね。何より、おしゃれというだけで他の人の個性に埋もれない小物使いです。ファッションを真似られるのももちろん、どこで売っているのか教えて欲しいです。地方から出て来る時に買って来るというパターンもあるようです。他にも自分お気に入りの服とかを紹介したり、コンタクトレンズとかメガネとか商品をプロデュースしたり。ほんとコーデとかメイクの仕方とか参考になるから。おんなじの使ってるだけで自分もかわいくなったような気分になれちゃいます。どこかで募集してないかな、読者モデル。,1,,読者モデルになるコツ,http://cherishdoll.net/,1,0
,24,読者モデル募集のきっかけは ,cosmetic,,モデルとかタレントって、親や友達が履歴書を出したオーディションで合格したというパターンが多いですよね。読者モデルはどうなのでしょうか。圧倒的に多いのはスカウト。渋谷や原宿という事もありますが、服屋などのアルバイト中、もしくは地元でスカウトされることもあるようです。これは読者モデル、モデルに限らず女優さんや俳優さんも同じです。他にもオーディションに合格した人、カットモデルからなった人、行動力のある人ならば友達をたどってモデル事務所に入った人もいるようです。そもそもを目指すきっかけもおしゃれが好きでモデルになる夢があった子、興味はなかったけれど親や周囲のすすめがあった人、逆に親からは反対されたけれどスカウトのチャンスを試してみたいと考えた人、自信のない自分を変えたいと思っている人など十人十色です。大きな夢がなくても、興味があるという理由だけでチャンスはあります。もし読者モデルを目指している人なら、諦めずに募集を探してみましょう。それが第一歩です。,1,,読モの条件,http://cherishdoll.net/,0,0
,24,読者モデルを募集したくなるブログ、プロフ,collect,,ブログ読むのも書くのも好きです。読むのは読モの人が最近は多いかな。ちなみに読モは読者モデルの略です。どうも見ていて読モの人多いと思ったら、最近ではブログを書くことが良い読モの条件になっているのだとか。普通は学生、もしかしたら就職済や主婦みたいに別の仕事をしてる人が読者モデルなんですよね。専属の職業としてやっている人がモデルで、副業みたいにしているのが読モと。でも、ブログを見ていると、、好きな仕事をできるのがやりがいと生きがいになっているみたいです。好きなことをしている時の目とか、すごくきらきらしてますよね。服は自分に似合うブランドを選ぶのが一番。何着も服を買うわけにいかないからちゃんと選んでないとお金が減ってっちゃう。こういう時に読モの人って新しい服とかコスメとか使えてうらやましいなーと思います。でも、まさかまさかタダでもらえるわけじゃないよね。自前も多いらしいけど、それだけ自分のセンスを出せるチャンスだし。,1,,読者モデルに応募してみよう,http://cherishdoll.net/,1,0
,22,九州旅行のおすすめは長崎です,traveler,,春休みや年末年始など、一日などの短い時間で九州旅行をするならば、お勧めは長崎県です。理由は観光スポットの多さと移動の便利さです。長崎県は島を除けば屈指で小さい県ですが、市内のみで多くの見るべき場所が存在します。江戸時代に外国へと唯一開かれていた場所だけあって出島、異人館などのオランダ風、中華街などの中国風、そして海を見に行くなどと長崎市の中だけで回れてしまいます。まるで横浜と神戸が一緒になった感じですね。市内の移動には路面電車を使い、一日乗車県を使えばスムーズな乗り降りと移動が可能です。夜には百万ドルの夜景と言われる稲佐山からの景色を展望台で見る事もできます。その場合は稲佐山にホテルがいくつかあり、部屋から夜景を見る事も可能です。例えば午前中は出島周辺、お昼を中華街で食べてお土産を物色、夜にはホテルで夜景を見るという充実した観光が出来ます。小さい市内ですが、一日中楽しめる事は保障します。中華街ではお祭りをすることも多いので、その時期も狙い目です。,1,,九州旅行のおすすめ,http://www.ferry-sunflower.co.jp/tour/,1,0
