Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,25,おしぼりの利用方法,,,"おしぼりについて話すことなどたかが知れているので、かなり早い段階でインターネットの手助けを借りる形となった。さすがインターネットというべきか、たった一言「おしぼり」と検索をかけただけで約906.000件もヒットした。もちろんネタが重複しているものもあってこの数字なのだろうが、これだけの数がヒットすることに驚きを隠せなかった。しかも検索結果とは別にで出る広告では、「日本最大級」と銘打たれたおしぼり通販サイトのリンクが出現した。なんだおしぼりの「日本最大級」って。気になったので少しのぞいてみることにした。なるほど、さきほど記事にしたファミレスで配られるような業務用のおしぼりから、高級料理店などでよく見かける竹を割って作ったようなおしぼり置きなど、あらゆる分野のおしぼりを扱っているようだ。他にもティーセットとともに使用できるチョコケーキ風おしぼりなどよくわからんものまであった。そんなものを客に出して、間違えて口に入れてしまったらどうするつもりなのだろうか。

おしぼりの記事が四つ目に達したわけだが、折り返し一歩手前というのはなんだかとてもつらい物がある。特にわずらわしいのが、「おしぼり」と打ち込むと反射的に変換キーを押してしまい、「お絞り」としてしまうことだ。これをもう何回やってしまったことか。いちいちバックスペースキーを連打する不毛感が半端ではない。ちなみに「おしぼり」を「お絞り」と漢字を混ぜて表現することは間違っているのだという。その理由は特に語られていないが、あまりにも「おしぼり」という表記に慣れすぎてしまったことも相まって、「お絞り」という表記を見ると首を傾げてしまう。なんというか、締まりがない。頭の中で（おん？　あ、ああ、これ&rdquo;しぼり&rdquo;って読むのか）と一瞬迷う。その一瞬がとてもわずらわしい。似たような感覚の表現として、「おにぎり」を「お握り」というのを思いついた。確かにこれも締まらない。同じく「おにぎり」と読む表記であるのに、後者の「お握り」がなんだか許せない。",1,,おしぼりのご用命はどうぞ,http://www.e-shizai.net/products/list.php?category_id=30000,1,0
,25,おしぼりをレンタル,,,"おしぼりの素材は布だけではなく、紙製ないし不織布のようなものもあり、その場合は使い捨てとして使用されることが多く、その消費量は一年間で29億枚にまでのぼる。紙製の場合は、アルコールや安定化二酸化塩素などが含まれる液体を使うこともある。布を使うときと比べて、畳んだり、丸めて収納するとごく薄いパッケージに入れることができるので、弁当などの市販の食品にあらかじめ付けてあり、食べる前に手を拭くために提供されたものである。また不織布をエタノールなどにつけたウェットティッシュという商品が売られ、一般家庭やオフィスなどでおしぼりの代わりとして使われている。接客サービスを行うバーやクラブなどでは、ホステスやホストは客におしぼりを渡す時におしぼりを広げた状態で渡すのが一般的である。また最近では、接客サービスの向上のために居酒屋でもおしぼりを広げて渡すようになってきている。客はおしぼりで手や顔を拭き、使ったらおしぼり受けに置いておき、手やテーブルが汚れてしまったときに再びそのおしぼりを使う。


料理というのは大量に作ったほうがおいしくできるという話なので一人暮らしの料理は味という点では不利ではあります。そのまま不利だからやらないというのではつまらないので一人暮らしなりの料理の楽しみ方を考えてみます。一人暮らしで料理をする事の最も特徴的な点は食べるのも自分であるという事です。当たり前ですがこれは重要です。味の好みは自分次第です。見た目がどうこうよりも自分が満足できる料理ができるかどうかというのが最重要なのです。あと自分が食べるという点が重要なのは失敗の責任を自分で取ることができるという点です。ということはちょっと自信はないけどもしかしてできるかもしれないとかアイデアは思いついたけど本当に美味しくなるかどうかわからないといった実験的なメニューを自分で試すことができるのです。これは面白いですよ。自分を満足させるために自分にとって未知の領域まで踏み込んでいくと考えるとかっこいいとすら言えると思います。言ったもの勝ちです。欠点としては自分が食べるものなので大抵盛り付けは雑になりがちという点ですがそこもなんとかしたいと思う人は料理写真をSNSでアップしてしまいましょう。定番過ぎてあまり反応はないかもしれませんが後で自分で見て自己満足に浸れれば十分です。一人暮らしの料理は楽しいと思います。",1,,おしぼりを注文するサイトです,http://www.e-shizai.net/products/list.php?category_id=30000,1,0
,,フラワーアレンジメントの教室に通いたい！　東京編,,,フラワーアレンジメントっていいですよね。季節ごとの綺麗なお花も見られますし、友達や家族に出来上がった作品をプレゼントすることもできる。それに色彩感覚とかが鍛えられそうで、まさに女子力アップの習い事にぴったりです。でもいきなりその世界に飛び込むのは怖いので、先輩や知り合いとか何人かに話を聞いてみました。休みの日だけの参加も可能で、だいたいは同じテーマに沿って花や飾りを自分なりに組み合わせてみるという方式です。いい教室は先生とみんなで和気あいあいとした雰囲気でおしゃべりも交えつつ楽しめるそうですが、多くは友達同士で参加しているのでグループ化しやすいんだとか。確かに知らない人と一緒にやるのは不安ですけれど。でも同じ作品作りに取り組んでいるので、お互いに高めあえる仲にまでなれる友達ができるのも楽しそうですね。出来上がったものを家に飾るのもいいし、初対面の人に趣味って言えるし、ちょっとチャレンジしてみようかな。,1,,趣味でフラワーアレンジメントをはじめます,http://www.airy-flower.com/,1,0
,,東京駅近くの店のフラワーアレンジメントが欲しい,,,花屋さんの店頭に並べてある花束ってつい見いっちゃいますよね。買い物の途中とか、通勤中の駅中とかでも。ぜひ、家に一個は欲しいんですけれど、完全に気に入ったのはなかなかないんですよね。それに買い物帰りだったり出勤途中だったりして中々荷物になっちゃう。そういうときは通販で買うのがおすすめです。オフィスの机にほんの小さいフラワーアレンジメントなんて飾っちゃうとすごく癒されます。もしわたしが飾るならグリーン系を中心にしてピンクや白がワンポイントになってるのがいいです。パソコン系なので、目がすっごく疲れるんですよね。そういう時は目の疲れを癒す感じで。家だったら玄関に赤系の花があると家の中が明るくなると思いませんか。赤じゃなくてもオレンジや黄色でもいいですね。あと木の実を使ってたり、ちょっと変わった形の花、まん丸の菊とかを使ってるのも観た人がびっくりしますよね。フラワーアレンジメントのサイト見ながら迷っちゃいます。,1,,花束でフラワーアレンジします,http://www.airy-flower.com/,1,0
,,フラワーアレンジメントを作るには　東京版,,,フラワーアレンジメントを作るのもいいですけれど、「そんな時間ないやい」という人が多いのではないでしょうか。そういう時は花屋さんで作ってあるものを見るか、通販で買ってしまうという手があります。本当に気に入った物を探すのにはオーダーメイドするのもいいですよ。この花とこの花を使ってこういう感じのアレジメントを作ってと注文を出すんですね。いつまでに、とかこういう感じで、とか融通が効くのがいい所です。やはりお花のプロですから、全体のバランスや色合いなどを考えて作ってくれます。何度か経験があるのですけれど、形はできたけれどなんとなくバランスが悪い、ということがアレジメントではあるんですよね。なんとなくごちゃっとしているとかシンプル過ぎるとか。そういうのに時間を取られないようにするためには最初っから頼んでしまうのが一番でしょうか。と、言ってもフラワーアーティストや花屋さんも人間ですので、たまに少しイメージの違うものが来ることがあります。そういう時はなるべく指摘するようにしましょうね。,1,,フラワーアレンジメントを楽しもう,http://www.airy-flower.com/,1,0
,,東京都でウェディングフラワーアレンジメント,,,ウェディングのブーケでラウンドは丸のこと、キャスケード型は流れ落ちる滝の水量のようにボリュームのあるデザイン、などとフラワーアレンジメントの体験教室で学んだことなんですよね。他にもオーバルは楕円をちょっと崩した形で明るい色のバラとか菊で作ると面白いとか、白いユリやカラーはキャスケードで作った方がいいとか。その中でもわたしが特に気に入ったのがティアドロップなんです。基本は丸なんですけど、下の方に少し花を付けたす感じのブーケで、そのまま涙の雫を表しています。色はやはりウェディングには白が基本なんですけれどそれが綺麗。丸だとつまらないし、あまり量があるのも、という人にお勧めです。ウェディングに涙は似合わないという人もいますけれど、そこは感動の涙ということで。アクセサリーに雫型の真珠とかを使った場合はそちらと合わせることも可能ですし、派手ではないですが、少しだけ違いを持たせたい時にはぜひ考えてみてください。,1,,フラワーアレンジメントについて,http://www.airy-flower.com/,0,0
,,東京でフラワーアレンジメントを趣味に持つ人,,,友人に写真を見せてもらったのですけれど、バック型のブーケや季節もののアレジメントなど種類も豊富で見てて楽しいんですよね。中にはリースや生け花の体験もあったりして。フラワーアレンジメントなんて花に関わりのなかった自分でもチャレンジできるかなーと思っていましたが、やっぱりやめときます。理由は花粉症だからです。黄色い花を見ているだけで鼻がむずむずしてきちゃって仕方がありません。今までの人生で関わってきたのがお刺身にくっついてくる食用菊くらいなもんですよ。ここはせめてローズティーとか言えればいいんですけれど、嘘は言えません。でも、スミレの花の砂糖漬けとか美味しいらしいですね。あとは春期限定の桜系商品とか。桜の葉っぱの塩漬けはいけるんですけれど、いざ花を飾るとなると場所に困りそうです。毎週でなくてもいいので、数か月に一回とかで体験してみるのもいいかもしれませんね。それで本当に上達するかはわかりませんが、要するに楽しみの世界ですし。,1,,フラワーアレンジメントの学校,http://www.airy-flower.com/,1,0
,,フラワーアレンジメントを東京でするには,,,ハート型のブーケや母の日のプレゼントなどいろんな場面で花って使われますね。でも、実際にフラワーアレンジメントを作るだけでなく、デザインやお花の管理、水揚げなどもするのがプロの仕事。それにお客さんの要望に合わせてナチュラルな感じ、ゴージャスな感じ、結婚式で使うもの、など場面場面によって言葉上のふわっとした要望を形にすることも求められます。もし、教室に通うのと同時に使える資格も取得できたらとってもいいですよね。資格取得には専門の学校や講座に通うのもいいですけれど、運がよければ近くの教室で認定してもらえる可能性もあるかもしれません。趣味が高じて自分で教室を開くようになる人もけっこういますよね。花関係は水の入ったバケツを運んだり、一日中立っていたりとけっこう体力勝負と言いますけれどアレジメントの教室ならば楽しくできるという人もいると思います。花関係の仕事に就きたい人はぜひ視野に入れて見てほしいですね。,1,,楽しいフラワーアレンジメント,http://www.airy-flower.com/,1,0
,,フラワーアレンジメント体験記イン東京,,,フラワーアレジメントの体験に行ってみました。そこで勉強したことをちょこっとだけ書きたいと思います。まず、アレジメントの簡単な説明を聞く、前に綺麗なお花に目を奪われてました。のっけからダメじゃんとツッコミが入りそうですが、ちゃんと話も聞いてましたよ。えーと、花にはそれぞれの役割があるため、なかなか好き放題にやってもうまくいかないのが実際なんですよね。ラインを決める花、主役となる花とかを決めてそれを目立たせるように考えるといいそうです。今回のお花はピンクのガーベラと白い、何かよくわからないけど白い小さな花、それに淡い色のバラです。シンプルですね。しかし、約一時間後にはこんなにシンプルなはずなのになぜかまっ平らなアレジメントになってしまいました。どうやら同じ平面上に全ての花を挿していたのがよくなかったようです。そこで葉っぱや小さな白い花の位置を少し調節し、バラを目立たせるようにしたところ、なんとか見られるように。家でもちょっと練習してみたいと思います。仏前のお花くらいしか練習できるのがありませんけれど。,1,,フラワーアレンジメントの体験談,http://www.airy-flower.com/,1,0
,,フラワーアレンジメントを長持ちさせるには、東京にて,,,アレジメントを玄関に置いておいたらいつの間にか枯れていた、なんてことがありました。しかもそれがお客さまに見つかってしまって気まずい思いをしてしまいました。水を換えるのを忘れなければいいんですけれど、どうしても忙しいと毎日が難しくなってしまうんですね。そこで、「枯れない」花について調べてみました。ちょっと昔はドライフラワーくらいしかありませんでしたが、最近ではプリザーブドフラワーというのがあります。ドライフラワーはやはり水分を抜いてしまうので、もらった花束やアレジメントをそのまま保存というわけにはいかないんですね。花びらとかもくしゃっとなっちゃいますし、色も鮮やかとは行きません。しかし、プリザーブドフラワーならば保存液に付けて固まらせるので、生花そのままで形も色も残ります。何度かいただいた事がありますが、ほんとに長持ちするんですよね。もちろん、移り変わるという点では生花も綺麗なんですけれども。,1,,趣味でフラワーアレンジメントをはじめます,http://www.airy-flower.com/,0,0
