Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,32,いろんな意味で過酷な仕事,,,私は過去に給料がいいという理由で引越し屋のアルバイトをしたことがあります。私が働いていた会社はテレビCMもしている大手の引越し屋でした。面接を受けて即採用で次の日から仕事でしたが引越し屋で働いた経験はなく引越し屋のスタッフとしてはシロウトだったのですが一緒に現場に行ったドライバーの社員の人の性格が悪く初日にもかかわらず聞いたことのない引越し資材を持ってこいと言われたんですが私はわからないのでそれは何ですか??と聞いたんですがキレぎみで頭悪いんじゃねぇかと言われました。その後も聞いてもないことをなんでやっていないんだなど言われ続けました。そして我慢しながらも3ヶ月くらい続けてそれなりに仕事もできるようになり頑張っている役にたっているよと言ってくれる人もいたんですが人に最低限の敬意も示さない社員が多かったのでこんなヤツらと仕事してられねぇ！と思って退職しました。私の行っていた大手引越し屋はアルバイトスタッフでも辞めると言うと引き留めが激しくなかなか辞めさせてくれないと聞いたので無断で退職しました。法律上は給料は無断で辞めたとしても払わないといけないので給料はもらうつもりでしたし振り込まれていなければ電話してボロクソ言ってやろうと思ってました。もう過去の話しですが引越し屋のアルバイト時代を思い出しただけで今だに腹が立ちます（笑）,1,,大阪の仕事,http://2010-osaka-kyujin.com/ ,1,0
,32,アルバイト歴,,,初めてのアルバイトは高校1年の夏休みでした。近所にできた鍋料理のチェーン店で主に注文をとったりお会計が仕事でした。同年代の人はいなかったけれど大学生の先輩たちにいろいろ教えてもらいながら仕事をしました。夕方の数時間だけだったけれど毎日くたくたでお金を稼ぐのは簡単ではないと思いました。夏休みだけのアルバイトの予定だったので夏休みが終わってしばらくはアルバイトをせずに過ごしていましたがお金を稼ぐと自分のお小遣いになるのが楽しく思えて次のアルバイトを探しました。するとまた家の近所にファーストフードチェーンができました。しばらくは迷っていたのですが思い切って面接に応募してみることにしました。そこには同年代の人が多く学校が違うけれど仲良くなる人が多くいました。大学生のマネージャーは少し制服が違ってはたから見ると大人と変わらない感じがしてかっこよく感じました。そのファーストフードチェーンはランキングがあり仕事ができるようになるとどんどん評価してもらえるのが楽しくて頑張りました。自給は高くはありませんでしたがやりがいで頑張れるんだなと思いました。その後県外に進学し派遣会社に登録し日雇いのアルバイトに参加しました。そこは単純作業で倉庫の中で作業をするのですが1日中同じ事を繰り返していました。商品を棚からもってきて伝票と照らし合わせるの繰り返しです。なれている人はすごい早さでした。慣れはすごいなと思いました。会話はほとんどないのでもくもくと作業したい人にはもってこいでした。それからながれながれて就職しましたがひょんなことからまたアルバイト生活をしています。コールセンターパン工場プールの売店など。アルバイトの数ではなかなか体験したと思います。どうも飽きっぽいのか極める前に仕事がつまらなくなってしまいます。どの仕事が一番向いているかは未だにピンときていない状況です。,1,,お仕事探しは大阪求人ドットコム｜アルバイト～転職までサポート,http://2010-osaka-kyujin.com/ ,1,0
,32,着ぐるみに入るアルバイトをしたことがあります,oosakakyuujin,,以前着ぐるみに入るアルバイトをしたことがあります。イベントの時なんかにいるクマとかうさぎとかのアレです。イベント運営のアルバイトに応募したのが切っ掛けなのですが「面接でどんな経験がありますか？」と聞かれたので「輪投げとかのイベントの運営や以前の勤め先では着ぐるみに入っていたこともあります」と言ったところ「着ぐるみですか暑くなかったですか？」と聞かれ「暑かったのは暑かったんですけど暑いのは平気なので冬に１時間くらいならなんとかなりますよ」と答えたところ「暑いのは平気なんですか。秋ですが着ぐるみに入るのも大丈夫ですか？」と聞かれたので「１時間に１回程度の休憩があればできます」と答えたら採用されたのです。そのイベントはとあるお店のお祭りイベントでもともと出店要員を探していたらしいのですが「着ぐるみに入れる人がいるならそっちで」と２日間着ぐるみの中に入ることになったのです。この時の着ぐるみはうさぎさんでした。キャラ物ではなく顔に少しボアがあるくらいで体は比較的細くそんなものすごく熱のこもるタイプではないので動きやすくてよかったです。全身ボアの着ぐるみだったらどうしようかと思いましたが何とかなりました。着ぐるみは本当にものによりますね…。ただ着ぐるみは反撃禁止です。結構子供に蹴られたりするのが辛いところです。でも楽しいのでまた入りたいです。そんなアルバイトを今も探しています。,1,,大阪求人ドットコム,http://2010-osaka-kyujin.com/ ,1,0
,32,漫画喫茶のアルバイトの思い出,recruitkoikoi,,大学生の時漫画喫茶でアルバイトをしていました。仕事は受付と掃除です。時給は安かったのですが仕事は楽でした。お客さんが来ないときは基本的に自由なのでお店の漫画をよく読んでいました。このアルバイトのおかげで漫画にとても詳しくなりました。さらに今では信じられないのですが仕事中タバコを吸ったりもしていました。お店のオーナーは男性２人がやっていたのですが２人ともとても優しく大学のテストがある時は優先して休ませてくれました。私はそのような楽な雰囲気に甘えてしまい次第に仕事を適当に済ませるようになりました。掃除も適当にしてお店の漫画を読みジュースを飲みタバコを吸っていました。これではどちらが客かわかりません。それをオーナーの人も見ていたのでしょうある日急に仕事をクビになりました。というのは以前このアルバイトを友人に紹介していたのですがその友人つながりで新しいアルバイトが入ってきたようで私よりもそのアルバイトのほうが真面目だと思ったようでした。私は少し不満に思いつつもしょうがないなと思い仕事をやめました。大学を卒業してからはそのお店には行っていません。それは大学時代の思い出です。,1,,大阪の仕事,http://2010-osaka-kyujin.com/,1,0
,32,キツかったアルバイト,,fashion,私は今まで数多くのアルバイトをしてきましたがその中でもこれはキツかったと思ったアルバイトを紹介したいと思います。建築現場に建築資材を運び込む通称荷揚げ屋さんという仕事をやった事があるんですがこれが今まで数多くやってきたアルバイトの中でもかなりキツかった部類のアルバイトでした。このアルバイトは朝は事務所に6時頃集合して他の人達と一緒にその日作業する現場に車で向かいます。そしてだいたい建築現場の仕事が始まる朝8時頃から作業が始まります。作業は文字にすれば簡単要は建築用資材の石膏ボードや木材を建築現場の作業している部屋に運び込むだけです。しかしこの石膏ボードや木材は2枚3枚と重ねると結構重くバランスも慣れるまではとりづらいです。そして私がこのアルバイトをしていた頃はちょうど夏場だったので非常に暑く特に建築現場のコンクリートの照り返しなのかむちゃくちゃ暑かったです。よく映画で見る強制労働をもし本当にやらされたらこんな感じなのかなとか思いながら仕事していました。自分から応募して行ったんで強制労働ではないんですが（笑）暑いので常に冷たい水分が欲しくなるんですがいくら飲んでも足りない感じがしました。思い出しただけで嫌です。,1,,お仕事探しは大阪求人ドットコム｜アルバイト～転職までサポート,http://2010-osaka-kyujin.com/,1,0
,32,アルバイトで学べた一番のモノは言葉遣い。,,school,若者は社会を学ぶために積極的にアルバイトをしろと言われました。あまり深く考える事も無く小遣いも欲しかったので多くのアルバイトをしてきましたが一番学べたのは言葉遣いだと思いますね。接客って大体どんな職種でも必要になってきます。自分自身でやることは無くても会社には必ずと言って良いほど外と繋がる人間が必要です。お店に立つ接客だけではなくて他の会社の人と会ったりするのも接客ですよね。なんですが接客ってちょっと普段とは違う話し方をしなければなりません。相手によってその度合いを変えたりもする必要があります。会社に入り一番最初に褒められたのはそこでした。結構接客用語でうまくいかない人多いけどうまいねと言われました。私自身そんなに意識していた事は無いですが数々のアルバイトで使うのが普通になっていたのでうまく使えたようです。少々お待ちくださいとか言えない人って多いんでしょうかね。まぁ普段使わないので慣れないと難しいとは思いますが。ノウハウだとか知識だとかも重要ではあります。でも言葉遣いはどんな業種であっても使いますからずっと使えそうな能力に限定して学ぶのも良いでしょう。意識して見ると分かりますが接客言葉って全国共通だったりします。方言の強い所でもお店だとガッツリ標準語だったりとか。,1,,アルバイト、お仕事探しは大阪求人ドットコムへ,http://2010-osaka-kyujin.com/,1,0
,25,転職したくなる一番の要因は人間関係！,,,「転職したくなる一番の要因は人間関係」とはよく言いますね。私にも当てはまっていることがありました。私は新卒にて勤めた会社はほとんどの人が名前を知っているようないわゆる大企業でした。そのようなみんなの羨望の眼差しを向けられる大企業に勤めたわけですがしかし私は入社して1ヶ月もしたら毎日憂鬱になりました。当初の希望通り広報部に配属されましたし広報部の仕事も自分の出身大学の専攻を生かせる内容で仕事自体は本当にものすごく好きでした。しかし5月に入ったころに毎日頭の中には「転職」の二文字がちらつくようになりましたね。なにがイヤって職場のお局さまがイヤだったのですよね…。あからさまに私が目の敵にされているような感じで私に対しては態度が冷たかったのですよね。同じ職場に配属された大学院卒の同期男性職員には物腰が優しかったのですが私にはとにかく辛く当たられました。イヤな仕事を押し付けられたり無意味な残業を強いられたわけではなく本当に仕事自体は好きだったのですがちょっとしたお局の態度に左右されて毎日が本当に辛かったですね。けれど神はいるもので下半期に入る前にこのお局さまが別部署へ異動となりそこからはもう天国でした。人一人でここまで気持ちが変わるのかというぐらいに毎日楽しく働けるようになりましたね。この件もあり「転職したくなる一番の要因は人間関係」という言葉にはいまでは大いに納得できます。実際に自分が働く前は「仕事なんだから一番は人間関係云々じゃないでしょ」と思っていたのですが。,1,,大阪の仕事,http://2010-osaka-kyujin.com/,1,0
,25,就職活動には就活ノートを作ろう！,,,転職や就職活動って肉体的にも精神的にも結構なストレスやプレッシャーになりますよね。私は就職活動も転職も経験していますがとにかく緊張の連続でした。とくに新卒の就職活動は書類選考や面接も厳しく回数も多いから大変です。数年前の話ですがその時は書類選考に筆記試験作文面接を四回やって内定をゲットしました。とても長い道のりでしたね。今でもそんなに変わらないはず。さてそんな就職活動を経験して私が一番おすすめしたいのは「就活ノート」をつくることです！就職活動って受ける会社もたくさんになってしまいますしスケジュールもしっかり調整しないとうっかりバッティングなんてこともザラです。そして一度面接に失敗してもそれを生かして次は受かるようにしたいですよね。私は受けている会社の基本データ面接で何を聞かれてどう答え結果どうだったのかを全て就活ノートに記録していました。面接へ行く前はそのノートを見て会社概要をもう一度確認し帰りの電車の中では面接内容を忘れないうちに書きだしました。就活ノートをつけると自分がどんな質問が苦手なのかが分かってきます。さらにもっとこう答えた方がいいなとかここはこのままでいいなとか考えるようになります。すると次の面接までに十分に備えることができるんです。就職活動真っ只中の人にはとってもおすすめですよ！,1,,お仕事探しは大阪求人ドットコム｜アルバイト～転職までサポート,http://2010-osaka-kyujin.com/,1,0
,20,アルバイトから正社員へ,,,私は現在アパレル会社の本社にて事務の仕事をしています。この仕事を見つけたきっかけはアルバイト情報が載っているフリーペーパーでした。特に仕事を探していたわけでもなかったのですが偶然見ていたら自分の好きなアパレル会社が募集していると分かったのでこれはチャンスだと思い応募しました。応募条件が20歳からということだったのですがその求人を見つけた時は19歳。ギリギリ誕生日がきておらず働き始める頃には20歳になっているから応募しても大丈夫か会社に確認の上応募し無事面接に辿り着きアルバイトとして採用してもらうことが出来ました。事務所内での仕事は初めてだったので色々とわからないこともあり初めのうちは四苦八苦しましたが仕事は真面目にこなし順調に仕事を続けていました。そんな中仕事を始めて10ヶ月程経った頃に人事部の人に呼び出され正社員にならないかと声を掛けて頂くことができました。ただしその前に常務との面談があるとのことでかなり緊張しましたが面談もクリアし働き始めて11ヶ月目で正社員に切り替わることができました。それから6年…今でもその会社で働いており7年目に突入しました。フリーターで居酒屋でバイトをしながら先もわからない状況だったにも関わらずたまたま見つけた求人をきっかけにこんなに長く続けられる仕事に出逢えると思ってもいませんでした。,1,,大阪エリア周辺の仕事,http://2010-osaka-kyujin.com/,1,0
,20,ブランクがある人はバイトから始めよう,,,仕事に関してブランクがある人って結構多いと思われます。例えば仕事を辞めてしばらく何もしていなかった人や大学などを卒業して就職が決まらなかった人です。そんな人たちに大事だと思うことは社会復帰へ向けて少しずつ前進することです。急に正社員の面接を受けるのは難しいかもしれませんがバイトならばハードルも低いはずです。私も２年前に仕事を辞めて何もしていませんでしたが最近はアルバイトをはじめています。アルバイトと言ってもブランクがあった私ははじめは失敗だらけでした。でもアルバイトの仕事内容ってたいていは慣れれば出来るようになるので初めだけ我慢すれば良いですね。そして私は現在ディスカウントショップでアルバイトをしていますが日が経つにつれて仕事に慣れて自分への自信も取り戻しています。それにより社会へ復帰しようと言う意思が更に強くなった気もします。それ以外でも長く何もしていなかったので人との接し方や仕事の進め方などを忘れていました。それもアルバイトを通して働いてみると思い出してくることも多かったです。このように社会へのリハビリとしてはアルバイトが一番良い方法です。だからブランクがある人はまずはアルバイトを探してみるべきです。,1,,大阪の仕事,http://2010-osaka-kyujin.com/,1,0
