Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,105,起業したはいいものの…,,,社会に出て意外に思うことの一つとして会社を辞める人転職する人が結構多いということがあります。</br></br>私は医療関係のメーカーの事務として働いていますが入社後初めて話した同期の女の子はすでにうちの会社を辞めさらにこのあいだ転職後勤めたアパレルの店舗スタッフも辞めてしまったそうです。</br></br>今は宅建の資格を取ろうと学校に通っているとか。</br></br>やっぱり大人になってからも職業や生き方って迷いますよね。</br></br>個人的にはうちの会社って結構環境がいいと思うんですけど。</br></br>残業は繁忙期以外は３０時間程度ですし自主研修会も多様にあっていろんな方と交流できますし。</br></br>社食もおいしいですしパソコンも周辺機器も最新の物を揃えてます。</br></br>学生時代の友達に会って話すと羨ましがられることも多いです。</br></br>転職活動って新卒の就職活動より大変そうなイメージがあるんですがどうなんでしょうか。</br></br>横並びの大卒に比べてライバルになる人は何かしらスキルのある人たちで「一度会社を辞めた人」のマイナスイメージを覆せるくらいの実力をアピールできなきゃいけないですよね。</br></br>私は事務としてできる限り働き続けあわよくば社内のどなたかと結婚して寿退社したいと思っています。</br></br>切磋琢磨するより女性の特権を活かす生き方がいいですね。</br></br>,1,,,,1,0
,102,ポンク基調のオフィスに引っ越したい,,,グローバル化していく現代社会外資系の会社も増えてきた事もあって今や英語は必要なスキルの一つとなり就職に影響する企業も存在します。</br></br>そんな英語技能を証明する資格がTOEICや実用英語技能検定ですね。</br></br>実用英語技能検定は日本漢字能力検定と同様に高校生や中学生の時に取得できる試験が開かれますので学生の時分に何級かは取得している。</br></br>という方もいらっしゃるのではないでしょうか。</br></br>実用英語技能検定はマークシート式の試験となっていて等級は5級から1級まで現代社会では日本漢字能力検定よりも評価を高くみる企業も多く1級の合格者は通訳案内士試験の外国語が免除され準2級～1級の取得者の場合は高等学校卒業程度認定試験の試験科目の英語が免除になるといった利点も存在しています。</br></br>TOEICは同様の英語資格でありますが実用英語技能検定との一番の違いは等級が存在せず試験で採った点がそのまま自身の英語スキルの評価とされるスコア評価システムを採用されている事で試験自体には合格不合格といったものが存在しないという点でしょうか。</br></br>また実用的な英語能力を測るものでもある点もあくまで基礎英語能力を測るために行われる実用英語技能検定とは異なる点ですね。</br></br>ビジネスマンとして表で海外の相手にバンバン英語を使って行きたいのであればTOEICそこまで英語を活用する気は無いけれども英語を覚えておいて損はないという方は実用英語技能検定と分けてもいいかもしれません。</br></br>,1,,Ｔシャツ作成におすすめ！,http://www.e-t-shirts.co.jp/,1,0
,114,学校ですべて学んでおけ！,seisyunnosyatu,,今月からインフラ関係の企業に出向になりました。</br></br>技術者の方が多い環境で私の会社より大分女性が少ないです。</br></br>雰囲気は体育会系です。</br></br>飲み会も自分の会社の倍くらいの頻度で行われているようです。</br></br>皆さん優しいのでなんとか適応できるかとは思いますがやはりちょっと不安もあります。</br></br>社内の情報共有の仕方やルールも色々違うところがあるようですし。</br></br>転校生みたいな気持ちですね。</br></br>小２のときに東京に出てきた時のことを思い出しました。</br></br>何十年もずっと同じ環境にいるのもどうかと思うので一つの経験だと思って頑張ります。</br></br>この出向は結構急な命令だったのですがそれより以前に資格の学校に通い始めてしまっていて勉強も忙しいです。</br></br>学校は私事ですから出向先の方々へのいいわけにはできずすでに一度土曜に授業の振り替えをして行きました。</br></br>そもそも興味をもった切欠が職場で手当てがでるためだったのに出向先ではそんな制度はありません。</br></br>勉強してて役に立つし面白いと感じる分野だからいいと言えばいいんですけどなかなか思い通りにはいかないものです。</br></br>,1,,Ｔシャツ作成のTシャツ屋,http://www.e-t-shirts.co.jp/,1,0
,127,大学で学んでおくことについて,create-syatu,,多様化するビジネス社会それに比例して企業活動が複雑化しているようですがそんな時に必要とされている資格が公認会計士と呼ばれる資格のようです。</br></br>どういうものかというと監査及び会計の専門家であるという事を表す国家資格で業務は大まかに財務会計の基準に照らし合わせて行われる監査業務と管理会計の基準に照らし合わせて行われる内部監査の総称である監査会社内の予算の運用を担当する経理会社の税金に関する物事を担当する税務会社の資産や負債の管理資金の調達や運用を担当する財務資金の投資や融資配分を担当する金融企業の明細書や有価証券報告書など会計に関する様々な情報を管理する事になる情報技術会社の経営に根深く絡んでいる金銭の管理に携わっている事から自動的に行う知識が身につくことから依頼されるコンサルティング業務などがあり会計士発祥の地であるイギリスでは更に様々な業務を行えるのだとか。</br></br>業務の説明をしてきましたが求められている大まかな役割としては企業の監査業務や企業経営の金銭関係のサポートというのが一般的なようでまた公認会計士の資格を会計士として役立てるのではなく企業経営を行う際の知識とする為に取得を目指して試験に望む方もいるのだとか。</br></br>公認会計士を目指すための専門学校というのもあるので会計士を目指す方だけでなく企業をしてみようと考えている方も後々の為にやっておくといいかもしれませんね。</br></br>,1,,tシャツ作成,http://www.e-t-shirts.co.jp/,1,0
,116,きれいな職場のために。,,recycle,昔事故にあったせいで手足がしびれて動けなくなったことがありました。病院でリハビリをしましたが一向に良くならずあの時は人生のどん底にいるような気分でした。そんな私を見かねた母がとある治療院を紹介してくれそこから毎日施術の日々…気がつけば事故前のように手足がうごくようになりました。こんな経験があるので将来を選択する際は手足を動けるようにしてくれた鍼灸師になりたいと思いました。なので専門学校も<ahref=http//www.kmw.ac.jp/gakka/shinkyu>鍼灸師</a>希望！厳しいことも沢山ありますが絶対になってみせますよ。,1,,Ｔシャツ作成におすすめ！,http://www.e-t-shirts.co.jp/,1,0
,130,専門でない仕事を我慢,,fudousan,パソコンが好きだったらitの専門学校行きましょうよ。見渡す限り沢山のパソコンがあるしここはパソコン屋かというレベル。東京高田馬場にあるこの専門学校はIT技術の他にゲームデザイナーやアニメーター育成も行っているのでオープンキャンパスで確認してみよう。,1,,Ｔシャツ作成のTシャツ屋,http://www.e-t-shirts.co.jp/,1,0
,60,専門学校に行く価値アリ,,ryokana,犬と散歩するときはマウンテンバイクに乗って行きます。雨の日も風の日もお気に入りのメッセンジャーバッグを下げて河川敷を一往復するのが日課ですね。バッグの中にはハーモニカが入っていて街中で吹くと女の子が寄ってくるんですよ。地元ではメッセンジャーバッグのおじさんという二つ名を貰っていて近所の高校生たちはみんな僕の着こなしをパクってるんじゃないかな？,1,,tシャツ作成,http://www.e-t-shirts.co.jp/,1,0
,54,赤ちゃん用品専門のリサイクル店,,buildinga,交通事故でバイクにはねられて歯が取れました。それ以来部分入れ歯を使っていたのだけど入れ歯を作ってくれた歯科技工士の人がすっごいイケメン。それに影響されて私も歯科技工士の専門学校で勉強しています。日々入れ歯と向き合う毎日は私の人生を充実させてくれます。自分が手掛けた入れ歯がどこかで人の口に収まるのだと想像すると制作へのモチベーションもおのずと上がってきます！歯石を取る作業って楽しんでしょうか？姉が歯科衛生士の仕事から疲れて帰ってきているはずなのに毎月歯石を取らせろと言ってきます。これがやりたいから歯科衛生士として歯科医院にもぐりこんだとまで言っています。まあ悪いことではないし歯石は歯周病の主な原因と言われていますからね。好きこそものの上手なれ。いずれ世界一歯石除去作業が上手い衛生士さんになってもらいたいものです。看護師さんって職業の性質上夜勤があったりするが歯科衛生士は夜中まで残業ってのがないらしい。歯科技工士だったら仕事が沢山あれば徹夜で義歯を削って調整したりってこともあるのでしょうが。女性向けな職業である看護師って女性が働くにはハードすぎるし昼夜逆転の生活は子育てにも悪影響がありますよね。だから結婚して安定した家庭を持ちたいという女性は歯科衛生士の専門学校を選ぶようです。関西のこの専門学校で救急救命士の資格取得を目指しましょう！資格を確実に取るならこの学校です。２年という短い時間の中で国家試験合格に必要なだけの力を身に付けられるのはこの学校だけ！同じ志を持った仲間たちとともに救急救命士としての技量を学びましょう！自分のオリジナルのイメージを上手く表現したいと思ったらCGを専門学校で本格的に学びましょう。表現不可能だと思っていたことも勉強次第で不可能ではなくなるかもしれません。,1,,Ｔシャツ作成におすすめ！,http://www.e-t-shirts.co.jp/,1,0
,207,専門学校に行きたい,,,動物が好きな人は子供の頃動物のお医者さんやトリマーやブリーダーや訓練士になりたいと1度は思ったことがあるんじゃないでしょうか。ペットショップや動物園で働きたかったという方もいらっしゃることでしょう。しかし大半の人はそれを「子供の頃の夢」で終わらせてしまうんですよね。かく言う私もその一人。子供心にもそんなものになるのは非現実的だとはわかってるんです。ただ普通のサラリーマンっていってもどんな企業に入るかわかんないし営業するのか事務をするのかはたまた総合職になるのかとかよくわからないからそういうのがなさそうなトリマーや獣医やブリーダーをとりあえず夢にしていたとか。どんな努力をしてでも本気でなろうという方は少なかったはずです。だいたいそんな仕事に就かなくったってペットを飼えば動物と触れ合えるんですし逆にそういう仕事をしていると病気やノミダニをうつしそうで怖いといった理由でペットを飼うのを敬遠するかも。趣味は趣味のままであった方が楽しいということも大いにあるんですよね。ゲームやマンガそれにアートなどもそうだと思います。見たり聞いたりする分には楽しいのは当然です。自分で作るのもまた楽しいかもしれませんがそれを職業にするとなると大変でしょう。自分だけを楽しませるには誰の意見を聞く必要もなく感性にしたがって作っていけばいいだけですが商品として売れるもの他人に認められるものを作るためには独りよがりの価値観ではやっていけません。マーケティング能力やリサーチ能力が必要になりますしコスト面も考えなければならなくなります。そういったしがらみに縛られつつものを生み出すのって苦しいことなのではないかと思います。それが楽にできたらビルゲイツのような時代の寵児になれるんでしょうけどね。しかしだからこそ趣味を仕事にした方がいいのかもしれません。好きこそものの上手なれと言いますし好きなものだからこそ一所懸命考えてヒット商品を生み出す努力ができるのかも。好きでもないことだったら集中して考えてられませんものね。嫌なことを一日中考えてなくちゃならないのは確かに苦痛かも。じゃあやっぱり趣味を仕事にした方がいいんでしょうか？私もいまさらながらゲームのマーケティングプランナーとかペット商品の営業とかに転身してみるべきでしょうか。いやいや専門知識も資格も皆無の私がこの不況下でスムーズに希望業界に転職できるとは考えられませんね。絶対ムリ。やっぱりイヤな仕事の合間に楽しむ息抜きの趣味としてゲームで遊んだりペットと戯れたりする方がいいのかな。給料は「イヤなことの我慢料」っていうしもうちょっと今の仕事がんばってみます。リゾート地でバイトがしたい。そんなバイトはリゾバで見つかる。交通費支給はもちろん寮費光熱費なども原則無料だから安心してリゾート地でのアルバイトに専念できる。条件によっては友達や彼女と一緒にアルバイトもできるし気に入れば期間延長もできたりします。リゾート地にぴったりなティアラの通販をしています絵を仕事に食べていきたくてCGの専門学校に入学してみました。みんな熱心にCG専門学校で絵を勉強していてあまり本気になれなかった僕もｃｇをやってみようかと専門学校に入学してからこんなことを言うのも妙ですが結構入学は適当な理由だったんですね。練習して半年今では講師の先生もびっくりするようなCGイラストを描けるまでに成長できました。関西で救急救命士の就職を希望するならこの学校で必要な知識と技術を叩き込んでください。内容の濃い授業を2年間受けて実際に救急救命士として活躍できるように頑張りましょう！,1,,Ｔシャツ作成のTシャツ屋,http://www.e-t-shirts.co.jp/,1,0
,212,ITの専門学校に行きたい,,,猫好きな人間はオタク系インドア派が多いと友人に言われた。そういう友人も私も猫好きである。そして実際いい大人だがアニメやマンガやゲームに興味がある。しかしオタクの地位上昇とマンガやアニメゲームが文化として市民権を得たので恥じてはいない。逆にジョーシキとして多少の知識がないといけないのではないかと思う。私の周りには自分で色付きの絵を描くだの音楽をリミックスするだのといった輩が多い。類は友を呼ぶのだろうか。だがいずれも趣味のレベルでやっている程度である。専門学校へ行ってプロを目指している人間はいない。その中途半端さがオタクが軽蔑される所以なのだ！極めれば尊敬される。職業にしてしまえば仕方がないと思われる。たとえロリや男の娘を描いていても。いくら痛くても！幸いなことにそこまで痛いものを描く友人はいないがどうせならプロになれよ思うヤツはいる。なぜそういうヤツが普通の会社員になるのか？才能のムダ！才能のあるヤツを見れば見るほどなぜその才能で喰っていかないのか！？と思います。声が小さいし滑舌も最悪。そこでボイストレーニング教室に通い始めたんですがこれがまた。人間声がでかくなると意見がなんでも通っちゃうもんだから学校では王様気分。弟にもオイッ！なんていうだけで何でもパシれるからボイストレーニング様々です。彼氏が歯科医の免許を取るっていうから私も歯科衛生士の資格を取りました。でも結局資格が取れたのは自分だけで彼氏は失踪。独学でやるとかいいつつ勉強もせずにサーフィンやってたし。国家資格だから資格取得には専門学校に行くべきだったね。私は彼の分まで歯科衛生士としてハッスルしたいと思います。このマンガの専門学校なら少人数制の授業にこだわっているので指導が丁寧に行き渡り確実にスキルを自分のものにできます。マンガ誌の編集者ともつながりが深いのでマンガ家デビューを本気で目指す人にはうってつけの学校です。細かい作業をするのが大好きな人は歯科技工士の適性があるかもしれません。こちらの専門学校に通って歯科技工士国家試験資格に合格して日本の歯科医院を支えていきましょう。,1,,tシャツ作成,http://www.e-t-shirts.co.jp/,1,0
