Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,23,物件を探すの巻,,home,20代の頃から一人暮らしを始めて２回ほど引越しをしました。今の住居も概ね気に入っています。アパートやマンションを探すときはまず不動産屋を訪ねました。事前に気になる物件をインターネットで調べて家賃や間取りその他気になる条件をピックアップしてから持参しました。私の条件はまず家賃でした。一人で働きながら無理なく払っていけるのは手取りの1/3と言われていますのでそれに収まるように。それからセキュリティー面では２階以上でオートロックまたはドアホンがあるか。これがあるのとないのとでは大違いです。その他は家賃に余裕があればバストイレ別角部屋など住みやすさもプラスしていきます。また自炊をする上でスーパーが近いと便利ですし通勤のことを考えると駅までも１５分以内が理想でした。幸い概ね条件をクリアする物件がいくつか見つかり実際に見に行ってみることになりました。やはり見てみないとわからないものですね。百聞は一見にしかずということわざがありまずがまさにその通りだと思います。最終的にその中になかった不動産屋のお勧めのところに決めたのですがその物件にたどり着くまでにキャンセルした物件をご紹介しようと思います。一つ目は広々とした綺麗な部屋で何の問題もありませんでした。ただ隣の方の部屋の前にいろいろなものがあって散らかっていました。隣の方が問題がありそうなパターンです。二つ目はマンションの場所が日陰で薄暗い。やはりジメジメしたところだと気分が落ち込みます。立地が悪いパターンです。三つ目は新築なのですが部屋に窓が極端に少ない。息が詰まるかと思いました。これは自分とは合わないパターンです。このように物件を探す場合にもいろんな発見がありました。今の物件もそろそろ４年になるので次なる物件を探しに行こうかな。,1,,断熱塗料の家,http://www.gaina-eco.com/,1,0
,23,独り暮らしはいろいろな物が必要でした,,life,独り暮らしが始まるといろいろな準備が必要になります。私は自分自身の引っ越しを先にしてしまったので荷物を持ってきてなかったのです。従って今絶対に必要では無いものは後で送ってもらうことになり今絶対に必要なものを買いにいくことになりました。まず第一に必要なものは布団だと思いショッピングモールでなるべく安い布団を探し上布団と敷き布団がセットになってある布団を購入し車に乗っけました。引っ越し初日に布団がなかったために痛い思いをしたので取り敢えず寝床を確保できたことにホッとしました。次に１００円均一のお店に寄れば何か欲しいものが見つかると思い細かく散策しました。すると調理器具コーナーで足が止まりフライパンや鍋などを購入し両手一杯に買い物したので調理器具がガシャンガシャンと音がなって多くの人から注目の的となりました。改めて独り暮らしはその名のとおり独りで暮らす準備をしなければならないんだなと痛感しました。布団を手にいれて調理器具を購入しもう大丈夫だろうと思っていたらガスコンロを買っていないことに気付き引っ越して初めての出前をとりました。出前といっても新居付近の出前を知らないので仕方なく大手のピザ屋さんから出前をとり結構な出費となりました。翌日仕事が終わってすぐに電気屋に走りガスコンロを購入しました。自炊の始まりです。,1,,断熱塗料の建築物,http://www.gaina-eco.com/,1,0
,23,リフォームの工事金額を節約する技,,work,リフォーム工事を行う際全部工事会社におまかせしてしまうことも多いと思います。ですがフローリング材やキッチン洗面台レンジフード照明器具などは自分で手配できることをご存知でしたか？インターネットで検索するとたくさん安くて質の良いものが出ています。リフォーム工事を請け負う会社は建築材料や設備などを仕入れる取引先が決まっておりそれによって仕入れの価格の割引率も決まっています。ですからメーカーや最新のものなどにこだわらないのであればインターネットで個人が仕入れたもののほうがずっと安い場合があるのです。我が家が昨年リフォーム工事をした場合の例をあげますとたとえば洗面化粧台。業者の見積には15万円とありましたが実施個人で仕入れると７万５千円。半額ですみました。キッチンも業者の見積は60万円でしたがほぼ変わらない仕様で20万円となんと40万もダウン。床材もマイナス５万円とトータルでなんと32万５千円も削減に成功したのです！気をつけなければならないことはまず寸法。リフォーム工事をお願いする施工業者に自分で手配する場合の寸法を教えてもらってください。洗面化粧台なら600または900など規格で寸法が決まっています（単位はmm。横幅のこと）。キッチンも同じです。2100とか22502400など規格で決まっています。それから特にキッチンはガス（IH）調理台が向かって右なのか左なのかによってレンジフードの仕様も変わってきてしまいますので施工業者とよく打ち合わせをしてから発注します。ちなみに既に配管やダクトなど建物側で設備の位置が決まってしまっていて変更できないマンションなどでは向きや大きさを変えられないこともありますので要注意です。個人で発注する際には必ず見積書をもらうのと同時に施工業者に渡すための設置図配管図をもらうように伝えてください。必ず必要になるものなので連絡すれば必ずメールや郵送などで送ってくれます。最後にもう一つ注意しなくてはならないのが発注したキッチンや洗面台フローリング材などをどこに届け誰が受け取るかということ。施工業者のほうで受け取ってくれるならば業者の住所の現場監督宛に送るよう手配します。それが無理ならばリフォーム工事期間中に現場（リフォームをする場所）に期日を指定して搬入してもらう方法もあります。いずれにしても施工業者とよく打ち合わせをし金額も仕上がりも納得のいく素敵なリフォームにしてくださいね。,1,,断熱塗料の専門店,http://www.gaina-eco.com/,1,0
,23,一人なら部屋数は少なくていい,,,一人で暮らすなら部屋数は少ない方がいいなと常々思っています。一人暮らしをするまでは部屋がたくさんあって広い部屋がいいなと思っていましたがいざ暮らし始めるとそんなに広くなくていい部屋も少なくていいと考えるようになりました。まず性格的にスペースがあると思うとどんどんものを増やしてしまって収集がつかなくなってしまうからです。服や本などまだスペースに余裕あるしと増やし続けてしまいまたそれらを収納するためにカラーBOXやら衣装ケースやらも買ってしまって悪循環を断ち切れなくなってしまいました。また部屋が多いとその分掃除をする箇所が増えてしまうので面倒であるということもあります。掃除機をかけたり床を拭いたりするのも一部屋多いとけっこう違います。それに広すぎると不安になるということもあります。以前住んでいたところは周りが静かな住宅街でした。夜になると車の音が時折聞こえる位で人気も無い。そんな所だったので通り魔とか不法侵入があったとかいう怖いニュースを聞いた後などは不安で仕方なく部屋が広いとその分不安も増すように感じていました。狭すぎるのは嫌ですが適度な広さなら効率的に動けるしむやみに広さを求めなくてもいいかなと考えています。,1,,断熱塗料の家,http://www.gaina-eco.com/,1,0
,23,賃貸探しには慣れが必要,,,衣食住とよく言いますが，住環境は生きていく上で不可欠です．住まいをいきなり買えるひとはなかなかいないと思うので，最初は賃貸物件を探すとおもいますが，良い賃貸物件を探すのには慣れが必要です．インターネットで賃貸物件を検索するサイトがありますが，検索できた物件が不動産屋さんを訪問した際にはすでに空いていないということも多くあります．やはり基本は自分で不動産屋さんを訪問して探すことだと思います．おおむね不動産屋さんは多くの人の賃貸物件に対する要望を知っているので，遠慮無くいろいろな要望を言えば，それにあった物件を紹介してくれます．その際に重要なのは，必ず物件を自分の目で確かめることです．配置図だけではわからないことがたくさんあります．自分で住むことをイメージしつつ，物件を自分の目で見ましょう．その上で自分の生活がイメージできれば，大体はその物件に住むことが正解であると思います．これから数年住む物件かもしれません．できるだけ多くの不動産屋を訪問して，自分が納得できる家探しをしましょう．家を買ってしまうとなかなか引っ越しは難しいのですが，賃貸にいる間はいろいろな物件を経験できるのも良い所だと思います．,1,,断熱塗料の建築物,http://www.gaina-eco.com/,1,0
,12,木の呼吸を感じる暮らし,,poster, 家を建てる時どんな家にしたいかと聞かれたら迷うことなく木造の家と答える。それも良い木だけを使った家がいい。 木の家は生きている。四季折々にさまざまな表情を見せてくれる。春になると家に使われている木材がまるで生木のごとく柔らかくみずみずしい匂いを放つ。夏は開け放った窓から入る風が家中を吹き抜け森の中にいるような気持ちにしてくれる。秋になると冬に向けて家は少しずつ身を引き締め始め冬がくると木材一本一本が息を潜めてじっと春を待つ。そんな木の気配を感じながら自分も一緒に春の訪れをいまかいまかと待つのである。都会で暮らしていると生活の中で自然を感じることは少ない。木の家で四季をこのように過ごすことはこの上なく贅沢で豊かなことだと思われるのだ。 日々のちょっとした修理なども楽しい仕事の一つだ。傷ついて色が剥げてしまったところにニスを塗りなおしたり手製のワックスやオイルで磨いたりする。もとは生きていた木だったと思うと自然と丁寧に優しく扱うようになる。そうやって手をかけているとますます家に愛着がわく。家との距離がどんどん縮まっていく。 大切に大切に住めばいい木造住宅は100年でも持つと言われている。親から子供そのまた子供と受け継がれて家族の歴史が刻まれていく。どうせ住むならばそんな家がいいとやっぱり思うのである。,1,,断熱塗料の専門店,http://www.gaina-eco.com/,1,0
,12,アパートの隣の人に困っています,,money,今賃貸アパートに住んでいるのですがあまり批判的なことは言いたくないながらもそれでもどうしても不満があります。その不満を何度も管理会社に伝えていますが管理会社でも対応に困っているのかやりようがないのかあまり改善されません。不満とは隣のじいさんがおそらく少し呆けていて少し鬱っぽいことです。もちろんそれだけではなんの問題もありませんが引っ越してから知ってる限りお客さんが来たこともなく誰かと楽しそうに会話することもなく古いアパートなので壁が薄いために音はほとんど筒抜けな為にわかってしまうのでたぶん誰も来ていません。前はヘルパーさんを雇っていたようですが今は来ていないようです。そういう人なのでこちらの物音や気配を常に探っているようで気持ちが悪いんです。私は３０代の男で顔を合わせたこともあるので向こうも知っていますがそれでも常に気配を探っているようです。なぜわかるのかというと私が手が滑って物を落とすと押入れの戸をドーンと勢いよく閉めるからです。音の方向からおそらく押入れだと思われます。じいさんで誰からも相手にされないこともありこちらへの興味の強さが半端じゃないです。ずっと監視されているようにも思えます。こんな感じなので管理会社としてもどうにもやりようがないことらしいのでこちらとしてはドーンとされても関心を持たないようにしています。次に引っ越すときには隣にどんな人が住んでいるのかそのアパートにはどんな人がいるかを調べたうえで物件を決めようと思っています。,1,,断熱塗料の家,http://www.gaina-eco.com/,1,0
,12,実家のリフォーム工事のこと,,biz,つい先日実家が外壁塗装の工事を行いました。築19年の一軒家ですがリフォームを行ったのは初めてのことです。特に屋根の老朽化が激しく塗装がはがれ落ちていました。また雨水管もグレーだったのですが所々白くなっていて年月が経っているのがわかりました。リフォームの際には必ず数社で見積もりを取るのがコツだと話していました。中には驚くほど高い値段を設定する業者もあるようです。やはり口コミはある程度の信頼性を判断する材料として参考にするべきだと言います。リフォームの仕上がり云々だけではなく作業時間の計画性や工事中のマナーなども重視するべきです。特に喫煙マナーの悪い業者は近辺からの苦情にも繋がるので前もって確認しておく必要があると言っていました。足場も金属製のものでは音がうるさいので木製のものを扱っているところを探すなど音や臭いに関しての情報も下調べが必要です。外壁の塗装工事中は洗濯物は室内で干すように指示があったようで粗品として室内用の洗濯洗剤をもらっていました。また工事報告書もきちんとあり留守をした場合にも工事の内容と工事の終了時刻などを詳しく記載した用紙がポストに入れてあったと言います。久しぶりに実家を訪ねてみましたがその塗装工事の仕上がりは素晴らしいものでした。本当の新築のようでまた家以外のガレージのフェンスなどもきれいに塗装されていました。我が家もそろそろ築15年となりますがリフォームのための貯蓄も考えようと思っています。,1,,断熱塗料の建築物,http://www.gaina-eco.com/,0,0
,32,一人暮らしで一番気をつけなくてはならないことは,,fudousan,一人暮らしをしていて困ることって何だと思いますか？水道の蛇口からの水漏れ？洗濯機ホースがしっかり蛇口につながっていなくて床中水浸しの上下階にも雨漏りしてしまった？電気の配線？パソコンやテレビが突然繋がらなくなった？もちろんこれらのことも困るわけですがそうじゃないんです。実はもっと困ることがあるのです。そうそれは。「隣人」。ファミリー向けのしっかりした建物はトイレや浴室あるいはキッチンや押入れなどといった寝室やリビング以外の用途のスペースが隣家との間に配置されることも多い上に床材や壁面に防音を兼ねたクッション材や断熱材を入れるなど最初から配慮されて設計されていることがほとんどのため隣室の話し声などが漏れてくるなんてことはあまりありません。ですが一人暮らし用に建てられた建物はアパートは木造ですから言うまでもなく鉄筋コンクリート造のマンションであっても隣室との壁が薄くワンルームが多いため壁の向こうはすぐお隣さんのお部屋。そうお隣さんの声や観ているテレビの音咳払いや鼻をかむ音まで聞こえてきてしまうんですね。そのくらいならまだ耐えられるという方もいらっしゃるでしょう。でもお友達のたまり場になっているようなお部屋がお隣さんだと頻繁に夜の間中騒ぎ声や大音量の音楽などが聞こえ続け連日不眠なんてことにもなりかねません。中にはお友達を呼ばずとも一人で騒ぐ方もいたりしますから厄介です。もちろん恋人をお部屋に呼んでもムードだいなしゆっくり二人ですごすこともできなくなってしまいます。当然こちらの声も聞こえてしまいますから安心して生活できないという不安も生まれます。一人暮らし先を決める際には下記のことにポイントを置きましょう；管理会社または大家さんがしっかりしているか（騒音トラブルなどの際しっかり対応してくれるかどうか）部屋の間取りについて隣室との間にクローゼットやユニットバスなどが配置されており直接生活する部屋同士が隣接されていないか隣の家の玄関前やベランダなどにゴミが溜まっていないか小奇麗にしてあるか（だらしない印象をうける人の隣は何かとトラブルの元です。極力避けましょう）一人の時間を快適に過ごすための一人暮らし。安心してエンジョイできるようお部屋選びは慎重にしましょうね。もちろん逆の側になってお隣さんを困らせないように。,1,,断熱塗料の専門店,http://www.gaina-eco.com/,1,0
,32,ご飯が届くアパート,,,武蔵小山のアパートで４年程一人暮らしをしていたことがありました。本当ならキレイなオートロックのマンションに住みたかったのですがその時の予算の関係で３階建てのアパートの２階に住んでいました。１階部分は大家さん一家が住んでいて２階と３階を賃貸にしているアパート。最初にご挨拶に行った時からフレンドリーな大家さんだなあと思ってましたが住みはじめてすぐに大家さんから毎晩のように夕食が届くようになりました。大家さんも私と同じくらいの娘が３人いて自分の子供のように思ってくれていたようで仕事から帰ってしばらくするとピンポーンとまるで宅配サービスのようでした。仕事をしてる一人暮らしのOLにとってすごくありがたかったのですが残念だったのはご飯の味がかなり微妙だったこと。お年寄りもいるせいか味がかなり薄く病院食のようであまり箸がすすみませんでした。しょうがなく残ったものは捨ててしまうしかないのですがゴミも大家さんが管理をしているゴミ箱に捨てるのでもし頂いたご飯を捨てているのを見つかったらどうしようといつもひやひやしていました。武蔵小山から引っ越し宅配ご飯が届くことがなくなった今ではあのアパートの良い思い出です。,1,,断熱塗料の家,http://www.gaina-eco.com/,1,0
