Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,214,おしぼりで清潔に！,,news,まとめサイトとか見ていると魅力的な広告があって、ついついクリックしちゃいますよ。こういう広告を行動ターゲティング広告というそうなんですが、せっかく広告を掲載してもクリックしてもらえないと無駄ですしね。僕も興味のない宗教の広告よりも服や時計みたいに興味のある広告を出してもらったほうが助かるし。ネットサーフィンを楽しくしてくれる広告は行動ターゲティング広告ですよね。高校生の頃はアルバイトができるようになって物欲が増しましたね。いくつか変わったアルバイトをしていたのですが、東京でベビーシッターのアルバイトをやったときは衝撃でしたね。依頼者は中年のおじさんで、実際行ってみたらおじさんしかいませんでした。体はオッサンだけど、心はベイビーなんだぜ…。と意味不明なことを言いだしたので先輩ベビーシッターに丸投げして逃げました。あれはいい思い出です。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,214,大学生活での一人暮らし,,credit,19歳のときに大学の関係で、神奈川から青森に引越しました。初めての一人暮らしということで、部屋探しにはりきっていたと思います。私の大学では、先輩たちが後輩のために、毎年一人暮らしに役立つ情報を集めた冊子を作ってくださっています。この情報誌はアパート探しから、近くのスーパー、病院、地図、美味しい飲食店まで何でも載っていたので非常に役立ちました。この中で、初めに私はアパート情報を見て驚きました。なんと、こちらの情報誌に掲載されているアパートは、不動産屋を通さなくて良かったのです。大家さんの電話番号が記載されており、直接大家さんに電話をかけ、部屋を見せていただくことが可能でした。田舎だからか、大学経由だからか分かりませんが、このようなかたちをとっているのは今の時代あまり少ないのではないでしょうか。そして、家賃も破格でした。3万円台、4万円台が多く、五万円台ですと一軒家が借りられました。私が決めた部屋は、角部屋で3万5千円くらいの2ＤＫです。しかも、エアコンもストーブも備え付けがあり、コンビニも近いのでとても快適でした。都会でこの広さの部屋を借りたら、倍以上すると思います。また、何か困ったことがあれば大家さんに直接電話をするのですが、不動産屋を通さなくてもこちらもきちんと対応してくださいました。田舎でしたが、治安も良く、周りは同じ大学の仲間だらけだったので助け合って楽しく生活できたと思います。初めは不動産屋を通さなくて、トラブルがあった場合どうしようかと思いましたが、そのような心配は無用でした。今は結婚して賃貸マンションに住んでおりますが、あの頃の生活も良かったと思います。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,214,たぎってくるこの思いを！,,business,芸能人が持っているかっこいいタンスや鏡を買ってみたのだが、何かパッとしないんだよね。インテリアコーディネイターの彼女に診断してもらうと、カーテンの色やデザインが悪いとのこと。家具にこだわる人はいてもカーテンにこだわっている人ってあんまりいないからね。友達が来た時にカーテンのうんちくを話せたらちょっとかっこいいかも。子どもがやんちゃざかりで、このあいだもカーテンをターザンロープにして壊してしまいました。バレたら怒られると思ったのか庭に掘った穴にカーテンを埋めてしまい、捨てるハメに。子供にはゲンコツをお見舞いしましたが、また同じデザインのカーテンを買うのもつまらないんですよね。安物のカーテンにするか、防音機能のあるカーテンにするかで悩んでます。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,214,女の子と仲良くなりたいです,,forex,丈夫なロープ、ナイフ、そしてバールのような物道具をそろえながら色々考えちゃいました。ここは別れさせ屋に頼むべきか、あるいは自力で解決するべきなのか。何度もシミュレーションと練習を重ねたので、振り下ろしたバールのようなものを確実に命中させる自信はあります。でも失敗して逮捕される自分の姿も同時に浮かんできちゃうんですよね。相当悩みましたけど、ここはおとなしく別れさせ屋に電話することにしますわ。殺人など恐ろしい事件は昔からあるものですが、悪質な出会い系サイトも世の中を騒がせる要因の一つですよね。私はその手の愚かな罠には引っかかりませんが、友達は何人も引っかかっています。賢い私は大丈夫ですが、うかつな性格の弟なんかが心配。何万円もだまし取られたりするケースもあると聞くし、こういう悪質な出会い系サイトはさっさと潰れてもらいたいですね。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,214,薬剤師ほど素敵な商売はない,,loan,鍼灸師だとかあん摩マッサージ指圧師ってすごくかっこいいイメージがあるんですよね。 急に背中を指で押されて、お前は３年後に体が爆発して死ぬとか言われたら泣くわ。 絶対にケンカを売ってはいけないタイプの人間だとも思う。 他にもおっかない職業っていうと薬剤師が思い浮かぶ。 だっていちばん毒薬を用意するのが容易な職業じゃん。毒物取扱い資格は別に必要だがね。 毒物だけでいえば農薬だとか洗剤があるだろうけど、やっぱり薬剤師って聞くとしびれるわ。 薬師って言ったほうがもっとかっこよくなるけど、最近は富山の薬売りなんてのはとんと聞かなくなったね。 現代の薬師ってのはトレーニング器具みたいなゴリゴリやるローラーで薬を調合したりしないのかな。 あれやってみたいんだよね。 現代ならアロマセラピストとかも気になる存在。 香料の調合もなかなか魅惑的、というより魔術的な感じがする。 にしても人間一度は不老不死に憧れたりするけれど、蓬莱の薬とか実際ないもんなのかね。 飯を食わなくても、寝ないでも生きていられる体が欲しい。 しかも永遠に若さを保てるとなったらさらにすごいだろうな。 エステやアンチエイジングできれいに居続けるのにも限度がある。 遺伝的に、肉体に重大な損失が生じなければ死なないような老けないような体の人間が生まれてもいいんじゃないかと思う。 突然変異でそういう人間がいてもそれほど不思議はないはず。海外に旅行するとしたらクソ寒い国よりもやっぱり南国。&gt;南国と言えばハワイだけどタヒチ旅行の方が話題にしたときの食いつきがいいかも。聞いたことはあるけど行ったことのないところってみんな興味あるし。オカマ力士御用達のマタニティウェアはどうかしら？大切な赤ちゃんがバリバリ成長できちゃうようなマタニティウェアを着て、健やかな状態で生まれるよう準備ですぞ?。私も最近お腹が大きくなってきたし、マタニティウェアを試してみようかしら。最近のウェディングドレスの流行りはビーズのドレスだったりします。聞いてみるだけだけだと、正直「はちきれちゃいそう」とか「透けちゃわない？」とか不安なことばっかりよぎると思うんだけど、安心しなされ。そんなビーズならもともと作らなかった。そのビーズのウェディングドレスっていうは、子供の頃に作ったビーズ人形が等身大になったようなイメージでしたね。でもそれを着こなしているモデルさんがやばいくらい可愛いので、そのドレスを着ているだけでお人形さんみたいでした！いつか私もああいうのを着こなしてみたいです。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,215,美容もいいけど体臭もね,,news,狭い空間では人間同士の臭いがすごく気になったりすることありますよね。 日常生活では、電車だとかエレベーターの中で加齢臭が嫌だって人は多いです。 いつか自分も年を取ったら同じことだし、あんまり気にしてもしょうがねえじゃねえかって意見もあるでしょうが、 できることなら抑えておきたい。 探してみればあるもので、加齢臭を押さえる石鹸だとか予防対策についてのサイトがゴロゴロ出ます。 今の若い人は体臭にやたら敏感な傾向にあって、男性でも頻繁にデオドラントスプレーの類を噴霧している。 加齢臭の原因が何なのか分からないが、体の中から出てくるものだし、食生活に関係しているのかも。 ということは野菜ばかりしか食べない人の体臭ってあんまりしないのかしら。 メンズエステに行く人って美意識が高いだろうけど、やっぱり見た目だけじゃなく体臭に関しても気にしてそうだな。 テレビの司会者や会社の社長になると、若作りをしなきゃならんからヒアルロン酸を打ち込むとか、 フェイスリフトで、ちょっとでも若く見せようと必死。 私欲や自己満足のためじゃなく、会社の利益や仕事のためとなると、本当は興味なくてもやらないといけないってのがつらいだろうね。夏休みをとるのが秋ごろになってしまうそんなあなたは逆にラッキー！？常夏の島・フィジーに旅行するなら、日本人が少なくなる秋ごろがオススメかも！？南太平洋の島々を対象にした観光旅行を一早く提案していたこちらの旅行会社で、フィジーの美しい自然を満喫する観光旅行をしませんか。さまざまなオプショナルツアーが目白押し、ゴルフ場もあるのでのんびりゴルフにふけりたい方にもおススメの南国旅行です。もちろん美しいマリンブルーの海でダイビングもおススメ！,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,215,美しさの定義って適当すぎだろ,,genkinka,100年後の美人と現代の美人ってどう違っているのか考えることがある。 今の基準を考えると、100年後の美人は肌が真っ白で骨が浮いて見えるくらいに痩せ細っていて、 目がものすごく大きく見えるメイクって妖怪じゃねーか！ 昔は脂肪吸引なんてありえないってくらいに太った女性がモテていたらしく、そこから引き算していった結果が今に至っているのかしら。 見た目の好みってのも多分サイクルがあって、デブとガリを行ったり来たりするものなのかもしれん。 ということはそろそろ太った人に人気が出る時代も来たりするんだろうか。 でも脱毛に関しては、無駄毛が沢山あった方がモテるってのはちょっと特殊だよね。 無駄毛を全く脱毛しない主義の女性ってのはあまり聞いたことがないが、もしかするとそういう人も探せばいるのかな。 美容整形では完璧な美を求めたり、他方では加齢臭や体臭をものすごく気にする人もいたり。 人間から動物的な部分を排除しようというのが、現代人が目指している方向だよね。 ファブリーズだとか抗菌グッズが出てきたあたりでおかしいなと思っていたが、気にしない人がおかしい、悪だとなっているのは怖い。 どこまで行っても人間は動物なんだから、飯も食うし、歳もとる。 人間離れした何かになりたがるのは、より優れた存在を目指す生物としての本能なのかな。 そう考えてみると、体臭を消して、顔の形も理想通りにしたがる人たちはある意味とても動物に思えてくるね。夏の暑い時期に結婚式を挙げたいという人は、結婚式 北海道という方法があります。暑い夏に涼しい北海道ってのはそれだけで喜ばれます。フィジーに旅行したら、ボンボ・マッサージを是非お試しください！開放的なアロマ・スパも人気です。南太平洋に浮かぶ癒しの島でリラクゼーションに耽る贅沢を味わいましょう！この世の楽園・フィジーの島々を満喫するなら、フィジー旅行のエキスパートであるこの旅行会社へご依頼ください。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,215,コンタクトでカブトムシを焼けるかな,,gift,メガネを昔から使い続けているが、いまだにコンタクトレンズというものは使ったことがない。 長い間メガネをかけ続けていた人が急にコンタクトにすると、体の一部が無くなったように思えるから不思議。 メガネ小僧だった奴が急にコンタクトレンズにし始めたら、お前誰だよと、案の定言われていたのが印象的。 使い捨てのソフトコンタクトレンズと、ハードコンタクトではどちらがいいのかと思うけど。 たしかハードだと目に異常があるとすぐに違和感や痛みを感じるけれど、ソフトコンタクトの場合はそれが気づきにくい。 安全面を考慮すると、ソフトよりもハードコンタクトレンズの方が高いが、装着感などの使い勝手ではソフトコンタクトの方が上かな。 よくマンガで、頭を叩いてコンタクトレンズを外す描写があるが、あれって実際にできるものなのかが気になる。 知り合いや家族はみんなソフトコンタクトレンズなので、人づてに聞いた話しか知らない。 今はどうだか知らないが、昔はコンタクトレンズがかなり高価で、落としてしまうと数万円パーになるという話も良く聞いたな。 現実でそういうのがあり得るのか分からないが、人の多い駅でハードコンタクトレンズを落としてしまったら諦めたほうがいいかも。 調べてみるとコンタクトもカラーコンタクトレンズってのがあるようで、ファッションに使うところまできたんですな。 あえて度ありのカラコンと表記されているサイトが多いことから、もともとカラコンは度なしのレンズを使用するのが普通だったということか。何となくで、目的があって、どんな犠牲を払ってでもなどなど大阪の結婚相談所には様々な人が出会いを求めてやって来ます。職場環境によってはお相手を見つけるのが不可能な状況もあるので、婚活お見合いパーティーでチャンスを勝ち取りましょう。充実の検索システムに定期サポート、ゴールインした後のサービスまでが充実した結婚相談所といえばここ。死ぬ前に一度フィジー旅行に行って、南国の海を堪能したい。祖父母が口癖のように言っていたので、さすがにうるさくなって今年はフィジー旅行に連れて行きました。そしたらもう子供みたいにハッスルしちゃって、砂浜で迷子になったりしてました。南国フィジー旅行で、祖父母の意外な一面も見られたし、これは奮発して旅行した甲斐があったなー。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,215,コンタクトが通販で買えるんだよ！,,kuchikomi,いつだって時代の最先端を追い続けてきた自分だが、コンタクトレンズが通販で買えるようになったときは地球がひっくり返ったのかと思った。 常識が裏返り、視界が空間事ゆがむのを感じた俺はまっすぐ立っていることが困難になった。 コンタクトレンズが通信販売で買えるようになるというのはそれくらいすごいことだというのに、若い人は気が付いていないのだ。 人間が情報を得る五感のうち、大半を視覚から得ていることは周知の事実だよね。 つまり目が悪い人がコンタクトレンズを使えないってのは、取得情報のほとんどを失ってしまうというもの。 もうこれは手足がないくらいのハンデ。 メガネをかければいいじゃないかっていうけれど、ある日突然世界中からメガネが消えたらどうする？ 代わりにコンタクトレンズを使うしかなくなるじゃないか。 もう長いこと生きてきて、世の中で通用しない言葉というのが「絶対」という言葉だね。 頻繁に絶対を口癖にしている奴がいるけれど、自分はそういう人間を絶対に信用しない。 明日になれば太陽が西から上って来るかもしれないし、絶対を安易に使う奴は嘘つきしかいないし絶対に許さない、絶対にだ！ 薬局に行かなくとも通販でコンタクトが買えるこの喜びをもっと多くの人と分かち合いたいものだね。 ネット上で、コンタクトレンズが通信販売で買えるようになってうれしくて仕方がない委員会を設立して、自分はここの組長になるつもり。結婚式にオリジナリティを出したいなら、オリジナルのウェルカムボードは欠かせない！結婚する二人の個性やスタイルを表した、二人だけが作り出せるウェルカムボードを、この会社で作成しちゃいましょう。ブライダルフェスタで、結婚式の準備を一気に進めちゃおう！今年のクリスマスは東京ビッグサイトで、素敵な花嫁・花婿になるための準備をしましょう！衣装や引き出物、写真やジュエリーエリアなど、結婚式に必要なものが一ケ所で用意できちゃいますよ。,1,,クレジットカード現金化,http://genkinnet.biz,1,1
,215,100年先のコンタクトレンズ,,kotoba,あなたはメガネ派？それともコンタクトレンズ派？ 僕は断然カラーコンタクトレンズ派ですが、今世紀中にはハイテクコンタクトレンズが登場するに違いない。 だって度ありのカラコンが出回っているくらいだし、有機ELのコンタクトレンズが出てきたってこりゃあおかしくもなんともないぞ！ バーチャルボーイが網膜に映像を焼き付けるという画期的な方法で爆発的なヒットを飛ばした伝説のハードだということは記憶に新しい あれを見て未来を感じなかったやろうなんてこれっぱかしもいないだろう？ これからの時代はゲーム画面を目に直接入れてしまうというのが常識になるね。 コンタクトレンズに直接映像を流すことで、本人には見えているんだが、周囲の人間からすると何も見えないという不思議な感覚が得られる。 察しの良い人ならばもうお気づきだろうか そう、次世代型コンタクトレンズを使えば霊能力者の気分を味わうことができるのだ。 小学校ではコンタクトレンズ型のディスプレイが当たり前になって、「お前まだ見えてないの？遅れてるー！」状態になること間違いなし。 貧乏人の子はそんなコンタクトレンズディスプレイが買えないので、いったい何の事だか分からずに少年時代を過ごしていくことになるね。ラグーンの深く重なる青のグラデーションが美しい、タヒチの海辺で贅沢な時間を過ごしませんか。水上のコテージでロマンチックな時間を一緒に過ごせば、恋人との仲も深くなるかも一生に一度の結婚式の様子をきれいに残したいなら、結婚撮影を専門に行っているこちらに依頼してみて！写真やＤＶＤでの撮影を全国で行ってくれるので、ロケーション撮影をしたいというお二人にも満足していただけると思います！,1,,クレジットカード現金化,http://genkinnet.biz,1,1
