Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,214,口臭と健康の関係,,business,３０代になり、葉の黄ばみや口臭が気になってきました。自分の口の中もそうなのですが、主人の口の中の臭いもすごく気になります。もしかして自分も人からそんなふうに思われているんじゃないかなんて少し不安にも思い、オーラルケアを実施することにしました。オーラルケアに一番いい方法は毎日しっかり行うこと。健康な歯を保つためには毎日の積み重ねが大切なんです。ワインや、チョコレート、コーヒーやカレーのように色のつきやすいものは黄ばみの原因となってしまいます。食後にすぐに歯を磨くと落ちるので、常に歯磨きをするように心がけるようにしています。外食に行ったときも携帯用の歯ブラシは持ち込むようにしています。食物繊維の多いものを食べると、食べるだけで葉をきれいにしてくれる効果があるそうです。,1,,逗子 車検,http://harumiouto.com/,1,1
,215,憧れていた豊胸手術…,,gift,３０年以上、僕はこの無駄毛と人生を共にしてきたんだよねそれが今日永久脱毛されることになる。寒い日も暑い日も、この無駄毛が僕とともにあった。一時期は無駄毛と仲たがいして、自宅で脱毛したこともあったけど、気が付くとまた生えていた。切っても切れない関係だね。しかしそんな日も今日で終わり。永久脱毛で無駄毛ともオサラバです、敬礼！一発逆転脂肪吸引！そう胸に近い実際に美容外科でやってもらいましたがこりゃあすごい。あれだけ運動を重ねてもとれなかった脂肪があっという間に消えちゃいました。体の部位によってはいくら運動しても脂肪が燃焼されないところがあるから、こういうところは脂肪吸引が切り札になるよね。可視光線を利用した、フォトケアは、包括的なフェイスケアが可能です。 最新機器を利用することは、エステサロンにとって死活問題になると思います。美容外科で整形手術してもらうのって恐い。でもせめてプチ整形くらいはしてみたいよね。恐いメスを使うことなくヒアルロン酸を注入したり、目を二重にする埋没法が人気。アクアミド注入やボトックス注射も効果が高いようで、試してみたいプチ整形だね。中学生の友人もこの美容整形院でプチ整形してもらって、明らかに効果が見えていたのが記憶に残ってますね。夏以外はワキの脱毛っておろそかにしがちだけど、いつみられるかと思うとやっぱり必要。酒が入った勢いで服を脱ぎだした先輩が、わきの下モッサリだった時は場が凍りつきましたよ。何を隠そうこの私も、冬場はワキの脱毛なんてしていないので、先輩以上のジャングルワッキーでした。,1,,逗子 車検,http://harumiouto.com/,1,1
,216,忙しくてギフトかってない…！,,algorithm,30分くらいするとおでこから油が垂れてくるんですね～。オイリー肌もここまで来ると芸の域に到達してますが、洗顔は一日三回もやらないといけないから大変だ。洗顔するにしても、しっかりと毛穴に詰まった汚れや古い角質層も除去できるものでないと意味がないね。しかし昔から俺の背中に張り付いてサラダ油を垂らしてくるコイツは何なんだ？誰か説明してくれよ！石鹸を使ったクレンジングは美肌の基本です。しかし考えても見てください。よほど自分の肌に合った洗顔石鹸でなければ、乾燥しすぎるか、油で顔がべとべとのままです。そこで僕は洗顔石鹸に頼らない画期的なフェイスケアを考案。やり方は消防車の水圧で顔面を高圧洗浄。顔のマッサージにもなるし、毛穴にたまった汚れも高圧で浮かせて落とす！商品化したらバカ売れでっせ。,1,,逗子 車検,http://harumiouto.com/,1,1
,217,老化を食い止めたくて,,webmaster,3年ほど前に歯医者に通って、私の虫歯は全て完治したのです。その際に歯石といわれる、歯の隙間に歯垢が溜まり石のようになってしまった状態が見られたのですが、これも綺麗にピンセットのような器具で取り除いて貰ったのです。これで私の歯の状態は綺麗になったのです。その後はしっかりと歯磨きもしていたのですが、先月あたりからまた出血するようになってきました。これは、以前に歯医者に通っていたときと全く同じ状態であり、歯周病が悪化してきている証拠なのです。「歯磨きは、食後に1日3回」と言われていたのですが、朝と夜はできても昼食時間はちょっと難しかったのです。その事が響いたのか、私の歯周病は治っていないようなのです。,1,,逗子 車検,http://harumiouto.com/,1,1
,218,１人でも大勢でも楽しめる絵画教室,,tenshoku,３年前から絵画教室に通っています。主に油絵を描いているのですが、かなり楽しいです。初めて油絵を描いたのは高校生の時で、その頃は決められた物を決められたように描くだけでしたが、今は自分の好きなテーマの絵を描けるので、テーマ選び自体から楽しめます。油絵は、油絵具や溶剤など独特の用具を使うので、臭いのきついのが難点です。自宅で描くと家族に迷惑を掛ける事も多いので、絵画教室に通ってよかったなと思っています。また、絵画って１人でもくもくと描くのも楽しいのですが、大勢で同じ静物をテーマに描くとそれぞれのテーマの受け取り方の違いやタッチの違いが分かっておもしろいですよ。もちろん、共同作業で大作を仕上げるのも、また違った楽しさがあります。残念ながら、まだコンクールで受賞した経験はありません。絵画教室の仲間の中には、いくつも賞を貰っている人もいて、自分もいつかは賞が貰えるような絵を描きたいと、日々、刺激を受け、また努力を続けています。絵画教室の先生もおもしろい方で、先生の時間の許す限り教室を解放して下さっているのですごく有難いです。思う存分絵が描けるのは本当に楽しいです。小学校の頃、２時間続きの図工の時間があっという間に終わり「えっ、もう片付けなくちゃいけないの？」と残念な気持ちになった事を思い出します。プロになりたい訳ではありませんが、絵を描くのが好きなので、趣味の一つとしてこれからもずっと続けて行きたいなと思います。絵を描くのに年齢は関係ないですしね。,1,,逗子 車検,http://harumiouto.com/,1,1
,219,新橋の居酒屋は安い,,tenshoku,5人で予約していた新橋の居酒屋なんですが、当日には僕一人。怪しいと思ってたんだよな?。だって飲み代全部オレ持ちだし、なんかあいつらニヤニヤしてたもん。腹いせにその新橋の居酒屋で5人分の料理を完食いたしました。あいつらはもう二度と新橋の居酒屋には呼ばない。あん摩マッサージ指圧師に関する情報です 。国家資格を取得して優位に就職し、将来は開業しましょう。桜新町 歯医者聞けば聞くほどに脳梗塞の後遺症って恐いよねぇ。そんな脳梗塞の予防にはビタミンサプリメントの中でもビタミンｂ12が一番効果があるらしいよ。それを聞いてビタミンｂ12が多い牛レバーを大量に摂取したら逆に体調がおかしくなった。ビタミンｂ12は食材からとるよりもサプリメントから摂取した方がいいね。近所なんですが駒込に交通事故治療の治療院があるなんて知りませんでした。バイクや車が好きな友達が多くて、頻繁に事故を起こすっていうから、事故ったら駒込の交通事故治療院を教えてあげるつもり。ムチウチだとかの後遺症ってちゃんと治療しておかないと、ずっと痛いままですからね。在宅マッサージ最初はケンシロウに憧れてという理由だったけど、この訪問マッサージというのはやりがいがあるな?。あらゆる仕事の中で訪問マッサージを超える仕事って、地球上には存在しないと思います。神奈川県であん摩マッサージ指圧師だとか鍼灸の国家資格がある人は訪問マッサージ、やってみないか！？お年寄りが大勢いるぞ。すべてのむち打ち患者を天に返す時が来た駒込の交通事故治療院を知っていますか？交通事故治療マニアからは、その実力を高く評価されている治療院です。僕の弟も曲芸ライディングが趣味なので、バイク事故なんて茶飯事。おかげでここの先生とは顔見知りですね。交通事故治療なら駒込にあるこの治療院をどうぞ。,1,,逗子 車検,http://harumiouto.com/,1,1
,220,祖母の遺品をフリーマーケットで売りました。,,support,7年前に私の母の母、私の祖母が他界した時、祖母は田舎で一人暮らしをずっとしていました。祖父は私が小学生の頃に既に他界していたので15年くらい祖母は一人暮らしをしていました。母が何度も一緒に住もうと言っても一人を好んだ祖母でした。そんな祖母の住んでいた家はというと、2階建ての本当に広い田舎の家なので広いのですが、そんな広い家に一人で住んでいて晩年は荷物も全然片付けずにずっと溜め込んでいました。溜め込んでいてもそれを捨てたらと母が何度言っても祖母は言う事は聞かずにずっとそのままに大事にしまっていました。祖母が亡くなり、母と祖母の家を片付ける事になった時に、本当に大変でした。とにかく全てを捨てずに取っておいたのです、なので私の母は捨てるのが本当に大変でした。でも色々祖母の遺品を整理して片付けているとまだ使えるなと思えるような洋服やカバンや食器などたくさん出てきましした。処分するのにもすごくお金もかかるのでこれを全てフリーマーケットで売ったら少しはお金になるのではないかと思い、フリーマーケットで売ってみることにしました。かなりの量があったのですが、何と全部売れてしまいました。日本人形などもあったのですが、それは外国人の人が買ってくれたりして、思っていたよりもお金になり祖母の遺品などの処分の費用にあてる事が出来たのですごく助かりました。本当に大事な祖母の遺品は残していますが、捨てないでこういう風にすれば少しでもお金になるという事が分かりました。,1,,逗子 車検,http://harumiouto.com/,1,1
,221,税理士のことを相談について,,soudan,８０くらいの税理士を使っていたが、仕事中心臓発作で死亡。税理士と言えど人間ですからね。年には敵わなかったというわけです。今度はできるだけ若い税理士を呼ぶことにしたが、やって来たのは小学生くらいに見える税理士。なんでも若くして税理士の国家試験に合格した人のようで、知識量は抜群。パソコンの扱いにも慣れていたし、これがニュータイプの税理士か。 とても優秀で仲の良かった税理士さんだったのですが、ある日トラックにはねられ即死。本当に惜しい人を無くしました。彼以上の税理士なんておそらく日本、いや世界中を探しても見つからないでしょうね。でもうちの会社にはどうしても税理士が必要だし、いくら顧問料を払ってもいいから仕事のできる税理士をつけたいところです。 関東一との評判だった税理士さんは結婚を機に引退。どうやら駆け落ちしたそうですが、行方不明状態なので新しい税理士を探さないといけません。こっちの都合もあるのに、かなり勝手なことをしてくれましたよ。まあ時期的に税理士を探す余裕はあるのですが、また面談したり電話するのってだるいですね。いっそ税金の存在しない国になってくれれば楽なのに。 一年ほど前東北に旅行へ行った東京の税理士さんが帰ってこないんですね。そのうち帰ってきますからと事務所にいた他の税理士さんが代わりにうちの会社の帳簿なんかを見てくれています。どうしてしまったのか心配ですが、こっちの税理士さんの方が仕事が早いし、優秀なようです。以前担当してくれていた税理士さんに帰ってきてほしいような欲しくないような。 阪神ファンであった大阪の税理士さんは、道頓堀川に飛び込んでから行方不明に。いいところもあった税理士さんですが、行方不明じゃ仕事になりませんしね。早速大阪で新しい税理士事務所を探しています。うちとしては経理と税金の手続きさえしっかりやってくれれば特に節税能力とか細かいところは問わないので、あっさり見つかるでしょうね。 昔からお世話になっている名古屋の税理士さんには、税務代理や税務調査時の立ち会いのときなど、役に立ってもらう機会が沢山ありました。税法の事は、最低限の知識しかないので、ちょっと例外的なことになるとすぐ税理士さんに相談していたことを思い出します。そんな税理士さんも今年で引退するようなので、それまでに新しい税理士を見つけないと。 横浜の税理士から教わった話ですが、悪徳業者で偽の税理士も存在するようですね。資格を持たないで税理士を語る詐欺師を素人が見分けるのは難しい。でも、国家資格を取得し、国から認められた税理士は税理士証票を持っているので、怪しい税理士を見かけたらその提示をお願いすればいいんですね。もし出し渋ったり、あまつさえ信用していないのかと逆切れするようなら十中八九インチキ税理士でしょう。おいしい節税の話を持ってくる税理士を紹介してあげましょう。日本でもここ以上に税理士を紹介してくれるサイトってないんじゃないかな。法人の人も、これからすぐ死にそうな人がいる相続者も、頼りになるのはいつだって税理士。僕もそろそろ死にそうだから、相続税について税理士紹介センターから税理士に相談してみようかな。http://www.jinjiroum.com/もし社内規則を作るとしたら、必ず東京の社会保険労務士に相談することをお勧めしますね。素人考えでこういう規則を設けてしまうと後々問題の火種になります。あれって勘違いしている経営者もいますが、法的効力を持つこともあるんですよ。だから規則の中に会社都合で解雇したら１００万円支払うとあれば、会社はそれに従って１００万円払わないといけなかったり。これは極端な例ですが、思いがけず自社に不利な規則を作ってしまっている会社ってあるものですよ。http://www.jinjiroum.com/もし社内規則を作るとしたら、必ず東京の社会保険労務士に相談することをお勧めしますね。素人考えでこういう規則を設けてしまうと後々問題の火種になります。あれって勘違いしている経営者もいますが、法的効力を持つこともあるんですよ。だから規則の中に会社都合で解雇したら１００万円支払うとあれば、会社はそれに従って１００万円払わないといけなかったり。これは極端な例ですが、思いがけず自社に不利な規則を作ってしまっている会社ってあるものですよ。日本で税理士を雇うなら、やっぱり東京の税理士が数も多いし選びごたえがあるよね。自分がやってもらいたいのは主に記帳代行や決算処理に法人税の節税。多少は税金について勉強したものの、やっぱり税理士紹介センターから税理士を選んでもらうのが一番簡単ですわ。競争の激しい税理士 渋谷区は、コスト面はもちろん、税理士のノウハウも問われます。 そこで、このサイトは、大変参考になると考えています。大阪の税理士です。 http://www.zeirishi-mizobata.com/ あなたの会社を支える存在になるでしょう,1,,逗子 車検,http://harumiouto.com/,1,1
,222,季節を楽しむようにヘラクレスを…,,cosme,8月が終わる頃には秋の季節がやってきます。秋といえば紅葉ですね(・・)数々の紅葉スポットがあり、絶景を見ることができるでしょう。しかし、秋は紅葉だけではありません！ 読書の秋・食欲の秋など楽しいことが待っている季節でもあります。個人的には、食欲の秋が一番良いですね。美味しいものを美味しい時期に食べる、これほど嬉しいことはないでしょう。というわけで今回は、「食欲の秋」をテーマに書きたいと思います。秋の食べごろは、一般的に「秋刀魚」「栗」「南瓜」などが出てきます。地方によっては、都会にはない珍しい食べ物があるかもしれません。例えば ?沖縄の場合、クワンソウ(ニラみたいな形・眠れない夜に食べたり飲んだりする)・シークヮーサーが旬の食べ物 ?鹿児島の場合、月日貝(甘味があり、刺身・姿焼きが美味しい)・種子島ゴールド(外見は白く・中身は紫という珍しい芋) など、まだまだ各地域に行けば見つかるかもしれないので、旅行に行ってみてはどうでしょうか？日本は春夏秋冬の季節があり、同じところに行っても季節によってまったく景色が変わるのが面白いですね。ヘラクレスも季節によって甲殻が変化して見ていて飽きません。,1,,逗子 車検,http://harumiouto.com/,1,1
,223,断熱材がないだけで違う,,salon,90を超えていたおじい様も年には勝てずに老衰して死亡。葬式をやって棺桶に入れたはいいが、火葬場が人気すぎてなかなか焼けない。困り果てたその時、棺桶の中から「横浜の粗大ゴミ屋さんに持って行ってもらえばいいんじゃね～？」との助言が…。なるほどたしかにそうだと親戚一同は満場一致で粗大ゴミ業者を呼んで棺桶を引き取ってもらっちゃった。にしてもあの時に聞こえた声はいったい誰だったのでしょうか？長年日に当たりつづけたタンスがボロボロになり、とうとう穴が開きました。これでは使い物にならんと新しいタンスを買いましたが、古いタンスは横浜の不用品回収にお願いして運んでもらった。タンスが新しくなったのはいいものの、他のボロい家具の中で浮いてるんですね。かっこ悪いので他の家具もそのうち不用品回収に出して買い換えることにしますよ。,1,,逗子 車検,http://harumiouto.com/,1,1
