Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,22,海外旅行で改めて知る日本の常識,,traveler,国内旅行海外旅行どちらも好きでよく出かけますがやはり海外旅行が楽しいですね。初めて行った海外はアメリカ西海岸でした。ロサンジェルスからラスベガスサンフランシスコをぐるりと観光したのですが一番の衝撃は観光の素晴らしさではなくて日本の常識が当てはまらないということを知ったことでした。それまで日本から一歩も出たことがなかったのですから当たり前ですよね。最初に入ったロスのレストランのトイレのこと。手を洗うために外した指輪式時計を洗面台の上に置いたまま外に出てすぐに気付いて戻ったものの既にこつ然と消えていました。わずか数十秒の出来事です。そこに立っていた外人さんだと分かっていましたが何も言えませんでした。スーパーに行けば見たことも無い巨大なピーマンやナスにびっくり。街の時計は時間がずれているものばかり。外人さんに写真を撮ってもらって現像したら首から上が写ってなかったなんてこともありました。極めつけはサンフランシスコからロスへの国内線飛行機です。予定の飛行機に間に合わず乗りそびれてがっかり途方に暮れていたらカウンターの女性に『次は１０分後に出ます』と言われたんです。飛行機なのにまるでバスのような手軽さで目が丸くなりました。常識って国によって全く異なるものだと痛感した最初の海外旅行でした。,1,,フィリピン留学について,http://www.cebu21.jp/philippines/,1,0
,22,沖縄旅行で知ったこと,,ryokana ,初めて旅行で訪れた沖縄で失敗してしまったことがあります。それは沖縄に住む友人宅に長期でお世話になったときのことです。沖縄本島の小高い丘の上にある友人宅は昔ながらの赤瓦ではないものの眺めも良く風も通りのんびりとさせてもらえました。昔は三線のお教室をやっていた物件で広々とした広間が印象的なお宅でした。お世話になるお礼にと持っていったものが失敗でした。暑い沖縄で爽やかにバスタイムを楽しんでもらおうと入浴剤をプレゼントしたのです。ところがいざお風呂を借りてみてびっくり。タイル張りの浴室にはシャワーがあるのみ浴槽が見当たりません。友人に聞いてみると「汗を流すためにシャワーを浴びるのにさらにお湯に浸かったりなんかしたら汗が止まらなくなるじゃない」と。夏は暑く冬もそこまで寒くならないという地域だからですかね。それとどうやらアメリカ式の生活様式の影響を強く受けているのも浴槽が無い理由のようです。沖縄は浴槽の無いお宅が多いということをその時初めて知りました。ただし近年は浴槽付きの物件が増えたりシャワーしかなかったお宅もリフォームして浴槽を付けることもあるそうです。内地で働いたこともある友人も疲れを取るにはやはり浴槽に浸かるのが一番だとリフォームを考えている最中だと言っていました。最近流行の古民家に泊まろうと思っている方浴槽状況確認してから準備をすることをお勧めします。,1,,フィリピン・セブ留学について,http://www.cebu21.jp/philippines/,1,0
,22,小さい頃は毎年家族で国内旅行に行っていました,,buildinga,子供の頃はよく家族で旅行に行っていました。といっても国内ですし車で行ける範囲でしたが毎年夏休みの楽しみでしたね。行ったことがあるのは日光や長野栃木や群馬などで泊まる時はホテルというより旅館というような場所でした。子供の頃は旅行にかかる金額など考えたことがありませんでしたが今思えば10万円以上は軽くかかっていたのだと思います。それでも毎年欠かさず連れて行ってくれた両親には今でも感謝しています。強く記憶に残っているのはどこだかは忘れたのですがとてもボロボロの旅館に宿泊したことですね。入口に蜂の巣があって私は泣いてしまったのですがあれは本物ではなく飾り物だったようです。ただその旅館は古く夏だったこともあって部屋に虫が出たりして大変でした。浴場に行っても照明の周りに蛾が飛んでいたりしてあまり気持ちの良いものではありませんでしたね。あの時はなんで今年だけこんなにボロい旅館なんだろうと不満に思っていましたが今思えば一番強く思い出に残っているのであの旅館に泊まれてよかったと思います。当時はワガママだったのでお土産用のお菓子を買ってもらえなかっただけで泣いたりして本当に苦労をかけました。今度は私のお給料で両親を旅行に連れて行ってあげたいです。,1,,フィリピン留学のことなら,http://www.cebu21.jp/philippines/,1,0
,20,思い立ったら海外旅行,,,海外旅行が大好きです。年間の最も大切な行事になっています。ただしいつでも簡単に行けるわけではありません。お財布事情はもとより仕事の具合を見ながら行けそうな日を設定します。その後は出発日をめがけてすべての予定をそれに合わせていくのです。海外旅行は遠くであればあるほど体力がいります。できる限り足が元気なうちに行っておきたいものです。もちろん今では車いすに乗った方も海外旅行ができる時代です。行きたいという気持ちがあればドクターストップがかからない限りは異国の旅を楽しむことができるのです。海外旅行の良いところは何といっても心が自由になれるところです。飛行機が離陸した瞬間まるで鳥になったような気持ちです。すべての日常の諸々から解放されて異国へ旅立つわけです。この瞬間が怖くて緊張してしまうという人もいますが私はこの瞬間が一番好きです。日本人のツアーは短い期間であちこちを回る欲張りツアーが多いと言われます。私自身は個人旅がほとんどですがやはりそれほど長い旅はできないのが実情です。本当はゆったりと優雅な旅ができるに越したことはありません。しかし団体であろうが個人であろうが肝心なのは何日旅行したかあるいは何か国行ったかよりも「どんな良い時間が持てたか」が大切だと思います。ですから気分が盛り上がっているときに飛ぶのが一番ではないでしょうか。,1,,フィリピン留学について,http://www.cebu21.jp/philippines/,1,0
,20,飛行機に乗れず海外に行けないためテレビで満足している,,,旅番組が好きでよく見ています。とはいっても国内旅行にはあまり興味がなく海外の旅番組ばかり見ていますね。国内旅行にあまり興味がないのは行こうと思えばいつでも行けるからです。海外ともなるとお金も時間も必要ですし何より飛行機に乗らなければいけないので気軽に行ける感じではありません。私は大の飛行機嫌いで一度だけ乗ったことがあるのですが途中で揺れ出して墜落するのではという恐怖で汗だくになってしまいました。その時の記憶が強く残っているので海外に行きたくても飛行機に乗ることができないのです。船ならなんとか乗れるかもしれませんがタイタニックなどの沈没映画や韓国船などの大事故のニュースを聞いてしまうと船ですら恐怖を感じます。つまり楽しむために行くはずの海外が飛行機もしくは船に乗らないといけないため楽しめないのです。行きはなんとかなってもまた帰りに乗らないといけませんからね。先日も日航の墜落事故のドキュメンタリーが放送していてそれを見てしまったので恐ろしくて仕方ありません。テレビの旅番組であれば飛行機に乗らずに海外に行った気分になれますし無料で楽しめますからね。なのでしばらくはテレビ番組を見るだけで良いです。,1,,フィリピン・セブ留学について,http://www.cebu21.jp/,1,0
,20,国内旅行の魅力や楽しさ,,,旅行をするにあたっては海外旅行も良いですが個人的には国内旅行も大好きです。海外とは違って言葉がきちんと通じるという安心感がありますし通貨のトラブルや治安のトラブルなども全く気にする必要がありません。海外ならばパスポートが必要ですが国内ならばパスポートも不必要ですし荷物も海外へ行くよりも比較的少なく済むので手軽に準備をこなしたい時にも安心です。国内旅行は飛行機を使ったり新幹線を使うものもありますが私はリーズナブルな価格で旅行をしたい時にはバスツアーを活用することにしています。バスツアーはどの土地に行くにしても観光バスという慣れ親しんだ雰囲気の中で過ごせるのでリラックス出来ますしスーツケースなど大きな荷物はトランクルームに預けておくことも出来たり快適に過ごせて自分で細かく旅のプランを練ったり交通手段の確保に苦戦することが無いのが有り難いと思います。国内旅行をするにあたっては私は旅行会社のパッケージツアーを活用することが多いです。パッケージツアーを使えば沖縄や北海道など遠方まで行く際の旅行であっても自分でホテルや航空券を手配するよりも安く楽しめることも多いですし数多くの観光地を短時間で廻れるのが嬉しいです。,1,,フィリピン留学のことなら,http://www.cebu21.jp/,1,0
,32,旅行はすべて自己決定です,ryuugaku,,私は若い頃は一人旅が好きでお金と時刻表と文庫本を持って地図のない旅をするのが好きでした。旅にハプニングはつきもので計画通り進まないことはざらにありまたそのハプニングをどうクリアしていくのかその判断が自分自身にしかないので決断力判断力が身につく機会となったと思います。ところが結婚して家族を持つと一人旅はほぼ不可能です。我が家も妻と子供を同伴させての旅行となります。私には家族旅行計画を立て行程表を作ることは簡単にできますが妻は依存するタイプなので家族旅行を自主自立する機会と思い毎年妻に旅行先と行程表と進行管理を任せることとしています。特に切符と旅行券は旅行する上でもっとも重要なので絶対無くさないように何度も言い聞かせます。妻が家族旅行を仕切ってから10年が経ちもう大丈夫だと思い口を出すのを止めました。そんなときです。旅行を楽しみ荷物が多くなったのでトランクを宅急便で自宅に送ることにしました。送ってから念のため帰りの切符あるよねと確認しました。もちろんあるわとまるで信用しないのとでも言いたげに私を睨み返しました。念のためだよといって諭して確認させるとあせり始めました。おかしいおかしいと持っているセカンドバックやポーチを探し始めました。そしてトランクに入れてしまったかもしれないといい始めました。戦慄が走りました。もしもトランクが集配されたら探しに行かなければなりません。あわててチェックアウトしたホテルに直行すると幸いにもトランクはまだ出配されていませんでした。中を開けるとしっかりと切符がしまってあり腰が抜けてしまいました。ホテルマンからも良かったですねと同情されてしまいました。まだ妻を信用してはいけないと痛切に感じたハプニングでした。すべては妻に任せるという自己決定した自分自身にあります。これからは妻の仕切りを徹底的に確認し二度とこのようなハプニングを起こさないようにすることを心に誓いました。,1,,フィリピン留学について,http://www.cebu21.jp/,1,0
,32,夏休みの信州旅行,abroad,,今年の夏休みはどこにも行かない予定だったのですがどうしても洋服が買いたいと思ってしまったことから軽井沢のアウトレットモールに行きながら松本方面への信州旅行に行くことになりました。まず向った先は軽井沢のアウトレットモールです。先月に新しい店舗が開店したことからかなりの人で混雑していました。しかしどの店舗でもかなりお得にブランドの洋服が購入することができるので人が多くても訪れるべきスポットだなと思いました。特にコーチとグッチミカド珈琲のソフトクリームはおすすめです。次に向った先は松本です。松本にはかねてから訪れてみたかった小沢そばというお店のそば屋さんに行きました。ここのそばはコシがありとてもボリュームがあって本当においしかったです。また松本に来た時は訪れようと思います。お腹もいっぱいになったところで旅館に戻りました。旅館は浅間温泉の中にある旅館でとっても風情のある旅館でした。温泉も露天風呂があり癒されました。そして旅行の最後に行ったのは山辺ワイナリーです。ここでは様々な種類のワインを試飲することができワインの奥深さを知ることができます。また物産展が併設されていてスイカやももぶどうなど新鮮な果物が販売されていました。たくさんお土産を買うことができよかったです。このようにとても満喫できた信州旅行でした。,1,,フィリピン・セブ留学について,http://www.cebu21.jp/,0,0
,32,西国３３箇所の巡礼の旅,,travel,私は定年退職を前にして西国３３箇所の巡礼の旅を女房と２人で始めました。巡礼の旅と言えば四国８８個所の巡礼が有名ですが関西在住の私達は自宅を中心にして日帰りや１泊２日の旅を重ねてできる西国３３箇所の旅を選びました。西国３３箇所は観音菩薩を本尊とするお寺から選定されたもので宗派は様々です。特に私達は信仰心が非常に厚いと言うわけではありませんが何か目的を持った旅を経験するのも良いだろうと考えて始めました。最近では西国３３箇所の巡礼のバス旅が大手のツアー会社で企画され１２回の日帰り旅で満願するというのが販売されています。しかし私達は西国巡礼と合わせて近くの観光地なども巡る旅としたくあえて公共交通のみを利用して巡る事にしました。お寺ではお経を唱え朱印を授かるのが正式なようですが私達は本尊の前で手を合わせその後に朱印を頂いています。お詣りも簡略化し近くの観光地なども合わせて巡るなんて信仰心が薄いと思われるかも知れませんが西国３３箇所の巡礼が始まった当初より信仰と物見うさんを兼ねたのが西国３３箇所巡礼だったと言う歴史的な事実がありそれで良いと私達は判断しています。北は天橋立から南は那智まで近畿地方の各府県を巡り２年程度を掛けて満願を迎えようと思っています。結願のお寺だけ岐阜県にあるのですがこの理由もこれから勉強しようと思っています。,1,,フィリピン留学のことなら,http://www.cebu21.jp/,1,0
,32,水戸黄門でおなじみの水戸への旅,,,日帰り旅行でゆっくり出発しても夕方遅くない時間に都内に戻れてそれなりに旅行気分が味わえるところということであちこち旅行していますが梅の花が咲く時期に茨城県水戸市に行ってまいりました！水戸といえばだれでも思い浮かべる水戸黄門！水戸黄門って本当にいた人物なんですよ！物語の中だけじゃなく！そして助さん格さんも！水戸市内に格さんのモデルになったお侍のお墓があるんです！そこに向かうバスの車中でお墓がありますってアナウンスされるほど訪ねる人がおおい隠れ観光地なのかもしれませんね！その人物は安積 澹泊と言う人で大日本史の編纂を手伝ったそうです。それって黄門様が書いた本ですよ！保和苑っていうそんなに大きくない日本庭園があってそのそばのお寺にお墓がありました！保和苑の近くには美味しい蕎麦を食べさせてくれるお店があって食べログでも人気のあるお店でした。そこからバスを乗り継いで偕楽園へ。水戸藩の九代目の藩主徳川斉昭公が作った公園だそうです。入場無料なのが信じられない広大な庭園！梅の時期には偕楽園下という季節限定の駅ができてわざわざ水戸駅まで戻らなくても偕楽園をたっぷり楽しんですぐそばから常磐線に乗ることが出来ます！お土産も偕楽園でばっちりそろいますよ！オススメは納豆味のスナック菓子！うまか棒みたいなお菓子の納豆バージョン！友達に大うけでした！ ,1,,フィリピン留学について,http://www.cebu21.jp/,1,0
