Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,20,憧れの習い事,,,親になった今、子供に通わせてみたい習い事ってありませんか？私は、断然、ダンスです。ダンスにもいろいろありますよね。チアダンス、ジャズダンス、ヒップホップダンス…いろいろあって迷ってしまいます。女の子なら、チアかな、男の子なら、ヒップホップかな…と子供はさておき勝手に悩んでいます。私が小さい頃は、踊りと言えばバレエしかなかった気がします。最近ではダンススクールに行っている子もたくさんいますよね。言葉でけでなく、ダンスで自分を表現できるようになったら素敵だと思います。単に見ていて、可愛い、格好いいということも正直ありますよね。でも、自分を表現出来る手段を広げることってとても大切だと思います。自分に自信が持てるようになってくれたらなと思います。私は全く踊れないので、ないものねだりですが、ダンスなら、個人でも、団体でもどちらでも楽しみことができる習い事だと思います。バレエなどに比べて費用も安いのかな思いますし…何より、ただ踊れるだけで格好いいですよね。これからは、体育の授業にも導入されるようなのでダンスをする機会や場所も増えてくると思います。そんな時に、自分の子供が颯爽と踊れたら嬉しいです。いつか、姉弟でダンスを習って、踊ってくれることを楽しみにしています。,1,,フラワーアレンジメントを東京で,http://airy-flower.com/,1,0
,20,習い事は伝統工芸の組紐です,,,今年で10年目になる私の習い事は「組紐」です。いままで一番続いている習い事になりました。組紐は、着物の帯締めなどに使われ、聖徳太子の時代からあったという、とても歴史のある日本の伝統工芸です。以前は組紐の存在などまるで知りませんでしたが、着物の着付けを習いにいった妹が、「わたしは根気がないから無理だけど、お姉ちゃんには向いてるんじゃない？」と言ったのが習い始めたきっかけです。妹が後から白状しましたが、「呉服屋さんで帯締めを買ったら高いから、作ってほしかった」のだそうです。組紐には、絹糸を使います。暖かみがある絹糸の手触りは、なんともいえない、気持ちよさです。高麗組や冠組など色々な組み方があり、糸の置き方、使う色などによって、様々な模様ができあがります。私は、色の組み合わせを考えるのが好きなので、例えば目に入ったパンフレットや、絵画など「素敵だなあ」という色使いがあれば、次に作る作品に参考にします。草木染めや藍染めを、自分で試しに行くのも好きです。組紐はとても奥が深く、勉強を続けて腕を磨き、自分の感性を広げれば広げる程、いい作品ができあがります。一つ一つ、良いものを残していきたいと思います。これからもずっと続けていきたい習い事の一つです。,1,,東京のフラワーアレンジメント,http://airy-flower.com/,1,0
,24,大人になってから自発的に習いたくなってきたピアノ,,live,ピアノを習いに行って見たいなと思っています。子どもの頃少し習ったのですが嫌いや通っていたのでまったく楽しくありませんでした。あの頃、無理にでも強制されて通い続けていたらどうなっただろう、趣味程度に音楽を楽しめるようになっていたのではないだろうか、と思います。今から習ってもそんなに上達するわけではないと思うのですが、「習う」ということの楽しさが大人になってから分かるようになって来ました。友人でピアノの先生をしている人がいるので頼んで習うこともできなくはないのですが、ピアノの先生はあまり儲からないようで、彼女は今、別の仕事をしていて忙しく、英語も習ったりしているのでなかなか時間がないみたいです。また、友人だと甘えが出るかもしれません。強く注意されるとその後の関係がギクシャクしそうであちらも指導しにくいだろうし、やはり、まったくの他人に習った方がいいのだろうか、と色々考え中です。習い事は生活に目標とリズムをつけてくれる気がします。次の教室の日に向けて1週間練習したり、それが忙しくて負担に感じることもあるでしょうが学生の頃みたいに新しいことを学ぶという楽しみがあります。簡単な曲でも1曲マスターして自分で楽しみながら弾けるようになったら楽しいだろうな、と思います。,1,,フラワーアレンジメントを東京で,http://airy-flower.com/,1,0
,24,自分のためにも資格をゲットしておきましょう,,cosmetic,世の中には様々な資格があります。確かに無駄な資格も多々ありますが、資格を取ること自体にデメリットはありません。と言っても、お金や時間が無駄だと思う方もいるかもしれませんが…笑とにかく、資格を取ってみるということが、思いのほか人生を豊かにすることになることに違いはありません。まずは簡単な資格からチャレンジしてみましょう。できれば仕事に関する資格が良いと思います。会社で補助金が貰えたり、昇進に有利な資格があるのなら率先して利用すべきです。自らの知識を蓄えることになり、周りからは評価され、あわよくば年収が上がることになります。どんな資格が自分にあっているのかを調べるとテンションが上がりますよ。勉強方法は独学でも専門学校でも構いません。時間を大事にしたい人は専門学校に行きましょう。お金はかかりますが、合格からその後のスキームが出来上がっており、スムーズに資格を生かすことができます。人生に余裕があるのなら独学が良いかもしれません。自分のペースでゆっくり一歩ずつ進んでいきましょう。人生はあっという間です。昔は勉強が嫌いだった人も、年を重ねるごとに学びを必要と感じていきます。後悔する前に率先して行動してみましょう。人生がハッピーになっていきますよ。,1,,東京のフラワーアレンジメント,http://airy-flower.com/,1,0
,24,簿記二級を独学で取得した方法,,collect,社会人として取得すると良いとされる簿記二級を独学で取得しました。ちなみに三級も独学で取得しました。その私なりの方法はいたって簡単、過去問をひたすら繰り返すということです。商業用と工業用のテキストを一通り読んだら、あとはひたすら過去問をやっていきます。体験談などには時間を図るなどと書いてありますが、まずは図らずにとにかくすべてを終わらせることを目標に。そして終わったら、答え合わせをします。もちろん間違っているところがたくさんあると思いますので一つ一つ間違ったところを理解してください。その勉強で過去問テキストを終わらせます。そして二巡目から時間を図るようにしていってください。どの問題に時間がかかる、この問題なら点数が稼げるなど、自分の特徴が分かってくるはずです。過去問を解く度にどうすればいいか自分で考えて都度工夫をしていってください。最後に時間に余裕があれば三巡目をやりますが、もしない場合は予想問題集を二冊程度買ってきて解いていきましょう。そのころにはびっくりするほど解けるようになっているはずです。かかる費用はテキスト二冊と過去問一冊と予想テキスト二冊だけなので七千円前後で資格が取得でき、専門学校へいく手間もありません。まずは独学でがんばってみましょう！,1,,フラワーアレンジメントを東京で,http://airy-flower.com/,1,0
,32,The last,school,,今日で２年通った英会話クラスをリタイヤした。子育ての合間に週に１回、１時間。気分のリフレッシュにはよかったけど身についたかどうかはちょっと疑問(笑)４人クラスで引っ込み思案だった自分は聞き役が多くて発言が少な目。マンツーマンだったらもうちょっと発話に役立ったのかな？とか思ったりする。英会話のレベルは旅行英語なら不便を感じない程度。習い始めたころは外国人と話せることがとても純粋に楽しかった。でも、文法とかきちんと習うにつれて「ちゃんときちんと話さなきゃ」ということにとらわれすぎてだんだんしゃべれなくなってしまった。習えば習うほど奥が深いと感じた英語。あんなに好きだったのに、毎週通うのが苦痛になってしまった。だらだら続けるのも一つの道だったのかもしれないけど息子がオンラインで英語を習い始めたことで英会話スクールに行くという選択以外にも英語は勉強できるということに気が付いた。料金は格安。講師は外国人。マンツーマン。いいじゃない♪でもまぁ今はとりあえず自己学習で下地を作ろうと思っている。まだはじめない。ちゃんとたくさん単語や表現を覚えて会話を楽しめるようになったらレッスンを受けてみようと思う。いつか息子と英語で会話できるくらいに二人とも上達したらいいなぁ～,1,,東京のフラワーアレンジメント,http://airy-flower.com/,1,0
,32,娘のピアノの習い事ですが…,flower,,幼稚園児の娘が習い事を始めました。それがピアノ。ピアノ自体無い我が家なので、スイミングなど他の習い事を薦めたのですが、幼稚園の先生になるのが夢という娘は、ピアノが弾けないと幼稚園の先生になれないと言い切り、頑としてピアノの他にはやらないという姿勢でした。ピアノは脳や指など全身を使うので、習い事をしてはとても良いと聞きましたし、どうしてもというので、やらせることに決めました。我が家は賃貸マンション暮らしなので、大きなグランドピアノなどは置くことができません。ですので、電子ピアノを購入。それでも娘は自分のピアノが来たと喜んで練習を始めました。四六時中、時間があれば弾く、楽しそうな娘を見て、やはり習わせて良かったなと思っています。が、一つだけ困ったことが。娘の行くピアノ教室のピアノの発表会は、幼稚園の間は親子連弾だということです。それを初めて聞いた時は、気が遠くなる感じがしました。昔から音楽が苦手な私。私のようになって欲しくないという気持ちも少しあって、ピアノを習うことを応援しているという部分もあるので、そんな私が出来るだろうか…と今から不安でいっぱいです。娘の手前、出来ないと悪いですし、何より娘にとって初めての発表会。私のせいで恥を掻かせてしまっては…と考えては憂鬱に。これからは、私が練習漬けの毎日になりそうです。,1,,フラワーアレンジメントを東京で,http://airy-flower.com/,1,0
,32,習い事のアンチエイジング効果,,,数年前から時間があると習い事に行くようになりました。基本は料理やお菓子、スポットで陶芸やガーデニング教室なんていうのも経験しました。予算もあるのでそれほどお金が掛からない範囲にとどめていますが、何とか年に１０回ぐらい時間と費用を捻出できています。時々期待ハズレのこともありますが、良くも悪くも参考にはなりますし、知らない世界を体験できるにはいい機会だと思っています。結果的に料理とお菓子が自分に合ってると感じたまでですが、それまでレシピ本を見ても上手くできなかった物が作れるようになると以前に増して楽しくなってきました。素人でも勉強すればそれなりにはできるものなんだと少々自信過剰なところもありますが、実際に人に食べてもらって褒められると嬉しいものです。習い事のメリットはそんな風に勉強できることですが、同時に人と新たに交流できることも大きいのではないでしょうか。見ず知らずの人達数人と楽しく学ぶ、これは学生時代以来忘れている感覚です。人と会う機会ができるので、最近手抜きになりがちなファッションも気を使うようになります。面倒だと思う時もありますが、良い意味で緊張感を持てるのは確かでしょう。まだまだこれから面白そうな習い事があったら通ってみたい気がします。多分その方が充実した日々が送れそうな気がしますし。,1,,東京のフラワーアレンジメント,http://airy-flower.com/,0,0
,25,デザイン専門学校のアレコレ。,,,専門学校に通うデザイン学生って何してんの？アーティストのまねごと？っていう質問は良く聞かれます。私はデザインの専門学校に２年在学しましたが、上記の質問もあながち間違ってません。デザイン学生というのは総じて「変人」が多い。というか変人ばっかりです。学校の先生たちも、デザイナー歴を経て、講師に落ち着いている人も多いので、どっかねじが一本足りてません。具体例を表すのであれば、生活サイクルでしょうか。一般の人たちであれば、昼間活動して、夜に寝ますよね。昼行性の動物としてはそれで正しいのです。ですが、デザイン学生たちは違います。無論、普通の人間もいますが、割と多いのが「なんか夜中にテンション上がっちゃって」と言って、制作を始めて、一睡もしないまま学校に来て、学校に来た頃睡魔がやってくる、というのは良くあるパターン。先生も先生で「なんで寝てんの？え？テンション上がって制作してた？ああ、あるあるー」みたいな感じで、さっさと話を進めます。先生側としては課題の納期さえ守ってくれればいいわけですから、（授業態度として困る場合は対処しますが）、正直その授業中寝ててもいいんです。デザインというのは、テンションや気持ちの状態に左右されるものですから、煮詰まっている生徒が突然、「浮かばないのでちょっと寝ます」「ちょっとブランコしてくる」という突飛な要望も「いってらっしゃーい」と軽く承認。ここだけ見るとまるで駄目人間のようですが、基本的な人間としてのアレコレは備わっているので、行動が突飛なだけの普通の人たちですので、大丈夫です。時間は守れるし、TPOも守れます。デザイナー同士になると妙な会話や行動になるというだけです。好き放題やっているようにみえて、課題はきっちり納期守り、クオリティも妥協しないで制作をしているので、そういう状況でも学生の間は許されているのです。彼らは常に自分にしかない電波を発信しながら、いろいろなものを受信してデザインに生かしています。変な行動をしているデザイナーやデザイン学生を見ても、生暖かい目で見守ってあげてください。その変な行動が、世の素晴らしいデザインに生かされているのですから。,1,,フラワーアレンジメントを東京で,http://airy-flower.com/,1,0
,32,習い事は年齢を問いません！！,,biyou,「習い事」これはいくつになってもできますね！私は小学生のころが習い事で一番忙しかったように思います。あれもしたい！これもしたい！と親におねだりして、いろいろ習わせてもらい、気付けば一週間のほとんどがならいごと。習字、ピアノ、バレエ、スイミング。。どれもこれも、私が子どもの頃は定番でした。今はどんな習い事が定番なのでしょうか？国際化していますし、英会話ですかね？小さい頃から習わせているご家庭も多いみたいですね！他には、ミニバスケットやダンスも良く聞きますね。今時はとってもオシャレですね。子どもが小さいころから、お母さんと一緒に習い事に行くパターンも増えているみたいですね。しかし冒頭でも書いたように、習い事はいくつになってもできるから、今から初めても全然遅くはないですよね。大人の習い事とは何があるんでしょうか？フラダンスはイメージありますね。他には超定番！料理教室。一回だけ体験に行きましたが、みなさんがとても女子力が高く圧倒されました！お料理教室で料理の腕を磨くのもアリですね！将来的な自己投資。大人の英会話もありますね。よくCMやっていますね。子どもが小学校入学前から英会話に通う時代ですので、私たち大人も負けちゃいられませんね！,1,,東京のフラワーアレンジメント,http://airy-flower.com/,1,0
