Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,214,,年金の黒い事情,credit,「年金」といいますとまだ先のことだからとあまり意識していませんでしたが年金受給者以外の人にも深く関わってくる問題が最近とても深刻化してきたのです。高齢者のほとんどが年金だけで生活をするといったスタンスの人が多いと思いますが、１０月から年金が大幅に減らされてしまうのです。この年金の引き下げは主に年に3回引き下げられてしまうのですが再来年にはサラリーマンの人は支給される年金が7万円も減らされてしまうのです。年金だけの生活の場合7万円も減らされるのはとても苦しいです。アルバイトやパートといった雇用形態で働いている人は若い人ばかりですが、最近は開店前のスーパーでシニア世代の６０代後半から７０代前半の方がスナック菓子や軽い品物の品だしをして働いている人が多いそうです。この年代の人は学生のアルバイトと比べますと急なスケジュール変更などはないのでシフトどおりに働くことができますし消費者の方からしても話しかけやすいということです。皆さんとても生き生きとしていました。これなら年金だけの生活に比べますと少しは豊かになります。また現代のサラリーマンも年々負担する保険料が上昇してきています。また近い将来年金受給者年齢は６５歳にまで引き上げられている最中です。遅く生まれた人ほど年金受給額が下がっていくといった世の中のままですとますます少子高齢化が進んでしまいます。まだ先のことという概念は捨て個人型の確定拠出年金で上手な節税を実践することが大切になってきます。貧乏な私はいつも好きな物を遠目からみて、満足していましたが今はショッピング枠現金化システムが味方についています。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,215,,宝くじでオシュコシュ,genkinka,「宝くじ」といいますと一攫千金を願って誰でも購入したことがあると思います。宝くじを何度も購入したことがある人は少しでも大金を当てたいとそれぞれのジンクスがあるかと思います。ここ最近は宝くじのパワースポットとして温泉が有名です。金運アップとして有名なのが静岡県の「土肥温泉」という温泉です。願かけとして有名な土肥神社もあります。願い事を案じながら２本のご神木の間に張られたしめ縄の下を潜ると願い事がかなうと昔から言い伝えられてきました。また金山出量が多い土肥金山があることから金運アップのパワースポットとして有名です。この場所は３方を山で囲まれた状態なのでパワースポットの力を吸収できる気がします。勝負運もあるといわれているのが長野県にあります「横谷温泉郷」です。ここにある渓谷は神社から気の流れがあることからパワースポットとして有名なのですがこの渓谷には願いがかなうと言い伝えられているパワーストーンがあることから願かけと勝負運の両方のご利益があるパワースポットとして有名です。中でも実際に宝くじの当選者が出たことで一躍有名となりました熊本県の｢黒川温泉」です。この地域の「当宝稲荷神社」ちう神社のお賽銭箱に当選しましたちう感謝の言葉が書かれている手紙と１００万円がおかれていたそうです。これを機に観光客をもっと増やしたいと地域の人が環境整備に力をいれることで地域活性化となり良いサイクルが生まれます。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,216,,ヘラクレスバンザイ！,tools,「旅行に行こう！」と思ったら、まずは荷造りから始まります。ということで、旅行に行く時に持っていった方が良いものと鞄について考えてみたいと思います。まずは、誰もが持って行くであろう必需品は、携帯(スマホも)・デジカメ・お金(当たり前！)・充電器(デジカメと携帯)だと思います。女性なら、化粧品は大事ですね( *｀;;)コンタクトをつけている人なら保存ケース・液体を持って行く必要があります。メガネはかけるだけなので荷物にはなりませんね。後は、洋服や下着なども必要な分も入れておきましょう。個人的に大事な持ち物は、ゲーム機・本(漫画も可)・お菓子・お酒・ノートパソコン・ウォークマンぐらいでしょうか。ゲーム機は、携帯の次に大事です！！ 手放していけない必需品ワースト1に輝くぐらい大事なものです(｀)後は、防犯用として「ワイヤーロック」などあると安心ですね。このように共通して必要なもの・個人的に必要なものなどあるということが理解できるでしょう。昆虫が好きな人なら答えるものはひとつ！好きなタイプはヘラクレスじゃないですか？ヘラクレスとは誰もが憧れてやまないアイドルみたいなもんです。特に幼いころは夢にまで見ていましたね。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,217,,人一倍オシャレに気を使うから,penalty,10000円以上買えば送料が無料という魅力的な文句に惹かれてカラーコンタクトをまとめ買いしておきましたよ。荒木さやかだとかくみっきー殿の使用しているカラコンも通販で注文しておいたから家に届くのが楽しみ～。目だけはカラコンで芸能人やモデルさんみたいになれるのが手軽でいいよね。プチ整形にちょっと戸惑ってしまう人にはカラーコンタクトがあるよ。芸能人がレーシックで視力回復しているのをブログか何かで見ましたが、裸眼で遠くまで見えるってうらやましい。そうは言ってもまだレーシックは恐いし、コンタクトレンズでも十分かな？慣れてくれば付けているのを忘れしまうほど馴染むし、まあそれでたま～にコンタクトレンズを付けっぱなしで寝てしまい、次の日に焦るんですけども…。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,218,,ダーツは楽しい,ranking,１００均で勝った腕時計なんだけど電池が切れて止まっちゃった。デザインを気に入っていたから新宿で時計の電池交換に出した。店員さんはこれくらいだと新品を買ってしまったほうが安いでっせとアドバイスをくれた。でも、この時計に刻まれた一つ一つのキズに思い出があるんだよね。彼女の振り回した包丁が当たった傷とか、バールが命中してへこんだ跡とか…。思い出いっぱいな腕時計の止まった刻を、もう一度動かしてほしいんです！部長から課長への昇進祝いにオメガの時計をいただいた。まだ20代なのにオメガとか付けちゃってる俺ってカッコいい！などと調子に乗っていたら、便器に落っことしてしまった。慌てて取り出そうとしたんだが、うっかり水に流しちゃいました。浄化槽に潜って何とか見つけたオメガでしたが、あいにく針は停止。オメガの修理に出してみたものの、５軒くらい断られ、ようやく見つけた６軒目では特別料金の上マシで引き受けてもらいましたね。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,219,,クレジットカード現金化で人生はまった,ranking,100万…200万！まだ上がっていく僕のポイントっ！いったいこのポイントが何なのか分かりませんが、ポイントモールというところで使えるのだとか。そういえば通信販売でカードをよく使うからきっとそれでポイントが増えたんでしょうね。せっかく貯まっているのだし、ポイントモールで使っておかないと損かな。仕事の都合であっちこっちに引越ししてばかり。お金は当然会社もちだけどできるだけ安いところを選ぼうということで引越しの見積もりを出してもらうことに。引っ越し業者はどこも安いけれど、いくつか見積もりを出してもらって並べてみると違いがあるものですね。単に料金だけで判断できないサービスの違いもあるし、引越しは見積もりを出してもらってからが正解ですね。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,220,,バイトリーダの思い,recruit,100万円毎月稼ぎたい。その辺のコンビニやファミレスバイトでは無理だから、横浜の高収入求人をチラチラ見ています。今やっているバイトも給金は悪くないのだけど、それでも月百万円も稼げないしね。見つけた仕事では、風俗の仕事があった。私の友達もキャバクラやデリヘルで仕事しているが、すごい時は月に60万円稼いだこともあるんだとか。せっかく女性に生まれたのなら風俗で働かなきゃ損！,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,221,,ブランド大好きだけど…,business,１０回以上はバイトの面接に落ちましたが、何とか店長さんから電話連絡でお伝えしますという返事が。今までのバイト面接だときっぱり君はうちの店には向かないとか、今すぐここから出ていけ！だなんて断られていただけに心が温まりました。ようやく僕を人間扱いしてくれるバイト先が見つかったということで、今日は友達とバイト面接合格の前祝です。真夜中オフィスに忍び込んだ社員が金庫から会社のお金を横領。それが発覚してその社員を解雇したのですが、これは不当解雇であると今裁判で揉めています。こっちが勝てそうな気もするのですが、給料の未払いや、サービス残業ばかりさせていたからこっちも不利なんだよね。こうなることが分かっていたら、社労士の一人でも契約していただろうに。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,222,,オフィスでハロウィンパーティーを開きます。,brand,10月31日に、当社のオフィスを使ってのハロウィンパーティーを開こうと思います。ビルのほかの会社様にも連絡を行いまして、参加を希望する方も多数いらっしゃいますので、楽しいパーティーにいたしましょう。ハロウィンパーティーの基本概要といたしまして、参加希望の皆様には、当日仮装用の衣装を用意していただいて、パーティーの際に着替えて置いていただきます。着替えに関しましては、本社の秋部屋の使用許可が出ましたので、そちらをお使いいただいてもいいですし、ご自身の会社のオフィスで着替えてきていただいても結構です。仮装いたしましてからは、お菓子やジュースの用意をいたしますので、一緒に盛り上がりましょう。当日は、お子様をお連れになるために車に乗ってくる方もいらっしゃいますので、アルコール類の用意はいたしません。また、仮装衣装に関しましては、各自自己負担にてよろしくお願いします。お店で買ってくるのも、ご自身でお作りになるのも結構です。ただし、あまりにも過激な衣装のご用意は、お子様もいらっしゃいますし、万が一その恰好のままで外に出る必要が出た場合に、何かしらの問題が発生する恐れがありますのでご遠慮ください。また、仮装衣装のでの出社および退社はやめてください。建物診断を怠ると、ろくなことになりません。いつまでも不便なままでの生活では、いずれ住民も引っ越してしまうかもしれません。住みやすい、暮らしやすい環境を与えるのが住居の義務ともいえるので、何かおかしいと感じたら、すぐに建物診断をしてもらいましょう。診てもらう人は建物診断のプロフェッショナルがいいですね。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
,223,,ピアノ調律について,surgery,１０年間全く弾かなかったピアノは音がおかしくなっていました。もう捨てようかな？なんて考えていましたが、従妹でピアノが欲しい子がいまして調律してプレゼントすることにしました。実は調律師を呼ぶのは初めてで、調律風景をこっそりビデオで録画しておきました。しかし自分はピアノを弾かないし、家族の誰もピアノが弾けないのに、なぜうちにピアノがあったのかが謎なんですよね。次世代のトナーをご存知ですか？自己再生、自己進化、自己増殖の機能は持っていませんが、再生トナーは時代のニーズに合致したヒット製品。何を隠そうリサイクルトナーを毎日使っているベンチャー企業とはウチのことよ！社長は商才はあるのですが、こういうコピー機などの経費節減に関しては全く考えなし。だから総務の方が再生トナーを見つけて来たようですね。,1,,税理士 紹介,http://www.zeirisi-viscas.com/,1,1
