Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,25,新宿の薬局にいます,,,かかりつけ医というのはよく聞きますが、かかりつけの薬局というのはありますか？薬局はただ処方箋を受け取って薬をもらいに行く場所ではなく、自分の体の不調などを相談して、その話から総合的に薬をすすめてもらう場所です。実際に知り合いの方では病院でもらって使っている薬が全く効かないため薬局に相談してみると、実は一緒に飲んでいた薬がお互いの効果を邪魔しあって、薬の効きが悪くなることがあったそうです。知り合いは年配の方なのですが、まさか胃腸薬も薬に含まれると思っていなかったと笑っていました。これも相談できたから良かったものの、数ヶ月続いていたら体調を崩していたかもしれません。処方薬と一般薬の飲み合わせ、特に漢方薬などは効果が繊細であるため薬剤師さんに相談するのが安全です。処方された薬を貰うときに服薬している薬を聞かれるのはこのためです。顔を合わせて相談できる場所であること。困ったらまず行く場所として、いつでも薬に関して相談できるかかりつけ薬局があると良いですね。私にとってはよく通う新宿の薬局でしょうか。,1,,処方箋を持って新宿の薬局へ,http://www.yuai-ph.com/,1,0
,25,新宿の薬局を選んだポイント,,,仕事場の途中にある新宿の薬局によく行くのですが、薬局もいろいろあって最初は選ぶのに困ることがありました。今は行きつけのところも見つかったのですが、入りやすい薬局についてお店の側から考えてみたいと思います。まずは入りやすい環境を作る、利用しやすい店作りが求められているようです。新宿でも入口から中が見えなくて入るのにためらうことがありました。でも、そういうお店に限っていい薬剤師さんがいたり、品揃えがよかったりするんですね。お客さんの立場からすると勇気を振り絞る以外にできることもないですが、薬局側からはなんとか改善の余地があるということですね。また、何よりも大事なのが笑顔です。病気や体調不良で弱っている時に、いつもにこにこ笑顔で迎え入れてくれるととても嬉しいですよね。それに健康相談や飲み合わせに関しても相談しやすくなります。薬局にとってはお客さんが何度も通ってくれるのが一番ですし、お客さんは薬局に来ることで安心する互いに良い関係性を構築することが大事です。実は、今かかりつけにしているところで気に入ったポイントは笑顔だったり。薬だけじゃなくて顔をよく見てみるのも重要です。,1,,薬局を選ぶポイント,http://www.yuai-ph.com/,1,0
,25,新宿の薬局 がかかりつけです,,,いくつもの薬局を場合によって使い分けるなど、いろいろなやり方があると思います。しかし、薬の受け取りはひとつの薬局に集中させたほうが良いようです。また、薬手帳に記入してもらうなど、記録をつけましょう。絶対に必要というわけではないですが、残しておかなければ困ることが出始めます。たとえば薬の飲み合わせ。全て覚えていれば良いのですが、前にもらって使い残していた薬はどうしていますか？飲み薬ならば成分の関係で避けることが多いでしょうが、肌荒れや湿疹等の塗り薬などではそのまま使ってもいい場合があります。その際に使い残している薬がないか、ちゃんと薬手帳を付けている場合には以前の記録を見て、お客さんに聞くことも可能です。他の薬局に立ち寄った場合も薬手帳を見せればどんな薬歴やアレルギー歴を持っているのかが一目でわかります。私も新宿の薬局でこのようにしてもらっています。多少面倒くさくはありますが、薬をもらう際に手帳に書いてもらいましょう。飲み方や注意についても書いてくれればなお良いでしょう。,1,,新宿の薬局選び,http://www.yuai-ph.com/,1,0
,5,新宿にも薬局の看板が,,,基準薬局制度を知っていますか？処方箋の調剤ができる、薬剤師のみ取り扱いできる薬の説明ができる、などなどの項目をクリアした薬局が認定されます。東京都だけで６０００以上の基準薬局があります。実は、基準薬局には看板があり、赤、オレンジ系の四角に白い丸の中にに青い十字が回っているマークです。よく薬局のまえにあると思いますが、実は「この薬局は処方箋を出せる、相談できる薬局です」と言っている基準薬局のマークなんです。全国で６５％以上の薬局が認定を受けたので、実質廃止となるようです。ほとんどの薬局にこれがあるので、てっきり薬局のマークだと思っていてびっくりしました。処方箋を出していないのに薬を売る薬局はどうしているのかというと、お客さんから症状を聞き、お薬を出すのだとか。薬剤師ならば市販されていない薬を出しても構わないなので、もっと気軽に薬局を使えるのだと思います。うれしいのは待ち時間がかからないところ。さっそく行きつけの新宿の薬局に行ってみたいと思います。,1,,頼れる薬局は新宿に,http://www.yuai-ph.com/,1,0
,5,新宿の薬局でアトムのお金をもらう,,,先日、新宿の薬局でアトム通貨という物をもらいました。見た目は小さな紙の紙幣にキャラクターが印刷されているというかわいいものです。聞いてみると、単位はアトムにちなんで馬力、一馬力あたり一円の価値があるようです。どうやら１０馬力が集まったようです。きっかけは手塚治の事務所が高田馬場周辺にあったためらしいです。これはいつでももらえるわけではなく、エコな商品を購入したり、リサイクルに協力するともらえるようです。イベントでペットボトルのキャップと引き換えに配ったりもするようです。自分がどれくらいエコや環境に貢献したか、目で見える形なのは嬉しいですね。これはお店でお金として使えるだけでなく、たとえばハンバーグに目玉焼きを追加したり、ご飯を大盛りにするという使い方もあるようです。アトム通貨が流通している商店街の中でしか使えないようなので、さっそく新宿のお店で使って見たいと思います。もう一回薬局に行って使ってもいいですし。,1,,ポイントも貯まる新宿の薬局,http://www.yuai-ph.com/,1,0
,5,新宿の薬局の選び方,,,よく行く新宿にも薬局が数件あります。薬剤師さんが多いところを選ぶといいという意見もあります。これはなるべく待ち時間が少なくなるように、です。人数が少ないとそれだけ忙しくなり、ひとりのお客さんにかける時間が少なくなってしまいます。ただし、薬局よりも安さや便利さを求めるならばドラッグストアには敵いませんし、体調が悪い程度ならともかく、病気の時に病院から離れた遠方の薬局に行くのも非常に困難です。手っ取り早く家に帰って寝るために病院に併設されている薬局へ行ってしまうのも一つだと思いますし、私自身もそうしています。ただし、ドラッグストアで怖いのは薬についての質問ができないところです。飲み合わせ次第で薬の効果がゼロになったりマイナスに転じてしまうことがあって、治らないばかりか危険を招くこともあります。歯の治療をする時にドロドロ血をサラサラにする薬とか飲んでたら怖いです。この飲み合わせ問題はただのビタミン剤ですら影響が出てしまいます。病院に行って薬をもらうときは普段飲んでいる薬を伝えられるように話ができる場所がいいですね。新宿の薬局もチェーン店や個人の薬局など様々あるので一度話しかけてみてください。,1,,薬局の選びかた,http://www.yuai-ph.com/,0,0
,5,新宿の薬局の薬歴,,,先日新宿の薬局に行ってきました。季節性の風邪です。ここで時間を潰すために薬手帳を読んでいたのですが、これがけっこう面白い。この薬を飲んできた記録を薬歴といいます。そしてその薬歴を見ていると、だいたいが風邪でした。そしてもらっている薬が、意外にビタミン剤とか咳止めなどお店で手に入りそうなものもあるんです。市販で買ってもいいのですけれど、眠くならないようにしてくれる配慮がないのが困りものです。通勤とかで眠くなると非常に危ない時があるので。そういえば新たな発見は飲む時の時間というものがあるということ。食後用のものを食前に飲むと胸焼けがするらしいです。大体が食後に飲んでいましたが、もしかしたら食前用もあったかもしれません。この食間というのはご飯を食べる最中ではなくて、ご飯とご飯の間の時間、つまり古来からの言い方を借りると１０時と３時のおやつの頃に飲めばいいのです。中には、朝昼晩と食前食後などの飲み方によって薬を分けてくれる所もあるようですよ。,1,,先日行った新宿の薬局,http://www.yuai-ph.com/,1,0
,5,新宿の薬局でコンタクトレンズ,,,新宿の周辺ってコンタクトレンズを扱っている薬局が少ないんですよね。学生でもメガネはそれなりなので、コンタクトの人が多いと思うのに、不思議です。ところで、コンタクトレンズを扱うのが病院とか眼科なのは、目に入れるデリケートな医療器具だからなんですね。一歩間違えると失明につながるため、高度管理医療機器に分類されています。しかし、処方箋は出してもいいですが、医療機関でコンタクトレンズを一緒に販売している場所はあまりありません。どうやらサプリメントも含めてですが、販売のための条件があり、その営業所としての許可を取るのが難しいというよりも、ややこしいらしいです。そのため、コンタクト販売店は眼科とかと別に作られているようです。わたしは数少ない新宿の薬局でコンタクトレンズを買っているのですけど、これって少数派でしょうか。でも、通販とかで買うよりも専門家の話を聞いた方が安心できるので、これからも新宿の薬局で買うと思います。,1,,新宿周辺の薬局で買い物,http://www.yuai-ph.com/,1,0
,1,銀座の美容室で髪のケアを,datsumou,,良い美容室を選ぶ時に、トリートメントをちゃんとやってくれるところ、というのが条件のひとつに入ると思います。銀座とかくらい範囲が広いとなおさらです。自分でそれくらいできるよ、という人も噂や広告を見て本当に自分に合うものを探すとなると、とても大変です。美容師は市販のものを付けるだけ、と言う方もいますが、技術や経験というものは意外に重要です。トリートメントは髪の油量や水分を補うものなので、毛穴に付いて詰まってしまったり、髪のツヤにムラが出来てしまうのもいただけません。正しいつけ方をすれば数日から数週間続くものというのもあります。何より、髪質は人それぞれ違うものです。ちゃんと髪の質に合わせて選んでくれるところが良いですね。また、大事なのは家に帰ってからのお手入れの方法をちゃんと聞くこと。一般として美容院には数ヶ月に一度行くくらいの頻度なので、大事なのは普段から自分の髪をちゃんと見てあげられるかどうかです。上手なドライヤーのかけ方やお手入れの仕方などを教えてくれる所がいいです。わたしの通っている銀座の美容室ではそういうことをちゃんと答えてくれるので、自分もおしゃれの範囲が広がった気がします。,1,,いつもの銀座の美容院,http://visage.co.jp/ginza/,1,0
,1,銀座の美容室が良い！,shibou,,許可をもらっていないため名前は出せませんが、この銀座の美容室を選んで満足しています。髪を切ってくれる場所として、美容院と床屋と二種類ありますが、美容師というのは髪を含めて全体のスタイリストをしてくれるという所であると思います。なので、要望に加えて自分にどんな髪型が似合うのか、自分でも気づいていないところを教えてくれるんです。いつも同じような髪型だと飽きますが、かといって冒険してみるのも怖いもの。そこを「こういうファッションならこれが似合いそうですよ」と教えてくれると安心して冒険することができるんです。こういうところに自分では気づけないのですが、さすが髪のプロだけあって詳しい。美容院には切った髪が落ちてもいいように普段着で行っているんですけど、話している内に普段どういうファッションが好きなのか、どんな性格なのかなどを把握しているんでしょうか。いつもはショートカットですけど、新しい髪型に挑戦してみたいと思います。,1,,行きつけの銀座の美容院,,1,0
