Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,25,神奈川の霊園の一日,,,先日、神奈川の民営霊園にお墓参りに行ってきました。最近の霊園は本当に公園のようで墓地という感じがしませんでした。レストランや休憩所なんかもついていて、お墓という感じがしないのですよね。墓石もイメージの中にあったような縦長の物ではなく、色とか形も様々。ここで一番よく見かけるのは西洋風のプレートのような種類ですね、名前はなんというのかわかりませんけれど。外国のドラマとかを見ているとこれに詩文とか過去の業績とかが書いてあることがあるようですが、さーすがにそこまでではありませんね。行ったのはお彼岸の時期だったのですが、ちょうど桔梗などの秋の花が咲いていました。また、最近では近くを通りかかると金木犀の匂いがします。そこにあった庭園がすっごく綺麗だったのですが、さすがに写真を撮るのは自重。だって、万が一にでも心霊が撮れちゃったら怖いし。とりあえず、厳かな雰囲気になれると同時に、気分転換にもなった一日でした。,1,,おすすめの仏壇,http://www.rakuten.co.jp/naka/,1,0
,25,仏壇を探しています,,,神奈川に先祖代々住んでいるわたしからすると、なんでお寺だといけないのかな、と思いましたが、複雑な事情があるようです。詳しい事情は伏せますが、なんでも実家と折り合いが悪く、一緒の墓に入りたくないと。かと言って、離婚もしているそうなので婚家の方に入るわけにもいかず、という事情らしいです。お寺を探すとなると檀家などの付き合いが大変、と言っていました。よく思い返して見ると、確かに毎年お寺に挨拶に行って、お盆の時には集まりがあって寺の掃除をしてって、付き合いみたいな事はありました。あまりに当たり前になっていたので特に大変とも思わず。仲良くしなければならないというわけでもないので、世間話や色々なお話がうかがえますし、寺なんて滅多に見れませんから面白いと言えばそうなんですけど、嫌な人は嫌なんですね、檀家付き合いって。というわけで、知り合いやネットから霊園について聞きこみ中です。市営の墓地っていうのもあるんだなー。,1,,仏壇の通販,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の霊園は案外数が多い,,,最近、寺院以外の霊園を選ばれる方が増えていると聞きました。それについて。寺院ではなく、霊園のメリットとは何より宗教に縛られないということでしょうか。寺院には必ず○○宗という宗派があります。というか、なければお寺じゃありませんね。特定の宗派を信じ、その作法や戒律を守るのが寺院なので、その檀家となるということはその宗派を信じるということになります。日本人はよく無宗教と言われますが、葬儀の仕方のみで見るならばほとんどが仏教徒です。まあ、本来の仏教からは大きく離れた「日本の仏教」となっているのには様々な事情があるのですが。話を戻すと、寺院は仏教を教え伝える場所です。たまに宗派を問わずに受け入れをしてくれるお寺もありますが、そのお寺が信仰する宗派はあるということですね。そのため、宗教を信じたくない方、または別の宗教（キリスト教、イスラム教など）を信仰する方は寺院以外のお墓、つまり公営墓地や民営墓地を探すのが良いと思われます。タイトルの文言は、東京や京都に次いで、寺院以外ならば意外に霊園が多かったので驚いた地域でした。,1,,仏壇はこちら,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の霊園、公営か民営か,,,場所の関係上、神奈川で霊園を探しています。民営と公営、どちらにすればよいのでしょうか。市営などの公営墓地で引っかかりとなるのは、その市に住んでいる人のみの受け入れと言うことと、場所の関係で人数に制限があるということ。市民のみというのは、今後その土地に住む人ならばお参りもしやすく、安心と、公営であるために価格が良心的という面がありますが、そのせいか申し込みが多いそうです。そのため、葬儀を上げたのにも関わらず申し込みをした墓地が抽選で外れて、用意できなかったということがあります。対して、民営墓地では複数の電車が通っていたり、バスが出ている駅から近い立地に作られていることが多いようです。他にも郊外型では高速道路から近く、車で遠くからでも行きやすいという場所を売りにしている所もあるようです。ただし、公営墓地に比べるとどうしても値段が張ります。墓石や立地、景色や管理の良さなどを見るには民営もとても良いのですが。予算と相談して自分の理想的な場所を見つけられるのが一番良いですね。,1,,おすすめの仏壇,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の民営霊園について,,,この間お墓参りに行って来ましたー。その際に思ったのですが、ひょっとして民営の霊園についてあまり知られていないようなので、ここに書いてみます。参考になったら嬉しいです。交通環境が良く、大きな駐車場を備えている霊園が多いです。また、春には桜、秋には紅葉など季節に合わせてお参りを楽しめるという場所が多いですね。お墓参りというのは春分と秋分のお彼岸の季節が多いので。また、管理事務所が併設されている場所がほとんどです。お墓参りに行くと管理事務所の人と会って挨拶したり顔見知りくらいにはなれますよ。あと、わたしの所ではペットと一緒にお墓に入れるというのがあるらしく、これは寺院や市の霊園ではあまりやっていないことらしいです。墓地に行くと、綺麗に芝が刈られていたり、落ち葉が掃除されていて手入れされているなーというのがよくわかります。お寺とかだとお墓の周りは自分で掃除しないといけないもんね。草花も多い分、自分でやるならば掃除も大変だろうな、と思います。,1,,仏壇の通販,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の霊園にまつわる出来事,,,最近、お昼過ぎに散歩をしていると、景色のよい公園みたいな場所にたどり着きました。芝生やベンチもあってそれなりに人がいる感じ。駐車場もなぜか車がいっぱい。面白そうだったので中に入ってぶらぶらしていました。花壇などもあって綺麗だったのですが、そのうち歩いている内になんと、灰色や青っぽい墓石がたくさん見えてきました。ここは霊園だったんですね。裏口というか、横の道から入ったせいで気づきませんでした。どうりで駐車場に車が多くて家族連れが多いと思いましたけど、公園でも同じですよね。そこのサイトを見ると、散歩する人も多いというのでほっと一安心。そりゃ、入っただけで捕まるような事はないとは思うけれど。霊園というのは数の少ないお寺に比べると様々選択肢があることがいいそうです。しかし、わたしと同じく公園と思っていたのかサッカーをする子どもたちやベンチで和むカップルはいいのかどうか。バチが当たらなければいいけど。,1,,仏壇はこちら,http://www.rakuten.co.jp/naka/,1,0
,25,仏壇と寺院,,,創立してから５００年ほどの寺院を檀家にしています。しかし、お寺以外のお墓ってどうしているのかな、と思い調べてみました。その中で、バリアフリー墓地ってあったんです。お寺の前面に出すのがバリアフリーというのはすごいな、と。バリアフリーってそこまで大変なのかな。と思いますが、同じくお参りをしているおじいさん、おばあさんを見ると、どうも大変であるもののようです。息を切らしたり重そうな桶を持っているとつい手伝ってあげたくなっちゃいますから。また、見かけたことはありませんが、車イスを使っている人では階段の上り下りだけでなく、段差だけで進めなくなってしまいますからね。そういうのにも気を使ってくれるのは寺院ではなく霊園ではないのかなと思います。最近は整備されてきましたが、穴があいて誰かがそこに躓いている所なんてきっと山ほどあるんでしょうね。かくいう私も小さい頃お寺で走り回っていて、転んで膝から出血したことがある苦い思い出があります。お寺のでこぼこの通路はいったい何人の血を吸っているのでしょうか。,1,,おすすめの仏壇,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の霊園での感想,,,先日、神奈川県にある家のお墓参りに行って来ました。花や線香は霊園で買えるので、半ば手ぶらで。家から車で３０分ほど。そこはとっても広い民間霊園なのですが、様々なお墓があってびっくりしますね。形も色々ありますが、設備というか、機能も様々で、中にはＱＲコードの付いたお墓もあるのだとか。そういえば、家の宗派も良く知らないのですが、それによって仏壇の種類や中身、お参りの仕方も変わってくるそうです。余所の家の仏壇を見たり、そこまで気にしたことは今までなかったので驚きました。中には「絆」などの文字が書かれた墓石や塔の形をしたもの、変わった物だと釣りが趣味だったのかはたまた漁師さんだったのか舟の形をした物も見た事があります。いったいどこの石材店さんが作ってくれるのでしょうか。一度、天気のいい日にでも散策してみましょうか。あまりに広いので出られなくなることは多分ないとは思いますけれど。ひとつの大学のキャンパスくらはありそうですからね。,1,,仏壇の通販,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の霊園と習慣,,,私の生まれた地域では墓参りが終わった後に炊いていない状態のお米を撒くのですが、他の地域では違うと聞いて驚きました。他、今住んでる地域では古い習俗では葬儀の際に何でも使えるようにさらしの木綿布を参列者へと一人一枚配っていたらしいです。おかげで急に家族が亡くなった時には困ったらしいです。今は、そんなに木綿の布を売っている所はありませんからね。また、昔は河原にお地蔵様が置いてあることがあったそうです。そのお地蔵さまには柄付きの木綿がかぶせてあり、通りかかった人は水をかけて行きます。実はこれ、水子供養のお地蔵さまで、木綿布の模様が水をかけられることで色あせて消えるまで供養すると無事に成仏できるということだそうです。河原にあるのは三途の川のほとりにある塞（さい）の河原ということでしょうか。昔は親より先に死んだ子供は親不幸者として極楽に行けないという思想もありました。今は有名な寺院に水子供養のお地蔵さまがありますね。,1,,仏壇はこちら,http://www.rakuten.co.jp/naka/,1,0
,25,神奈川の霊園で考えたこと,,,秋も過ぎて彼岸花が咲いたころにお彼岸のお墓参りに行って来ました。しかし、春以来訪れた事がなかったためになんと、道に迷ってしまいました。広い場所が良いとの事で家から離れた場所にしたのですが、少し山の中にあるのでカーナビもあまり使えず。なんとか無事にたどりつく事ができましたが、疲れたので墓参りが終わった後には休憩所でのんびりお茶などしていました。その時にした話ですが、わたしの場合はお墓を立てるとしたら京都のお寺とかがいいですね。供養などが大変になりそうですが、永代供養をお願いすれば管理費もその中に含まれているのだとか。年に数回、旅行も兼ねてお墓参りしたら、なんて言ったら楽しい時は楽しそうだけどやっぱり面倒だよね、という話になりました。一方で、散骨とか樹木葬というのはどうか、という話になりました。えーって感じですけれど。だって海に散骨したら汚れそうじゃないですか。海の藻屑か魚の餌みたいですし。と、言っても最近では綺麗に花と一緒に固めた物を撒くそうですが、それはそれで散骨の意味があるのかないのか。,1,,仏壇はこちら,http://www.rakuten.co.jp/naka/,1,0
