Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,18,税理士は、税理士法に定められている,,zeiri,税理士は、税理士法に定められている各種税金の申告・申請や税務書類を作成したり、税務についての相談を受け付けることなどを仕事とする人のことである。税理士になるためには資格が必要なのである。税務に関するプロフェッショナルとして、自立した公平で正しいポジションで、申告納税制度の考え方に従って、納税義務者の信用に対応し、税金に関する法律と命令に定められた納税義務の適切で正しい実現を企図することを任務とするとされ、仕事内容として、他人の要求に応え、それぞれの税金の申告や申請、税務書類を作ったり、税務に関する話し合い、税に関連する不服審査手続きなどをする。「税理士になるための資格を所有している者」として、税理士試験に受かって2年以上の実務を経験している者、23年以上税務署で働いたことがある国税従事者、公認会計士、弁護士が存在していて、税理士名簿の登録をもらうことにより、「税理士」となり、租税に関する行政事務を実行することができるのである。,1,,さいたま税理士,http://www.zeirishi-honda.jp/,1,0
,18,税理士の業務,,tanpo,税理士の仕事は大きく分けて3つに区分される。税務代理、税務書類の作成、税務相談である。まず「税務代理」は、税務官公署に対して税金に関連する法令あるいは行政不服審査法の定めに基づく申告、申請、請求または不服申し立てにつき、あるいは当該申告などまたは税務官公署の調査もしくは処分に関係し税務官公署に対しておこなう主張あるいは内容につき、本人に代わり、あるいは本人に代わって仕事をすることをいう。主としては、税務調査に立ち会って応対することである。次に「税務書類の作成」についてだが、税務書類の作成は、税務官公署に対して申告等に携わる申告書、申請書、請求書、不服申立書その他税金に関係する法令の決まりに立脚して、作り上げ、かつ、税務官公署に差し出す、文書で財務省令で規定するものを作ることをいう。主としては、税務申告書を作ることである。最後に「税務相談」だが、税務相談とは、税務官公署に対して申告など、第1号（税務代理）に定められる主張あるいは陳述もしくは申告書などの作成に関して、税金の課税基準などの計算に関係する項目について相談に対応することをいう。,1,,さいたまで税理士をお探しなら,http://www.zeirishi-honda.jp/,1,0
,12,税理士と弁護士との関係。,,,戦後司法省から離れ、公権力からひとりだちしている弁護士とは違い、行政庁の命令のもとに置かれる公認会計士や弁理士等と同じで、行政庁である財務省並びに国税庁に監督する権利が与えられ、懲戒権者も財務大臣となっている。なお、弁護士は弁護士法3条2項により「当然（中略）税理士の事務をおこなうことができる」となっており、また、税理士法3条1項3号によって税理士となるための資格を所有している者となっているため、税理士登録を行っている弁護士も稀ではないが、公権力から独立しなければならない弁護士としての地位と行政監督下に位置している税理士としての身分を併せもつことは、様々な難しい問題を引き起こすだろう。弁護士が税理士あるいは通知弁護士として税理士の仕事をした場合、例えば次のような場面で困難が起こる見込みが予想される。まず、弁護士が当たり前だと思われる税理士の仕事をすることができるとなっているのは、税理士の仕事が普通の法律事務にまさしく入っているからであるが、ゆえに税理士の仕事に関係する限り関係ある弁護士に対して弁護士会による監督と行政庁による監督が二重に達することになるが双方の監督権を一つにする仕組みはないため、関係のある弁護士がにっちもさっちもいかない状況に陥る可能性がある。,1,,税理士ならさいたまで,http://www.zeirishi-honda.jp/,1,0
,12,弁護士は、依頼人の正しい法律的利潤を最大限擁護,,,つぎに弁護士は、依頼人の正しい法律的利潤を最大限擁護、追求する立ち位置にあるので、納税者の代わりをする場合、もっぱら関係する納税者の法律的利潤のために仕事する義務を背負う。これとは反対に税理士は「自立した公平で正しい立場において」仕事をするものとされており、両方の職務遂行においての基本的な心構え並びに職業倫理に違いがある。そのようなわけで関係ある弁護士がどのような原則に基づいて仕事を成し遂げるべきかまた、どのようなモラルに従うべきかについていろいろな抵触の中に身投げをすることとなる。弁護士は仕事上知り得た真実で秘密にするべきものについて証言拒絶権が与えられ、また仕事上知り得た秘密を保ち続ける権利を持っていて、義務を背負う。これに反して税理士は、税理士法38条により秘密を言わない義務を背負うものの、民事訴訟法197条1項3号に基づく証言拒絶権を与えられず、税理士法38条の中身と弁護士法23条の中身が完全にまとまるわけでもない。ゆえに当該事実並びに秘密の管理や証言拒絶の要否並びに当否についてこの上ない苦労や問題に立ち向かうことになる。,1,,さいたまの本田税理士事務所,http://www.zeirishi-honda.jp/,1,0
,12,所属弁護士会並びに日本弁護士連合会の会規を守る義務,,money,弁護士は、所属弁護士会並びに日本弁護士連合会の会規を守る義務を引き受け、税理士は、所属税理士会並びに日本税理士会連合会の会規を守る義務を背負う。両方の会規遵守義務が法律に反さない制度的な保証がなく、もし仮に抵触する状況に直面した場合には、この上なく、難しいトラブルに立ち会うことになる。税理士法55条は国税庁長官対して、税理士の仕事の適切で正しい運営を手に入れるため必要であれば、税理士あるいは税理士法人から報告を徴し、もしくは関係する職員をして税理士または税理士法人にお尋ねして、あるいはその仕事に関係する帳簿書類をテストさせる権限を与えており、これに対応しない税理士においては罰金刑の制裁が準備されている。必要性の決断については国税庁長官の範囲の広い裁量に任せることになるだろう。これとは反対に弁護士法の場合は、弁護士に行政庁への報告義務や検査受忍義務を背負わせる決まりはなく、税理士法55条が弁護士に対して適用された時には、弁護士の守秘義務や弁護士自治との中でつじつまが合わないことが生じる可能性がこの上なく高い。,1,,さいたま税理士,http://www.zeirishi-honda.jp/,1,0
,12,税金に関する仕事のうち,,biz,税金に関する仕事のうち、弁護士だけが扱うことを許可されるものとしては税務訴訟が挙がるが、税務訴訟において納税者の代わりである弁護士は国税当局を相手取って訴訟を追行することになる。税務訴訟を扱う弁護士は大体の場合、租税法に精通していて、税務訴訟以外の租税法に関係する仕事一般をしていることがあまりないと思われているが、この場合に税理士登録や通知弁護士であることが求められるとすると、国税当局の監督下にある弁護士が法廷で国税当局と競い合うこととなり、弁護士に向かって道理に合わない萎縮効果を引き起こす見込みがこの上なく高いだけではなく、弁護士の訴訟追行の正確性、十分性に対する一般社会の信頼を台無しにすること可能性がこの上なく高いのである。戦争前の反省によって、弁護士自治が制度化となり、今日まで保ち続けてきた趣意を今一度思い出すべきである。戦前のように弁護士が法務、検察当局の監督下に置かれてるとしたら、検察と対抗するべき刑事弁護人の弁護活動に正当でない萎縮的効果を引き起こすほか、弁護人の弁護活動の正確性、充分性に対する一般社会の信用を損なうことは確かであろう。,1,,さいたまで税理士をお探しなら,http://www.zeirishi-honda.jp/,1,0
,18,納税者に対する税務サービスの提供,,cash,これまで日本においては、納税者に対する税務サービスの提供は、主に公認会計士や税理士によって扱われていて、税務訴訟以外で弁護士が携わっているパターンは極めて限られていた。また日本の弁護士で租税法に夜通しし、関係する分野の業務を扱う人は、ほとんど絶無と言っていい状態にあった。なので、弁護士法と税理士法のつながりについてはっきりと形にあらわれることはなかった。だが、税務の領域においても法律の指示、命令を貫き通すことは、租税法律主義のもと憲法水準の要請であり、法律事務に従事する弁護士の関わりならびに貢献がなくては、法律の支配を貫き通すことがおおよそ不可能なのは租税法領域においてもほかの法律分野とまったく同じである。また、法科大学院においては租税法が教えられており、司法試験においても選択科目の1の割合をもつに及ぶなど、ほかの先進国と同じように、法律事務に従事している弁護士が租税法にアグレッシブに関わることが要求される時代がもうやってきている。,1,,税理士ならさいたまで,http://www.zeirishi-honda.jp/,1,0
,18,税理士法の制定。,,security,第二次世界大戦が終わった後、1946年に日本国憲法の制定、証券民主化政策の見地から1948年7月に公認会計士法を定め、それから1893年に実施された旧弁護士法は新しい憲法の考え方に沿ったものに1949年6月に現に行われている弁護士法に改められた。税制においても、1947年からあとは、以前の賦課課税方式から自己申告方式である申告納税方式が用いられるなど民主化の見方からの再確認がなされた。日本の税制、税理士制度の近代化にすばらしい変化をもたらしたものとして1949年に日本へやってきたコロンビア大学教授のシャウブ博士を長とするシャウブ税制使節団のレポートいわゆるシャウブ勧告がある。この勧告は、税制において申告納税制度を社会一般に広く行きわたらせるため、青色申告制度をはじめ、日本の税制度を統一的によりよいものとさせることと同様に、税理士制度についても税務代理士制度をとりやめ、新しく税理士法を定めるきっかけとなった。,1,,さいたまの本田税理士事務所,http://www.zeirishi-honda.jp/,1,0
,12,シャウブ勧告,,publicity,シャウブ勧告において、税理士の制度について「納税者の代理人」という題名のもと述べられている。この勧告の中では税理士が成し遂げるべき任務が次のように書かれている。「納税者の代わりを見事に果たし、税務官吏をして、法律のとおりにして動くことを手助けする前向きでけんもんの広い仕事群があれば、適切で正しい税務行政はより簡単にできるだろう。また引き続き、適切な税務行政をするためには、税を納める者が税務官吏に競い合うのに税務官吏と同様の程度の知識をもって行うとすれば、かかる専門家のある程度の助けをもらうことが必須である。だから、税務代理士段階のレベルが大幅に引き上げられることが要求されている。かかる成長の任務は主として大蔵省が負うべきなのである。税務代理士の資格試験においては、租税法規及び税並びに経理の処理とやり方のより完璧な知識を試用するべきである。」つまり、税理士の制度を「税を納める者の代理人制度」としてみなされ、適切で正しい税務行政を行うために「税務官吏をして法の通りにして行動をサポートする」とともに「納税者が税務官吏に張り合うのに税務官吏と同じレベルの知識を持った助け人たる専門家」としての任務を要求している。それから、そのためには「税務代理士階級の相当レベルの才能の進歩を意図することが求められる。」と勧告している。,1,,さいたま税理士,http://www.zeirishi-honda.jp/,1,0
,12,税理士法の特徴,,strategy,税理士法の特徴は、呼び名を「税務代理士」から「税理士」に名称を変えたこと、そして何よりも税理士の仕事を行うための資格付与については許可制度をとりやめ、新しく試験制度を取り入れたことが挙げられる。税理士法制定を提案した理由は、1951年3月31日の衆議院議員大蔵委員会の国会議事録によれば、「戦後申告納税制度並びに青色申告制度などが施行され、税制度に根底の改革があり、税務代理人の職務上の責任は、ますます負担がかかり、その性質の進歩をはかる必要が強く願われていた」とあり、このことを踏まえ、「人間性並びに才能ともに適した人材が納税者の代わりなどの仕事にあたり、税負担の適正化を意図しつつ、申告納税制度の正しい進展のため、これまであった許可制度から方針として試験制度に新しく変え、性質向上を意図した」とある。つまり、戦争前の賦課課税制度から申告納税制度移ったことに伴い、その仕事の遂行上高度な専門性が要求されたため、試験制度の取り入れによりその性質の向上・担保を意図し、もって税負担の適正化・申告納税制度の適切で正しい進展を目標として税理士法が定められたのである。,1,,さいたまで税理士をお探しなら,http://www.zeirishi-honda.jp/,1,0
