Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,12,看護師として神奈川で就職したい,poster,,日勤だけの仕事は、ふつうは非常勤求人が大部分を占めているが、事業所によっては日勤常勤制度を用意しているところもある。給料に関しては、夜勤手当がなくなるため、下向きな傾向にある。夜勤の給与がなくても夜勤をしたときと同じ報酬を得ることが期待できるのは、クリニックや外来、訪問看護などをはじめ在宅看護、それから介護方面（特養や有料老人ホーム、デイサービス）の募集がおすすめである。しかし、外来の日勤常勤は、病棟で働いているナースが育児などの理由で一時的に、内部から職務が変わる場合が多く、外部から募集する場合が減ってきているようである。また就職後、すでにいる看護師が不平等を感じ、仕事場のムードや対人関係にものすごく影響を与える原因となる場合が多い理由から、中立の立場で話し合いをする転職支援機関にお願いすることがおすすめである。診療所は、医師の個人経営がほとんどで、病院や介護施設のような福利厚生が少なく、このポイントは面接のときにしっかりと詰めないと入社してから「話が違う...」などの理由で早い段階で辞めてしまうリスクにつながってしまう。,1,,神奈川の看護師求人情報,http://www.kyujiner.com/ns/kanagawa,1,0
,12,看護師になった理由,money,,診療所から総合病院までをカバーしている人気の日勤常勤。看護師というと「夜勤が辛そう」ということを連想される職業である。しかし実際には、さまざまな雇用形態があるので、絶対に夜勤に仕事をしなければならないというわけではない。その中でも朝から夕方までを勤務時間としている「日勤常勤」は、家庭がある人やプライベートを充実させたい人に人気がある。看護の職業では、規模が大きい医療機関のは言うまでもなく、街の診療所の求人もたくさん載せている。日勤常勤として仕事できる場所は、診療所、外来、訪問介護、介護老人保健施設、有料老人ホームがある。日曜日と祝日は休日となっているケースが多いので、スケジュールも立てやすく、プライベートを満喫することができる。また休日が不規則でないので、看護師以外の友人と遊ぶことができるのもメリットである。さらには子供の学校行事やイベントなどにも出席しやすく、勤務でたまった疲労を癒すことができる。,1,,看護師の求人情報を公開しています,http://www.kyujiner.com/ns/kanagawa,1,0
,12,看護師が夢でした,biz,,健康的な生活ができて、生活リズムが崩れない。看護師の仕事で大変なのは、生活リズムが崩れてしまう夜勤の仕事ではないだろうか。土日に休みがあるというわけではなく、時間も不規則なので身体的な負担が大きくなるのである。それに比べて日勤常勤の場合は、いつも朝から夕方までの仕事となるので、生活のリズムを崩すことがないのである。肌荒れの対策や自身の体調管理もできて、規則正しい生活をすることができるのである。看護師の大事な仕事の1つである自己管理も完璧である。稼働人が多く、居心地の良い環境で仕事できる。入院設備がある病院の仕事時間は2交代制あるいは3交代制がある。その中でも特に日勤の時間帯は仕事している人数が多いので、スタッフ同士の助け合いが十分に行き届くよい環境である。医師もいるから夜のときに比べてバタバタすることもあまりなく、落ち着いて業務に集中できる。また夜勤のない診療所は、重篤な患者が運ばれることは少ないので、余裕をもって患者と接することができる落ち着いた環境であると言える。,1,,神奈川で看護師として働く,http://www.kyujiner.com/ns/kanagawa,1,0
,12,非常勤で看護師になるメリット,,,日勤常勤のメリット。日勤常勤看護師の長所はみんなが思いつくものがほとんどだと思うが、改めて整理すれば夜勤をしなくて良いので、家事・育児と仕事が両立できる。体への負担が軽減される。正社員だから社会保険、年金などの福利厚生を受けることができる。ボーナスを受け取ることができる。などのメリットがある。福利厚生についてはパートでもフルタイム（週5、8時間以上）で働けば福利厚生を受けられるケースもある。だが、どの職場でも福利厚生を受けられるわけではなく、そもそもパートでフルタイム仕事するくらいなら、日勤常勤のほうがよい面がたくさんあるのである。ボーナスについてももちろんである。パートは言うまでもなく、派遣看護師でもボーナスはもらえない。これも日勤常勤の大きな長所である。日勤常勤はメリットがあればデメリットもある。デメリットは、一般的な看護師よりも給料が少ない。仕事のやりがいを感じられないケースもある。また看護師としての技術が向上しないなどというデメリットもある。,1,,神奈川の看護師の就職情報,http://www.kyujiner.com/ns/kanagawa,1,0
,12,看護師として活躍,,,通常の常勤看護師よりも給料が安いというのは、常勤看護師の平均給与の金額は450万強と言われている。だけど日勤常勤の場合は、それよりも100万円ほど年収が下がる場合は驚くべきことではない。このことは、日勤常勤の場合、残業代を稼げないからである。仕事をしていくうえでのやりがいを感じられない場合もある。日勤常勤の仕事場は病院以外、例えば保育園、美容外科、老人ホームであることが少なからずある。なので、病院での業務と比較して仕事の重荷が少ないケースもあるが、逆を返せばそれだけ働くことにやりがいを感じることができないと思う人もいるのである。看護師としての技術が身に付かない場合もある。上との関係もあるから、病院以外の仕事場のせいで看護師としてのスキルを向上させる機会があまりないというのも不利な点である。当然、日勤常勤でも病院で仕事する可能性もあるが、ほとんどが外来であるので、看護師スキルの最前線で仕事する場合はそんなにない。,1,,看護師の求人情報,http://www.kyujiner.com/ns/kanagawa,1,0
,12,日勤のみの看護師,,,日勤常勤看護師の求人先、クリニック（医院）。日勤常勤で仕事できる看護師求人に興味を持っている人に勧めたいクリニックである。クリニック（診療所）とは、入院設備がない医療機関のことを示している。それなので、診療時間が看護師のおおもとの勤務時間となるので、夜に仕事をする必要がないというのが診療所の良い点である。診療所によって担当する診療分野は多岐に渡るのである。耳鼻科や眼科のように専門の分野を担当する診療所や、多くの専門を担当する診療所など型式もいろいろある。また、診療所というと規模の小さい施設をイメージする人も多いと思うが、総合病院かと思ってしまうくらい大きな規模の診療所もある。注意すべきなのは、診療分野によって看護師の仕事内容が変わってくることである。内科や外科のほかにも、産婦人科や糖尿病外来、循環器外来などの専門性の高い診療所もある。専門性を求められる診療所では、今までの看護技術に加わえて、新たな知識やスキルも必須になってくるので、診療所の日勤常勤求人を考える場合は、「何の専門医院なのか」ということに視点を置くべきである。,1,,神奈川の看護師求人情報,http://www.kyujiner.com/ns/kanagawa,1,0
,20,クリニックで働く日勤常勤看護師のメリット,,,夜の勤務がないことや土日祝日は休みであるなど、勤務時間や休みの日が決められている。それによってプライベートにおいての予定を計画しやすくなる。残業があまりないなど、仕事と家庭を両立させることができる。診療科によっては、休職していても仕事に復帰しやすい。専門フィールドに重点を置いた診療科など、看護師としての技術を身につけることができる。クリニックで日勤常勤として働くうえでメリットがある反面デメリットもある。夜勤や残業手当がないので、病院での仕事よりも収入が少なくなってしまう。看護師の年齢層が高いので、若い看護師であると職場環境に慣れるのに時間がかかってしまう。経験がものを言うので、看護師の序列意識が高くなってしまう。同期がいなくて先輩が多いなど、人間関係に苦労してしまうこともある。看護師不足など、体調不良のときでも早退や欠勤がしづらい。仕事を探すのにメリットがあれば、デメリットもあるので難しいのである。,1,,看護師の求人情報を公開しています,http://www.kyujiner.com/ns/kanagawa,1,0
,20,美容外科、皮膚科での日勤常勤看護師の求人,,,日勤常勤を望む看護師の中でも、特に人気がある求人は、美容外科や皮膚科である。美容外科や皮膚科は、きれいになるための治療や手術が主体となるが、病院などで身につけたスキルも生かせる仕事として今話題になっている。美容外科、皮膚科は、顔や美容を目的とした手術を行う。美容外科、皮膚科のケースでも、入院を必要とする方も複数いるので、入院設備を用意している診療所もたくさんある。なので、日勤常勤で看護師の仕事を探す際は、外来患者を専門にする診療所であることや入院設備があるかないかについてきちんと把握しておくべきである。また、美を目的とする美容外科、皮膚科クリニックでは、病気の治療を目的とする病院と、経営の方向などに大きな違いが出てくるので、「思っていたのと違った」と、ミスマッチにつながらないようにするためにも仕事内容についてきちんと調べておく必要がある。働く場所での経営理念を知っておくことは、重要である。,1,,神奈川で看護師として働く,http://www.kyujiner.com/ns/kanagawa,1,0
,20,美容外科の看護婦,,,ところで、美容外科、皮膚科では、どのような手術が主体として行われているのだろうか？まぶたを二重にしたり、鼻を降ろす手術。肌のしわを取ったり、しみ、そばかすを取り除くこと。リフトアップしたりたるみをなくすアンチエイジング手術。胸を大きくしたり、ハリを与える豊胸手術。ムダ毛を取り除いたり、肌を若返らせる医療レーザー治療などがたくさんある。美容外科、皮膚科での看護師の業務内容は、受け付けやカウンセリング、手術に関する説明、術後の手入れなどが挙げられる。また美容外科、皮膚科で仕事する場合は、外科手術に立ち会うことになるから、手術室での仕事を経験したことがない看護師さんは少々不安に感じてしまうかもしれない。しかし、採用する条件としてそのような経験があるかないかを絶対に問われるわけではないので、そこまで不安に感じる必要はないのである。ただし、経験がまったくないよりはあったほうが有利なケースもある。何事も経験は大切である。,1,,神奈川の看護師の就職情報,http://www.kyujiner.com/ns/kanagawa,1,0
,20,保育園の看護師,,,保育園での日勤常勤看護師の求人。子供と遊ぶのが好きだったり、子供を扱うのがうまい看護師も多いようである。看護師の資格を生かすことができてかつ子供がいっぱいいる環境の中で仕事したいと思っている看護師に勧めたいのが日勤常勤として仕事ができる保育園の看護求人である。子供と触れ合えることのほかに、保育園で働く看護師の素晴らしいところはいっぱいある。そのひとつとして、安定した業務時間がある。保育園看護師は、子供たちの日程と同様で、土日祝日は仕事がなく、平日でも残業はあまりない。なので、介護や子育てがある人でも、仕事と家庭の両立ができる良い環境であると言えるだろう。保育園での看護師の仕事内容は、園児や保護者、職員を対象とする健康管理や指導、園内で起きた子供たちの怪我や急病の応急処置、保護者から来る健康相談の応対、保健便りをつくるなど健康を高めるための支持、健康診断の用意や介添えなどいっぱいある。看護師の仕事はさまざまなところで役立つのである。,1,,看護師の求人情報,http://www.kyujiner.com/ns/kanagawa,1,0
