Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,32,一人暮らしの経験は楽しい思い出です,mansionform,,私は社会人2年目になって念願の一人暮らしをしました。それまでは実家ぐらしで一人娘ということもあり門限もあって厳しく育てられました。いつか働いたらお金をためて一人暮らしをすることが夢でした。一人暮らしに選んだ町は大好きな横浜みなとみらいの夜景が好きですぐにでも見れるようにと桜木町の1Rマンションに決めました。始めての一人暮らしなのでセキュリティも安心なオートロックにしました。歩いてみなとみらいに買い物に行ける好立地な場所です。休みの日はみなとみらいのカフェでお茶を飲んだり本を読んだりとゆったり過ごしました。大好きな場所に住むことで仕事も頑張れてプライベートも充実していました。そして何より一人で暮らしてみると今までは煩わしいと思っていた親の存在も大切に思えるようになりました。近くにいすぎてわからないこともあるんだなと実感しました。現在は結婚して子供にも恵まれ遠く北海道の田舎で暮らしています。その頃の自分の環境とは全く真逆ですが実家に帰省するときに通る横浜の景色を見ると今でも楽しい思い出が蘇ります。あの頃の経験が自分を豊かにしてくれたんじゃないかなと思います。子供が大きくなったらママは素敵な街に住んでいたんだよと自慢しよう思っています。,1,,http://www.vivid-wall.net/ ,マンションのデザインリフォーム,1,0
,32,自分でリフォーム,iedaisuki,,壁紙のリフォームってとても大掛かりな工事になりそうな気がしますよね。手順としては壁に接している家具を全部移動させて今ある壁紙を剥がして新しい壁紙を皺なく貼る。業者に依頼しても１部屋４面で半日～１日ほどかかるとなるとそこそこの人件費もかかります。壁紙のリフォームには思い切りも必要です。しかし以前自分で壁紙をリフォームしたことがあります。リビングの１面の壁だけをもっと明るい雰囲気にしたいと思いちょうどインターネットで海外の壁紙を安く売っていたのを手に入れました。１面だけであれば業者に依頼するのももったいないので自分で貼りかえる簡単な方法を調べました。もとあった壁紙は剥がさずにその上から新しし壁紙を貼る方法でリフォームすることにして必要な養生テープと両面テープを準備しました。もとの壁紙の上に養生テープを貼りさらにその上に両面テープを重ね新しい壁紙を貼り付けます。素人作業なので多少の皺や隙間はできてしまいましたが大人２人がかりで作業すれば意外と簡単にできました。湿度が多いと？たまに貼り付けた壁紙の端が剥がれてきたりしますが費用の安さと手軽さを考えれば大満足のリフォームでした。,1,,http://www.vivid-wall.net/ ,マンションリフォームの事例,1,0
,32,引越しの際は要注意,osyare2,,新築のマンションは確かに気持ちがいいですね。自分の前に誰も使用していないのですから内装ピカピカ自分がこの部屋に一番乗りという嬉しさがあります。でも一方で要注意のこともたくさんあります。かつて私が新築で入居したマンションでの苦い思い出それは「カビ」です。住み始めて数ヶ月は何も差支えは無く快適そのものでした。しかし半年ほど過ぎた辺りから天井の壁を皮切りに徐々に黒ずみが広がって来ているのに気付くようになりました。カビキラーで対策を考えましたが天井ゆえに無神経にスプレーで散布するわけにはいかず（したたってきてしまうので）布に染み込ませて少しずつ拭いたりしていましたが根本的に取り除くのは不可能でした。そのうち洗面所や浴室やトイレにまでもカビ被害は及び住んでいるのが段々気持ち悪くなって来たのです。折角新築で入って気を良くしていたのに思わぬ落とし穴でした。他の部屋も多かれ少なかれ同様の状況だったようですがあいにく我が家は場所的に一番不運な位置にあったため最も酷かったみたいです。本当についていませんでした。結局５年我慢の末耐えかねて退去しました。出る時に壁紙に隙間を見つけたのでめくってみるとその裏に黒カビがビッシリ！でした。今後は新築物件に入るつもりは一切ありませんもうこりごりです。,1,,http://www.vivid-wall.net/ ,リノベーションしたマンション事例,1,0
,32,一人暮らしで良かったこととそうでないこと,highthoom,,十代や二十代になると一人暮らしって本当に憧れますよね私も凄く憧れました。いつも夢見て友達が一人暮らし始めたって聞くと色々好きなことが勝手気ままにできて楽しいんだろうなって毎回詰め寄っては羨ましさ全開で住み心地を聞いてみたりしました。友達は一人暮らしについてあまり何も言いませんでしたが私も早く一人暮らして自由に生活するんだ！なんてことを思い描いてた訳なんですが実際一人暮らしを体験して思ったことは人によりけりだとは思いますが私の場合は以外に不憫なことばかりでした。性格の問題もきっとあります。今までは母が掃除選択洗い物あらゆる生活でのことが畳み掛けてきて仕事をして帰って来て片づけをするのがとても大変でした。元々整っていないと落ち着かない性格で綺麗好きな私ですから友達を呼ぶと荒れてしまうのは明白ですから呼ぶこともしないでまさに一人暮らしでした。次第に思うことはいつも周りに居た家族寝てても出てくる食事煩いなと思ってた笑い声などです。でもそれも時間が経つに連れ慣れてきて一人で何でもできるようになりました。こうやって人は成長していくのかな？なんてことを考えながらあの頃の一人暮らしは良い経験だったなって懐かしくなりました。,1,,http://www.vivid-wall.net/ ,マンションのデザインリフォーム,1,0
,32,一人暮らしだからこそ住みたい部屋,,office,一人暮らしのいいところは人に気を使わなくてもいいことどうせ住むならそれを満喫できる部屋がいいに越したことはありません。最近住み始めた部屋はその条件を結構満たしているような気がするのですが第一に音を気にしないで済むということだいたい東京の一人暮らしはそれに関するトラブルをよく聞きますしかつて私自身大きな音量の音楽に毎晩深夜悩まされた経験があるのでかなり神経質です。今の部屋は全く心配がなく逆に夜の１２時を過ぎて洗濯機を回そうが周りからのクレームはありません。それほど高級なマンションでも無い割によく考えて作られているようです。この部屋に移るまであまり気にしなかった陽当たりもいざとなると重要ですね。今の部屋は見張らしがよくて陽当たりも十分それが顕著なのはカビの生え方が全く違うということでわかります。特に浴室ははっきり違いが現れますね。ひとりぼっちでカビ掃除って結構精神的に萎えませんか？趣味の時間を有意義に過ごしたいそれが一人暮らしの醍醐味でもあるでしょうが私はキッチンでの作業つまりゆっくり料理ができるのが理想でした。それもリビングと同じ広さのキッチンで満足。と言うよりキッチンを見て決めた部屋ですから当然と言えば当然です。一人で料理は寂しくないの？それは愚問でしょう。上手くなったらまた考えます。,1,,http://www.vivid-wall.net/ ,マンションリフォームの事例,1,0
,32,実家のリフォームについて,,fudousan,私の実家では3年前に大幅にリフォームを行いました。実家は築50年くらいの古い家なのでだいぶ老朽化していました。お風呂も手動でお湯はりするタイプのもので湯船も狭くて入るのに大変でした。そのお風呂が壊れてしまって臭い始めたのが発端で家の中を色々とリフォームすることに決まりました。お風呂場に脱衣場もなかったので庭の一部分を風呂場にして脱衣場も設けました。さらにキッチンもかなり古かったので新しいシステムキッチンに変えました。また大型車がくると家がよく揺れて怖かったので大きな筋交いも入れてもらって耐震対策もすることにしました。当時まだ元気だった私の祖母が歩けなくなっていたこともありついでにバリアフリーにもしてもらいました。出来上がった実家は別の家のように綺麗になりました。汚かったお風呂は今風のバスルームに変身しました。お湯を入れる時にボタンを押すだけで自動的にお湯はりしてくれることにも驚きました。広くなった湯船は横になれるくらいの大きさで感動しました。脱衣場もできたので着替えもしやすくなって良かったです。キッチンも綺麗になって母も料理がしやすくなったと喜んでいました。筋交いを入れてからあまり家が揺れなくなったことにも安心しました。リフォームして本当に良かったと思います。,1,,http://www.vivid-wall.net/ ,リノベーションしたマンション事例,1,0
,23,家にお金をかけないのは消えて行くお金だからです。,,home,一人暮らしの場合は家にお金をかけることよりも食事や付き合いにお金をかけることが大事だと思います。家にかかる固定費が支払いの中で一番高いモノだと思います。例えば一人暮らしで月に8万円の家賃を払うくらいならば5万円の家賃に切り替えて3万円は外食することに使って家は寝る為のモノにしておかなければいけません。食べるモノを良くしていくと自分の舌も肥えてくるもので美味しい食べ物が食べたくなってきます。値段が問題ではなくて牛丼が好きだったはずがランチはパスタに行ってしまうとかそんな変わり方ですね。彼女と二人で暮らす場合は一人と全く別問題ですが一人で良い暮らしをする必要はないと思います。良い家に住みたいのであれば思い切ってローンを組んでしまって毎月の支払いを10万円くらいにすれば家が自分のモノになりますしさらに土地まで自分のモノになるのですからモノは考えようです。今は古い家で家賃が2万円とか言う家はほとんどなくなりましたが昔はそんな汚くて古いアパートが大量にありましたね。そのくらい家に払うお金はケチってしまっても良いと言い切れます。なくなってしまうお金ですから出来る限り安い家に住んで良い生活をするように心がけして行きましょう。,1,,,,1,0
,23,印鑑の押し忘れには注意しましょう,,work,私の初めての独り暮らしは２４歳という他の人と比べても遅いものとなりました。まず不動産屋さんに部屋探しに行った際に何とも信じられないミスを何度も繰り返してしまいました。住む部屋が見つかって後は不動産屋との契約だけとなり様々な書類等を用意して契約に臨んだのですが印鑑の押し忘れがあったのです。しかもその印鑑というのは保証人の印鑑で冊子上の契約書に数ヶ所印鑑を押さなければならなくいのをすっかり忘れていたのです。保証人の自宅まで印鑑を押してもらいに行き再び不動産屋に戻るともう一個の印鑑の押し忘れがありました。バイクだったとはいえ何度も不動産屋と保証人の自宅を往復してしまうとヘトヘトになってしまいました。不動産屋の担当者の方にもこんなお客様は初めてですよと言われてしまい恥ずかしい思いをしました。そんなドタバタな契約がようやく終了しいざ独り暮らしが始まるのですが全く引っ越しが進んでおらずに新しいアパートの中は新しく買ったばかりのテレビだけしかなくて寂しいものでした。布団やソファーもないので寝床に困ったのですが独り暮らしをする喜びのままリビングで寝てしまい朝目覚めると首を寝違えてさらには体のあちこちが筋肉痛になるという残念な目覚めとなりました。,1,,http://www.vivid-wall.net/ ,マンションリフォームの事例,1,0
,25,理想の場所で一人暮らしをしたい,,,私は産まれてからずっと親や兄弟と同居してきました。なぜかというとさまざまな理由から私がみんなの世話をする必要があったからです。私が経済的に依存しているというワケではありません。一人暮らしをしたいとは思いつつも我慢し続けてきたのです。しかしありがたいことに最近状況が好転しつつあり私にも家を出て一人暮らしする自由が出来そうになってきました。そこでまだきちんとした計画は立てていないのですが「こんな場所に住みたい」という理想は先に立てています。私の理想はある知人が住んでいるような場所です。そこは田舎の山を少し上った場所で庭付き平屋一戸建ての賃貸です。家の大きさは小さめなのですが一人暮らしには充分です。周りは自然に囲まれていて静かで落ち着きます。知人はその広い庭で野菜作りを行いニワトリを飼育して毎日新鮮な卵を食べちょっとした自給自足に近い生活を送っています。しかもそれだけ羨ましい条件でありながら交通の便が悪いためか家賃がとても安価です。私がずっと憧れている家と生活です。家族だとその様な生活を送ることに気が向かない人も出てくる可能性がありますが一人暮らしなら自由に選ぶことが出来ます。ぴったりの物件が見つかるかどうかは分かりませんが来年あたりから探し始めようかと検討しています。出来るだけ理想に近い場所を選びたいです。,1,,http://www.vivid-wall.net/ ,リノベーションしたマンション事例,1,0
,25,古くなった実家の屋根をリフォーム,,,20年以上実家に住んでいました。実家は私が生まれた時にはすでに建っていたので恐らく今年で築28年くらいだと思います。木造はあまり長く持ちませんからさすがに30年近くになるといろんなところにボロが出てきます。たとえばトイレの床は割れてしまい板を敷いてその上にマットを敷き見えないようにしているんです。あとは冷蔵庫の重みで冷蔵庫付近の床が割れてしまっていますし二階は雨漏りなのか天井にシミができてしまっています。歩くとミシミシ音がしたりして明らかにところどころ傷んでいるなというのがわかるんですよね。そして2年ほど前から不動産関係の人が多く訪れるようになりました。リフォームは考えていませんか？屋根を新しくしませんかなど勧誘のような訪問が多いです。しかし定年して話し相手のいない父はそのような業者の人が来ると嬉しそうに喋っています。そしてついに屋根を新しくすることにしたそうです。私は最近実家を出て一人暮らしをしたのでどのような状態になるのかはわかりません。ただ悪質な業者もいると思うのでそれだけは気をつけてほしいですね。屋根の修理は半月ほどかかるそうです。キレイになったら実家に戻ってどんな感じになったかこの目で確認しようと思います。,1,,http://www.vivid-wall.net/ ,マンションのデザインリフォーム,1,0
