Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,23,投資用でも住む方がいいかもしれないですね,,home,住まいといっても投資用に不動産が欲しいって人も中にはいらっしゃいますよね。何棟もマンションを持つことによって不労所得を得るって考え方はわりと増えてきたように思えます。人手不足と言われていますがだんだんロボットとかが活躍していくようになれば自然と人間のやることなんて限られてきますもんね。さて不動産用のマンションとなったとき個人的には実際にそこに住むことをオススメします。なぜかといえば法人として節税ができるのが第一点です。経費として計上することができるので銀行からの融資も早めに完済することが可能になってきます。回収率が高まるという点でとても魅力的です。また実際に住むことで不動産選びの目が冴えてきます。誰だって自分の住むところは真剣に考えますよね。立地とか周辺の環境とか実際に住むことを想定して選ぶとなると細かいところにも気を配ったりできます。何よりあったらいいなという設備とかも分かってくるので必要とあれば自分で購入して不足しているものを足すこともできちゃうんです。そして実際に住んでいると住人の意見をしっかり聞くことができます。必要な設備とかどうしてほしいかといった問題なんかも見えてきます。何よりも困ったことが起きたときにすぐ対応できるのが魅力です。迅速な対応を心がけることでマンションとしても魅力があがり入室状況も良好な状態を保つことができると思われます。それゆえ投資用でも住むことも考えながら購入するといいんじゃないかなって思います。,1,,断熱塗料のことなら,http://www.gaina-eco.com/,1,0
,23,マンション暮らしの快適さ,,life,結婚するまで実家住まいだった私。現在は結婚と同時に購入した分譲マンション住まいです。実家は一戸建てだったのですがマンションと一戸建てってこんなに違うモノったと始めて知り驚きつつ暮らしています。まずマンションって寒くないのですね。寒がりな私は実家では夏場以外は常に寒がっておりました。特に冬の洗面所の寒さの辛さがこたえていました。でもマンションって冬でも家中暖かくてびっくり。真冬の洗面所も余裕です。秋に結婚してすぐに冬だったからかまずそこでマンション暮らしの快適さに感激しました。その代わり夏の暑さがスゴイよと色々な人から脅されましたが夏になっても特に暑さで不快なことはありませんでした。むしろリビングだけ冷房をかければ家中が涼しくなったので二階建ての一軒家だった実家よりもラクチンだなと感じていました。でも旅行で2，3日家を空けたときは帰ってきたときに蒸し風呂状態でしたね。あとはやはり庭周りの管理がないということがこれだけ楽なことだと改めて気がつきました。ガーデニングが趣味という人にはあこがれの庭付き一戸建てでしょうが私の実家のように純粋な日本家屋で専門的な手入れを要する樹木が多い庭ですととにかく毎日の掃き掃除やら草むしりはもちろん季節毎の植木の剪定にも大変な労力でした。娘である私も幼少の頃から庭掃除の日課を仰せつかっていたため自分の家の玄関先だけ掃除すればよいマンション暮らしってやはり一戸建てより負担が少ないなと実感しています。,1,,断熱塗料なら,http://www.gaina-eco.com/,1,0
,23,家族の為の念願のマイホーム,,work,私は今年念願のマイホームを建てます。念願だった内訳はやはり家族の為というのが１番です。私には妻と娘がいるのですが妻はそれまであまり口にすることは無かったのですがずっとマイホームが欲しかったようでした。それというのも今私たち家族はアパートの２階に住んでいるのですが３歳になる娘がアパートで飛び跳ねたりして１階の住人から壁をドンドン叩かれるという仕打ちにあったことが原因のようでした。特に夜などは妻が過敏な程娘を大人しくさせようと気を遣っていました。その際に妻は娘にごめんねと謝るので私もいたたまれない気持ちになるのです。また別の話で私の姉夫婦はマイホーム住まいなのですが姉夫婦の子供が友達を連れてきたときに姉夫婦の家を凄いと褒めて僕の家はアパートだよと羨ましがったという話を聞いたのです。世の中のアパート住まいの人たちを否定するわけではありませんが私は親として自分の子供が自慢できるような家に住ませてあげたいとその話を聞いて思ったのです。しばらくして私は幸運にも土地を手に入れることができ３５年の住宅ローンを組んで家を建てることになったのです。妻は本当に嬉しそうで毎晩夜遅くまで家の間取りを考えていました。娘はまだ自分の家が建つということが分からないようでしたが広い庭付きの家で思う存分はしゃぎ回って欲しいと思っています。私はというとこれから返済していく住宅ローンに思いを寄せこれまで以上に頑張って働こうと心に誓いました。,1,,断熱塗料専門店,http://www.gaina-eco.com/,1,0
,23,広くてリフォームした光熱費込みの賃貸に住んでいます。,,,私は結婚していて子供もいて仕事はサラリーマンをしています。色々な出費や預金を考え家族で安いところで転々としてきました。今住んでいるところはまさに最高の賃貸物件。というのも４階建の工場つき物件であってそれを嫁の親戚が購入。下の工場は会社で利用する目的だった為です。３階４階は住まいになっていて親戚がそこに住むのかと思いきや持ち家があることからそこには住まないとのことで誰かに住んで貰って家賃をローンに当てたいことから私たち家族に話が回ってきました。広さは本当に広く言葉では表せない感じで前の住人が使っていた感じを考えると３階がキッチンにリビングとして使っていて４階が各部屋に分かれていたことから寝室や個人の部屋として利用していた模様。両方借りるとなると金額が折り合いつかなったことから私達家族は３階だけを借りて光熱費込みの家賃を決めてそこに住み始めました。光熱費が込みというのは会社関連でそっちの方が都合が良いことからそうなりましたが私達にとっても好都合な条件でした。ただそれだけでは住めずリビングと広いワンフロアだったことから私の実家が大工だったことから頼んで簡単にもリフォームしてもらい部屋を作ってもらい生活を始めました。工場で敷地も広いことから敷地内でプールも出来ればBBQも出来たりするので凄く充実した日々を過ごしています。知り合いを通じてこんな形の賃貸で住めることもあるので単に物件を選ぶだけではなくこういう考えも考慮したほうが良いと思います。もしかしたらってことになるかもしれませんので。,1,,断熱塗料のことなら,http://www.gaina-eco.com/,1,0
,23,ワンルームマンションの生活は快適,,,今まで実家に住んでいる時には家に帰ってもすぐテレビをつける事などなかったのですがワンルームマンションで1人暮らしを始めてからは家に帰って真っ先にテレビをつけるのが習慣になってしまいました。やっぱり部屋に1人っきりだと何だか人の声や気配を聞きたくなるのかもしれません。部屋を借りる時にシェアハウスも良いかなと思ったのですがとにかく長風呂が好きなのでシェアハウスはちょっと無理かなと今のワンルームに決めました。なんといってもバストイレ別が気に入ったからです。おかげで音楽を聴きながらゆっくりお風呂に入ったりアロマキャンドルをともして香りも楽しみながらお風呂につかっていたりとお風呂ライフだけは楽しめています。家族の事を気にせず長い間お風呂に入れるのが1人暮らしを始めて何より嬉しいことかも。それに新築だったのでとにかくきれいで汚れがないのが良いですね。お掃除するのも楽で楽しい。難点はちょっとコンビニまでの道が坂道という事かな。歩いて3分くらいのところにあるのだけど結構坂が急なので疲れている時には行くのが辛い。それ以外は満足できるお家です。でも今度家を越す時には庭付きの一戸建てとかも良いな。鉢植えだけじゃなくてもっと色々な花や野菜を育ててみたい。せっかく賃貸なんだから色々な所に住んでみたいと思うんです。でも一戸建てでちょっと心配なのが戸締りする場所が沢山あるところ。今の家でもたまにカギをかけ忘れて出かけてビックリという事がある私には向かないかもしれません。,1,,断熱塗料なら,http://www.gaina-eco.com/,1,0
,23,思い出深い一人暮らしのアパート,,,かつて２０年以上暮らしたアパートがあります。東京に出てきて転々とした２０代そして４度目に引越したのがそのアパートでした。当時は新築で大家さんは大工さん大家さん自ら建てた木造アパートでした。４部屋あったそのアパートに入居してからはその地域の環境と住み心地が気に入りそれまでの引越し好きが一転して住み続けることになりました。数年前に大家さんは他界もうお歳でしたからやむを得ないと思うのですが生前とてもお世話になったものです。こまめに掃除する大家さんでしたので古くなってもきれいにされてましたしそんなお陰で長く住んでも不快に感じたことはありませんでした。お亡くなりになってからはご子息が引き継がれましたがどうもそれがよくなかったのか急に建物の衰えが目立ち始めました。そして数年後の昨年不動産屋さんから連絡が来てどうやら売却してしまうらしいとのこと。半年後の立ち退きでという流れになりました。すっかり地元意識が根付いた私は他の街に引越すことを考えることはなくその近辺のマンションに移りました。それも歩いてすぐの距離です。引越してすぐにたて壊しが始まりました。日に日に壊されて行くかつての住まいに何か寂しさを感じました。そして数日後にはほぼサラ地に。詳しくありませんがどうやら相続云々のお金の問題があったようですね。親が建てたアパートですがご子息にはそれほど思い入れは無かったのかもしれません。身内でなければわからない事情があるんだと思います。今現在もサラ地のままのあの場所果たしてどんな人がどんな建物を今後建てるんだろう？今更関係はないものの長く居た場所だけにちょっと気にはなります。,1,,断熱塗料専門店,http://www.gaina-eco.com/,1,0
,32,マンション住まいの考え方について,,fudousan,ここ数年都心部をはじめ各地で大型マンションの開発が進んでいます。私の住んでいる街でも少し遠いですが高層マンションが建設されています。私の街は地方ですので都心に比べるとずいぶん手頃なお値段で販売されています。しかしながら今どきのマンションは豪華です。キッチンやお風呂場洗面所トイレひとつとっても最新の設備をおしげもなく導入しています。部屋の広さも100㎡を超える広さもありすごく開放感があります。ちなみに私が注目しているマンションでは何と屋上に庭園が備わっています。この庭園は誰でも入る事ができおまけに広々としたガーデンテラスになっていますのでまるでリゾート地で迎える朝のようなすがすがしさを感じる事ができます。又マンションに住むにあたり周辺環境も重要なひとつでもありますが近くに小学校や中学校そして病院また歩いて買い物に出かける事ができるショッピングセンターなんかもあると良いですね。最近では大手のショッピングモールが地方にも進出してきていますので大いに期待したいところです。それから将来を考えたときにマンションの良いところは不動産投資の一つにも考えられます。私の考え方は歳をとったら郊外に平屋の住宅を建て今まで住んできたマンションは賃貸にでもして貸し出そうと思っています。若い時は仕事もそうですが何かとマンション住まいが便利と思っています。ですのでこれから購入する時には少々コストはかかっても資産価値の高いマンションを購入しようと思っています。,1,,断熱塗料のことなら,http://www.gaina-eco.com/,1,0
,32,この先、賃貸のままか購入するか、悩みます！,,fudousan,今私の家族は賃貸マンションに住んでいます。家族４人で3LDKの賃貸マンションに4年前から住んでいます。子供は２人で高校生と中学生。もうすぐ上の子は大学も目線に入っています。大学に入学した場合自宅から通学するか下宿を探すかということになるのでしょうけれど。ただこの先このまま賃貸マンションン住み続けるか自宅を購入するか悩んでいます。例えば賃貸マンションに住み続けた場合死ぬまで家賃を払い続けなければなりません。自宅の場合だと住宅ローンの金額にもよりますが30年35年で払い終わることが可能です。また団信にも入るため債務者が亡くなった場合にはローン残高がゼロになります。債務者は言わば人柱ですね。そう考えるとローンの方が良いと思います。ところが毎月毎年のことを考えると賃貸は税金はかかりません。ところが自宅を購入した場合には税金がかかってきます。固定資産税都市計画税など。毎年10万円くらい支払わなければなりません。また窓が壊れたガス給湯機が壊れたなどメンテナンスも自費でしなければなりません。その点では賃貸の場合には不動産会社にお願いすれば無料で修理をしてくれます。また賃貸の場合には住所を変えることが可能です。今住んでいるところから仕事や環境の変化に合わせ変えることができます。例えば横浜や仙台など。自宅を購入した場合にはなかなかそうはいきませんよね。そう考えていくとどちらがいいのでしょうか。非常に悩んでいます。,1,,断熱塗料なら,http://www.gaina-eco.com/,0,0
,32,早まったかなーと少し後悔。,house,,一戸建ての注文住宅に住んで2年目。坪数は60坪建坪は36坪。土地代が400万円とかなりの格安な土地代だ。確かに数字だけみれば激安。誰もが飛び付きたくなる。でも実際は周りに何にもなく田んぼしかない。近所のスーパーコンビニは行くのですら車で5分かかる田舎だ。今考えればやはり早まった決断だったのかもしれない。今はよくても将来年を取って車に乗れなくなったら。バスすらも通ってないこの地域でどこにも外出出来ることが出来なくなってしまうのだろうか。でも当時の私は本当に困っていた。単身用の狭いアパートに頑張って赤ちゃんと旦那と3人で暮らしていたが体調も悪く家の中にしかいられない私には毎日息が詰まりそうな位苦しかった。いや実際詰まっていて毎日実家に帰っていた程だ。どうにも我慢できなくなったある日私は意を決して引っ越ししたいことを伝えた。今より古くてもいいから取り敢えず広い所に引っ越したいと。旦那はOKを出してくれたが物件探しはそう上手いこといかない。空いているのは値段が高いところばかりだった。諦めた頃にそれならば家を買おうとそれは夢のような話をしてくれた。でも我が家の貯金はゼロ。目標頭金500万円など夢のまた夢だった。そんな時知人が住宅会社の知り合いを紹介してくれることに。恥ずかしながら頭金が全くないことを包み隠さず話すとその方は会社に掛け合ってくれると話してくれた。まさに夢のような話だった。その後もトントン拍子に話は進み家が完成。だが問題は住んでからだった。土地の安さに飛び付き建ててしまったこの場所では理想通りの間取りが出来上がらず私は今住み心地の悪さを感じている。急いで建てることしか考えていなかったから今後も何十年もこの間取りで住まなければいけないかと思うと少し苦痛。でももうどうにもならないので頑張ってインテリアでどうにかするしかない。今は毎日モデルルームの写真ばかり見ている。,1,,断熱塗料専門店,http://www.gaina-eco.com/,1,0
,32,賃貸物件を契約するときのコツ,,,マンションやアパートなどを借りるときには少しでも初期費用や家賃を抑えたいと誰もが考えるものですがやり方によってはかなり抑えられます。まず家賃ですがこれはかなりの確率で安くすることができますので必ず「少し安くなりませんか？」と申し出てみましょう。その時半年分とか1年分まとめて家賃を払うと申し出るとさらに安くしてくれることが多くなります。その時これから契約するマンションの空室をさりげなく聞いてみてください。空室がたくさんある物件は人気がないということなので結構たくさん割引してくれると思います。もう一つあまり知られていないのが「仲介手数料」です。仲介手数料とは不動産会社に仲介してくれた手数料として支払う対価です。不動産屋さんにいろいろ相談して物件を何軒か見に行ってから契約するというパターンが多いのです。しかし最近はインターネットで物件の情報が見られますので自分で物件を下調べしたうえで不動産屋さんに行って「この物件を契約したい」という人って結構多いんですがこれだと不動産屋も手間が省けます。つまり不動産屋にとっては楽なお客さんというわけなので仲介手数料も割引の交渉を申し出ると応じてくれることが多いと思います。仲介手数料は家賃の半月分が相場ですので結構な金額になると思います。家賃や仲介手数料の割引交渉をする人って以前はあまりいなかったので嫌がられていたそうですが最近はこれが一般的になってきましたので気軽に申し出ることをオススメします。,1,,断熱塗料専門店,http://www.gaina-eco.com/,1,0
