Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,32,10年計画の貯金生活,,,将来自分の好きな器を使った喫茶店を持ちたいとずっと思っていましたが思うだけで何もせず過ごしてきました。ずっとその思いがあり消えることがなかったので「これは実現しなきゃ！」と決断し貯金を始めることにしました。自営業なので事業を始めるためには何よりも資金が必要なことは身にしみてわかっています。最初の3年間はお客さんが来なくても赤字でもお店を続けていける生活費とお店を始める設備資金は準備しておかなければうまくいきません。40代にお店が持てるよう10年計画で毎月貯金をしなければいけない必要額を計算しました。その貯金額はとても今の収入では追いつかないのでとにもかくにも今以上に収入を増やさなければいけません。仕事が絶対に空いている明け方にアルバイトに行く事にしました。短時間なので日々の収入はわずかですし早起きはちょっとだけきついですが「ちりも積もれば山となる～」と呪文のように唱えながらがんばっています。そしてそのアルバイトで入ったお金は元々なかったことにして丸ごと貯金です。これを10年間がんばればちょうど目標額ぐらいの金額になります。「あのときがんばっておけばよかった」と思わなくていいように夢をかなえるため貯金生活がんばりたいと思います。,1,,Amazonギフト券最強買取ドットコム,http://amazon-gift-kaitori.com/,1,0
,32,この間初めて仕組預金を申し込みました。,,,お金を楽して稼ぎたいと思うのは誰しも共通の思いだと思いますがなかなかうまくいかないものです。そこで何か良い資金の運用先がないかと思い考えていたところあるネット銀行から仕組預金の案内が来たのです。現時点では定期預金でも１年当たりの利率は0.25％と100万円を1年預け入れていても2500円分しか利息がもらえないという低い金利になっています。仕組預金の案内を読むと100万円を1年預け入れた場合の年利が0.6％程と通常の定期預金の２倍以上の金利になっていました。非常に条件が有利なため仕組預金についてより詳細に調べてみることにしました。わかったことは仕組預金は通常の預貯金と同様に元本割れのリスクが無く金融機関が倒産した場合などにも預金保険機構の保護対象商品となっているため安全性が高いということでした。その一方で経済情勢に従って判定というものが行われ満期日が延長される可能性があるということもわかりました。つまり定期預金だと１年後に引き出されるところが仕組預金だと１年後に満期日が到来しても経済状況の変化に伴いその満期がさらに1年延長されて２年後にならないと引き出せないこともあるということです。元本割れの恐れがない代わりに満期日が延長されて緊急の時に引き出せないこともある。そんなリスクが少しだけありますがリスクがなければそれに伴うリターンも得られないわけで高めの金利に引かれて100万円分だけ申し込むことにしました。,1,,,,1,0
,32,貯金の現状と本来の意味,amazon,,私は貯金とは将来への投資だと思っている。しかし今の御時世では貯金を貯めることは難しく年々国民全体の貯蓄率は減り続けている。何故そのような現象が起こるかというと別に散財する国民性に変化したわけではない。今は給料が出世以外では増えないのである。それどころかどんどん減り続けている実感を覚えているはずだ。これはパートをやっている方が特に実感する処だと思う。昔は平社員でもお金が増え続けたのに何故今は減り続けるのか。それは国民全体の貯金を減らしているからに他ならない。貯金が減り続ける事で物を買わなくなり将来を安心にする為である。するとどれだけ頑張って商売をしても誰も今買わなくなるのだ。これはデフレーションと呼ばれる現象だ。誰も買わないから商品の値段を下げなんとか買ってもらおうと躍起になる。躍起になった結果で給料を下げられ貯金を確保するために益々誰も買わなくなる。日本ではこれを20年繰り返したのだ。こう書くと貯金は悪であるかのようなイメージを抱く方も居るかもしれないが自分の将来を保証して何が悪いのかとも思う。これはもはや個人や企業の問題では無いため国が介入する必要がある。正しい形で経済に目を向けてくれれば今もお金を使いながら貯金を貯めることが出来る様になるのだ。改めて言うが貯金は将来への投資である。しかしその投資を削るような今現在は正常な世の中だとはとても言えないのだ。,1,,アマゾンギフト券の買取専門店舗ガイド,http://amazon-gift-kaitori.com/,1,0
,32,預金から投資へのステップアップ,cre-amazon,,私の勤めている会社は世間では中小企業と呼ばれる分類に属されている会社です。しかし給料が安いところを除けばブラック企業のようなサービス残業ばかりある会社ではなく仕事もやりがいのあるいい会社だといます。そのため私はこの会社には不満はありません。しかし実際問題として給料が安いので日々の生活にはゆとりがありません。しかし私はとある書籍を読んでその中にいくらお金を稼いでもそれをうまく運用しなければお金持ちになれないという話に感銘を受けました。私もこの書籍を読んで一念発起して株式投資や不動産投資をしたいと思うようになり外で酒を飲む回数を減らして毎月の少ないお給料から3万ずつ貯金することを始めました。始めの数週間はこれまでよく通っていた酒場に行かずにまっすぐ家に帰ることが大変でしたがそれ以降はなんとなく時間があるからという理由から飲みに行っていた酒場から足を洗うことができました。一年間かけて私は何とか最低限株式投資ができるお金を貯めることができました。私はこれから将来有望な会社の株式を購入してその会社の成長を見守りながら私が投資した会社が今よりもっと繁栄して私の懐も肥やしてくれることを日のことを考えています。,1,,Amazonギフト券最強買取ドットコム,http://amazon-gift-kaitori.com/,1,0
,32,お金との付き合い方,,recycle,家計を預かるようになってからお金のことについて色々と考えるようになりました。高校生の頃からアルバイトをしていたのである程度自分で自由に使えるお金はいつもあったのですが結婚してからお金に対する考え方や捉え方がぐんと変わりました。それまでは家計簿をつけたことなどなく貯蓄も全くしていなかったし将来や老後のことについて考えたことなんてありませんでした。けれども今は自分がどんな老後を過ごしたいのか？その暮らしに向けてだいたいいくらぐらい貯めればいいのか？など具体的に考えています。コツコツ貯めるのも大事なことですが貯蓄だけでは難しいと思っているので投資も上手く使用しながら増やしていければいいなぁと思っています。お金にとらわれ過ぎてお金の奴隷のようになってもそれはそれでつまらない人生になってしまいますがお金に無頓着過ぎて常にお金に困る暮らしもどうかと思います。程よく持ち程よく使い程よく貯めていければいいなぁというのが私の今の感覚です。自分のお金をかけたいポイント無駄だと思うポイントをしっかりと見極めて大事に時には大胆にお金を使っていきたいと思います。そう思ってはいても欲や願望があるのが人なので適度な距離を持つことが何よりも難しいと感じています。,1,,amazonのギフト券買取,http://amazon-gift-kaitori.com/,1,0
,32,クレジットカードの引き落とし時期,,kinyuu,私が愛用するセゾンカードの締日は毎月末そして引き落としは翌々月4日でした。引き落としまで1か月以上猶予があるところが良かったのに。今年の12月引き落とし分から毎月10日締め翌月4日引き落としに変更になるとのこと。つまり支払いまでのサイクルが大幅に短くなるということです。おまけに今まで10月末まで使った分が12月4日に引き落としだったのに対しこの引き落としサイクル変更にともない10月末までの利用額に11月10日までの利用額も加算されて12月4日に引き落としされる事になります。なんとなく損をした気分。支払いまでのサイクルが長い方が収支の予定が立てやすい。ゆっくりお金の用意ができる。今月のお給料からでなく来月のお給料から支払えばいい。でも支払いまで1か月もないと有無を言わず今月のお給料から捻出しなければなりません。買いたいものがたくさんあるけれど毎月の返済を考えると買う時期をずらさないといけません。末締めだったものが10日締めになった事により混乱するしカードを使う時も考えなければ予定額をオーバーしてしまいます。なんだか面倒になってしまったな。違うカードに乗りかえてしまおうか。カードを使うお客側の為になるような変更だったら嬉しいのですが。クレジット会社の都合で急なので困惑しています。,1,,アマゾンギフト券の買取専門店舗ガイド,http://amazon-gift-kaitori.com/,1,0
,18,最近の楽しみになっています,,tanpo,今は個人的に投資が趣味かなって思っています。実は海外で生活しているので日本の株式市場が動いている間ちっとも動きを見れません。でも朝起きてからちょっとしてその日の株価の値動きを見てから注文を入れることができるのでそれはそれで楽しいです。翌日にそれで約定しているかどうかを見て買えていると嬉しいですね。また投資ニュースとかもネット上で読めるので今は海外でも投資の勉強ができます。証券会社から送られてくるメールマガジンを読んだりするのも今のストレス発散になりますね。ただしマネー雑誌とか書籍とかが読めないのでつまらないですね。海外ではネット以外で情報を得る方法が少ないなって思ってしまいます。雑誌とかも少ないですし投資とかの話をする人も少ないですし投資で盛り上がっているのは日本だけなのかなって思ってしまいます。国策として大きく取り上げられているんだなってしみじみ思います。まぁやっている人はやっているはずなので探さないといけないレベルです。とりあえず今は経済雑誌のオンライン版とかを見たりして楽しいです。楽しくずっと投資を続けていきたいと今は思っています。そのために勉強も続けていきたいです。,1,,Amazonギフト券最強買取ドットコム,http://amazon-gift-kaitori.com/,1,0
,18,不動産投資と株式投資の違い,,credit,最近本屋さんに行くと以前よりも不動産投資関連のコーナーのスペースが大きくなってきたように感じます。ごく普通のサラリーマンが不動産投資を始めようと思っても不動産を購入する現金を持ち合わせていない場合が大半なので両親からお金を借りるかもしくは親戚からお金を借りるかするかもしれません。しかし多くの人は親類縁者からお金を借りるのではなく金融機関からお金を借りることになると思います。銀行の事業資金融資ならば時間は掛かりますが消費者金融よりも低い金利で融資を受けることができるので多くの人は消費者金融でお金を借りるのではなく銀行でお金を借りることになるのだと思います。不動産投資の書籍には「不動産を担保にして銀行から融資を受け不動産投資を始めなさい。」とよく書いてあります。しかし株式投資の本には必ず「株式投資は余裕資金で始めましょう。」と書いてあります。つまり株式投資は借金ではなく全額自己資金で投資を初めることが前提であるようです。一方先ほど申し上げましたように不動産投資は借金して投資を始めることが普通のようです。「投資」という言葉は同じでも不動産投資と株式投資ではその性格がまったく違うように思われます。,1,,amazonのギフト券買取,http://amazon-gift-kaitori.com/,1,0
,12,お金に困らないためにキャッシングをうまく利用する,,,毎日同じような生活であっても急にお金が必要になることがあります。友達に旅行を誘われた友人知人の誕生日知り合いが結婚したなど急にお金が必要になることは多々あります。そんなときにキャッシングカードを作っておけばお金を借りることができます。借金をすることが嫌いという方も多いですがうまく利用すればキャッシングはとても便利なものです。むしろ友人や家族にお金を借りるくらいなら自己解決した方が周りに迷惑をかけませんしお金が原因で友人や家族と揉めることも無くなる訳です。それにキャッシングの申し込みは仕事をしているときでなければ審査に受かることはできません。仕事を辞めてから「キャッシングカードを作っておけば良かった」では遅いのです。いつどんなときにお金が必要になるか分かりません。なのでキャッシングカードを作っておくことは懸命なことだと思います。また消費者金融の中では一定期間に返済を行えば利子が付かないサービスを提供しているところもあります。ちょっとお金を借りてすぐ返せば利息も付かず全く問題ありません。ただ中にはカードがあるとついついお金を借りてしまう方もいますので借金返済は計画的に行うことを心がけましょう。,1,,アマゾンギフト券の買取専門店舗ガイド,http://amazon-gift-kaitori.com/,1,0
,12,クレジットカードを使う頻度を高める,,,学生を卒業してからクレジットカードを何枚か所有するようになりましたがその時に考えていたのはお金を出来るだけ所持しない生活スタイルです。いつも現金を出すような生活だと小銭を多く所有している必要がありかなり邪魔だと考えるのです。そこであらゆる決済でクレジットカードを利用することにより簡単に決済を終わらせていくことができます。以前はレシートに手書きでサインをする事が多かったのですが最近はカードのスキャンだけでOKな場合も増えてきました。なので簡単にクレジットカードが利用できるショップを覚えておきそのお店に限っては現金は使わないようにする生活習慣にしています。希望としては日常生活の全てのことにおいてクレジットカードを提示すれば済むのであれば便利ですがそれはちょっと難しいのです。一番感じるのが自動販売機です。クレジットカードをスキャンする機能を搭載するのは難しくないような気がするのです。そのような高度な機能を搭載してしまえば悪用するケースが増えるという意味なのか？と考えます。コンビニでよく利用されるペイジーのように簡単にスキャンすることが出来れば何も問題はなさそうに思うのですが。,1,,Amazonギフト券最強買取ドットコム,http://amazon-gift-kaitori.com/,1,0
