Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,20,無料でヘルパー2級の資格が取れた,,,一身上の都合で退職しました。退職後失業保険を受給しながらゆっくり職探しをしても良かったのですがハローワークで職業訓練コースの存在を知り興味を持ちました。このコースは就職支援の為に設けられているもので失業中保険を受給しながら学校に通い資格を取れる制度になっています。ちょうど私が失業している時にはパソコン講座とヘルパー講座の二種類があったので第一希望をヘルパー講座にして申し込みました。倍率が2倍ほどあったのですが見事ヘルパー講座に招待されたので3か月ほど教室に通ってヘルパーの資格を取ることになりました。この教室に通っている人は皆失業中なのでちょっと悲しい話ですが不思議と一体感が芽生えクラス全員とても仲が良かったです。週に5日3ヶ月間毎日休まずに通いました。日本の福祉の現状や介護に対する心構え認知症や統合失調症の人への接し方などの講座から基本的な介護技術会話のスキルの伸ばし方などの実習まで内容が大変充実していました。最後には実際に居宅サービスや老人ホームデイサービスでの実習があり緊張しましたが実際にヘルパーの仕事を体験することが出来て良かったと思います。わたしはもともとヘルパーの仕事をするつもりはありませんでした。ただ失業中せっかく資格を身につけられるなら今後の為に取っておこうという軽い気持ちで教室に通い始めました。しかし学んでいくにつれて介護業界に足を踏み入れても良いと思えるようになり結局3か月の職業訓練が終了した後福祉用具メーカーで働くことになりました。奇しくもハローワークの再就職支援制度の恩恵を見事に受けた形になりハローワークの職員にも喜んでもらえました。,1,,フラワーアレンジメントの教室はこちら,http://www.airy-flower.com/,1,0
,20,作業療法士という仕事,,,私は作業療法士という国家資格を持っています。現在は結婚して専業主婦になりましたが独身時代は作業療法士として病院や老人保健施設で働いていました。とてもやりがいのある仕事です。作業療法士とは患者さまが日常生活をよりよく送っていくためにリハビリ機能訓練を実施する仕事です。よく理学療法士と間違われることが多いですが簡単にいうと理学療法士は大きな運動主に下半身や身体全体を使う動作の訓練を行います。これに対して作業療法士とはより細かい運動主に上半身に関わる機能訓練を行います。着替える着衣動作や字をかく書字動作ご飯を食べる食事動作などといった訓練です。また作業療法士は精神科分野でも働くことが出来ます。精神科では作業を用いて患者様の精神心身機能を治療します。そこで実施される作業は陶芸や織物絵画など様々な作業です。またスポーツを実施することもあります。このようにとても広い範囲でいろいろな患者様と触れ合うことが出来る仕事です。しかし働いていく中で悩みがつきものの職業だと思います。自分の治療によって患者様の今後の生活に密接に関係するものです。今後の生活が今よりもっとよりよいものになるのかは自分にかかっています。そう思うと常に『この訓練で果たしていいのだろうか？患者様のためにはなっているのでろうか？』と自問自答する毎日です。だからこそ作業療法士には向上心と自分を客観的に見る力が必要になると思います。治療をしている患者様からたくさんのことを学べる仕事でもあります。人と人との関わりが仕事になっているのでとても大変ですが魅力的な仕事です。,1,,東京のフラワーアレンジメントの教室,http://www.airy-flower.com/,1,0
,20,私の小学校の時のプール授業,,,私は小学校のプール授業で水泳ができないので授業の時はプールで歩きながら泳いだり水に顔をつけたりする授業をしていました。私のほかの友達は泳げるのに私は泳げませんでした。私の好きな女の子は水泳が得意ですいすい泳いでいました。そして小学校の夏休みにスイミングスクールに通い始めました。スイミングスクールのプールは深いのであせりました。しかしプールに赤い板が置いてあるところは立てました。でも板を離れると深く足も届きませんでした。しかし人間は深いとこにいっても浮かぶ事は分かっていました。人間には肺が浮き輪の代わりになるので力を抜くと体は自然に浮くように出来てるのででも私はプールが怖かったです。スイミングスクールに通い最初に水になれるために足をばたばたしたり水中でゲームをしたりしました。水中に棒を入れてそれを多く取ったほうが勝ちと言うゲームです。でも私は水中に潜れませんでしたので点数は低くなってしまいました。でもじょじょに水中に目をいれるところまでは出来ました。しかし私はスイミングスクールをやめてしまいました。そして小学校のプールの授業の点数も低くなってしまいました。でも私はプールの授業で点数を稼ぐなら私自身が好きな勉強で点数を取ってクリアしたいと思っています。私は中学校に入ってもプールの授業は１回だけ授業を受けたけどあとはズート見学をしていました。今でも泳げませんでもプールに入る事は嫌いではありません。,1,,東京のフラワーアレンジメントなら,http://www.airy-flower.com/,1,0
,25,資格試験合格に向けた効率的な勉強方法,,,資格試験の中には特別な受験資格が設けられていないものもたくさんあります。そういう資格の場合は独学で勉強して受験することも可能です。ただやっぱり独学だけで合格を目指すのは難しい資格も少なくありません。効率良く資格試験の合格を目指すなら通信教育や専門学校等の利用を検討した方が良いと思います。独学なら自分のペースで勉強できるという利点もありますがどうしても試験に出やすい項目の絞り込みが難しくなってしまいます。その点通信教育や専門学校を利用して勉強すれば試験に出やすい個所を重点的に勉強しやすくなるのです。通信教育の教材や専門学校の授業では試験合格の為の内容で構成されています。通信教育会社や専門学校にとっては少しでも多くの受講生が試験に合格することが重要なのです。その為には効率良く学習できるような教材や講義を提供するのが不可欠です。受講生にとっては効率性重視で作られた学習内容が資格取得の大きな手助けになってくれます。講師が直接授業をしてくれる専門学校の方が学びやすいと感じる人も多いかもしれません。しかし授業の時間に合わせて専門学校に通うのが難しい社会人の人も多いと思います。定期的に学校に行くのが難しい場合は空き時間を使って勉強を進められる通信教育の方が合理的でしょう。反対に定期的に学校に通える人なら疑問点をすぐに質問して解消しやすい専門学校を利用した方が効率的だと思います。自分にとって勉強しやすい手段を利用してみましょう。,1,,フラワーアレンジメントの教室はこちら,http://www.airy-flower.com/,1,0
,32,資格を取るための有効的な勉強法,,school,学校などで勉強をしていると様々なジャンルがあることが分かります。特に現代は多くの教科が登場しているのが特徴です。その中でも勉強を続ければ資格などを取ることもできます。こういった資格は将来的にも大きな意味を持つようになります。資格を取る場合は学校でのサポートなどもあります。近年では資格のために専門の学習を提供している学校が多いです。当然のように生徒はそういったサポート受けた方が資格に合格しやすいです。また学校によって受けられる資格の勉強は異なるので目標に合った場所を選択するのもコツです。学校と資格取得は密接に関わっているのが実態です。ここでは単純に優れた勉強を体験できるので直に資格取得に有効な環境を得られます。そして実際に資格を取ると勉強の方向性も決まります。将来のために好きな資格を持っておくことも今では大切な部分です。資格は独学よりも教師に学んだ方が良いです。それは当然のことですがプロが教える資格取得のポイントは的確なのです。つまるところ生徒は一定に絞った教師の中から資格の勉強をするのがお勧めです。目標が決まっていれば資格取得は簡単なことです。日本では大量の資格が存在していることも分かっています。そこでは常に新しい勉強法が生み出されています。そしてそういった方法にチャレンジしていくのは自分なのです。大切なのは資格に対する明確な勉強法の確立です。この勉強法は自分で考えて発見するのが特にお勧めです。,1,,東京のフラワーアレンジメントの教室,http://www.airy-flower.com/,1,0
,32,自分の可能性を広げるために宅地建物取引主任者試験の合格を目指しています,,school,私は宅地建物取引主任者の資格試験の合格を目指しています。現在は体を悪くしていますのでアルバイトの勤務もしておらずに自宅で内職しているのです。もちろん簡単にうまくはいかないと思いますがこの試験に合格して格安の有料メルマガを発行するとかインターネットのサイトで塾を開くことを考えて試験をうけることに決めました。資格試験対策のための勉強方法はインターネットの動画サイトを使っています。過去にもこの試験を目指したことがあり専門学校や通信で勉強をしましたが私は自宅でコツコツ勉強をする方が似合っているからです。また外出する時はスマホのアプリを使って宅建試験の問題をコツコツといています。もちろんこの試験は簡単ではありません。さらに現在は不景気で多くの人が資格試験を目指しているためにすべての試験が難しくなっています。そのため合格も簡単ではないですがまずは自分が勉強してきた知識を信じることを心がけています。私がしている日頃の生活でふと自分が勉強している専門用語を思い出すことがあり知識になっているなと感じることが多いのです。この積み重ねがいつかはよい結果を出せると考えています。私は48歳ですが資格試験の合格をしてそれをいかして活動したらどこかで誰かがみてくれて認められる可能性もあります。私に限らず誰もが厳しい時代になってきましたから人生の可能性を信じて今日も試験問題をといている私です。,1,,東京のフラワーアレンジメントなら,http://www.airy-flower.com/,1,0
,32,学生時代、日商簿記検定の3級と2級を同時に取得しました。,school,,私は東京での学生時代就職活動スタートの直前に日商簿記検定2級の資格試験に合格しました。普通自動車免許すらなかった私は資格欄に何も書くことがなく自分の学部である経済学部らしい資格を取るために簿記資格を取得することに決めたのでした。3級の勉強からスタートしこれは某専門学校の簿記授業の通信講座を受けました。当時はカセットテープ教材だったため10本ほどのテープとテキストが送られてきたのですが何度も何度も繰り返して授業を聞き問題を解くことを繰り返していました。1章が終わるごとに添削テストがあり郵送すると採点をしてくれてまた先生が返してくれました。3級の勉強は順調に進みこれといって問題はなかったのですが2級は工業簿記という3級にはない分野が加わるため難しく私は通学を決意しました。当時アルバイト先で知り合った彼女も簿記を勉強しており専門学校へ通っていたのですが私もこの専門学校へ入学して二人で資格取得のために勉強しました。私は大学へも通いアルバイトも毎日こなし専門学校へも通い始めたために毎日クタクタで帰宅後も資格の勉強に追われていました。しかし予定する試験日に3級も2級も合格しなくては就職活動の際に履歴書には何も書けず私は是が非でも合格する強い決意で試験にのぞみました。試験当日試験会場には彼女の他に専門学校で一緒に授業を受けていたメンバーも加わり試験を受けていたのですが同志がいると心強いもので私は落ち着いて問題に答えることができました。結局私は一発で3級も2級も資格試験に合格し簿記の資格を手にすることができたのでした。,1,,フラワーアレンジメントの教室はこちら,http://www.airy-flower.com/,1,0
,32,フワラーアーティストになるために専門学校へ通いました,school,,小さい頃からの夢だったフワラーアーティスト。その夢を実現させるために専門学校へ通いました。私がその学校の第一期生だったのですが高校を卒業後に入学したクラスには同じような年齢の子がいれば何か手に職を身につけたいという主婦の方やOLを辞めて入学した方など…幅広い年齢の女性が20人ほど集まりました。授業はお花の生態から始まり古代からの生花の成り立ちから現代風のフラワーアレンジメントまでお花のデザインに関するありとあらゆることをいろんな角度から学ばせてもらいました。一番楽しかったのはやっぱり実技です。吸水性スポンジを使ったアレンジメントでは基本的な形をいくつか習いました。これで自宅でも自分で好きな花材を揃えて基本通りに挿してから隙間を埋めるように自分で工夫したり…出来たものはお友達にプレゼントしていたのですが「こんな素敵な勉強してるなんていいね～」ととても喜んでもらえました。その笑顔を見る度に「やっぱり私はこの道に進むしかないんだ」といつも嬉しい気持ちになったものです。年度末には日本フラワーデザイン協会の資格試験に向けてクラス一丸となって実技と筆記試験の勉強に必死に取り組みました。カーネーションを使ってアレンジメントとブーケを作るのですがワイヤーやフワラーテープを使って仕上げるのですが練習中は手が擦り切れたり見た目の華やかさとは打って変わって辛かったです。先生たちもこの私達の成績が次の生徒さんを集めるための大切なデータになるので総出で応援してくれました。その甲斐あってクラス全員が見事合格しました。普通科の学校にかよっていた私には自分の好きなことを勉強できるという専門学校の日々は本当にやりがいのある楽しい毎日でした。今はその時の経験を活かして自宅でアレンジメント教室を開催しています。,1,,東京のフラワーアレンジメントの教室,http://www.airy-flower.com/,1,0
,32,ボーカルスクールにて,,,昔本気の歌手を目指していた時に音楽のスクールに通っていました。週に１～２回のレッスンだったので習い事感覚で通っていました。歌を歌うのはカラオケでしか経験がなかったのでマイクなしで歌うのは初めてのことでした。そしてマイクを通さない自分の声が響くのは新鮮でした。小さい頃から歌うのが好きで実家でもよく大声で歌っていましたが近所のおばさんに怒られてから小声で歌う癖がついてしまっていました。なので大声でこんな風に歌うのは小学生振りでとても気持ちよかったことを覚えています。歌のレッスンはまず基礎トレーニングで半分くらいの時間をつかうのですが私は基礎トレーニングが本当に苦手でした。歌の中では出るはずの音が上下どちらも全然でなかったのです。出ないと自分で思い込んでしまっていたからかもしれません。出ないとテンションが下がってしまい担当の先生はその後基礎の時間をだいぶ短くしてくれました。レッスンの残りの時間で歌いたい曲を練習しました。楽譜を用意して先生が伴奏をピアノで弾いてくれました。音が高くてカラオケでは勢いで歌っていた箇所を先生に指摘されゆっくりの速さで繰り返し練習しました。フラットに歌っていたところも抑揚のつけ方を教わりだいぶ生きた歌になりました。そこのスクールは先生を指名できたので入学したときはいろいろな先生に教えてもらい一番しっくりきた方に長く練習を見てもらいました。私の担当の方は学校の音楽講師の経験がある方でとても穏やかな感じの方でした。結局私の夢は叶いませんでしたがここで教わったことは今の私の歌にも残っています。知らないことも知ることが出来たので通ってよかったと思います。,1,,東京のフラワーアレンジメントなら,http://www.airy-flower.com/,1,0
,32,英語教育は小さな頃から,,,私は学生の頃から英語が苦手でした。受験勉強用の英語で文法や単語などはある程度は身についてします。しかし実践的な英会話は全く出来ません。大人になった今もっと英語英会話を身につけておけばよかったと後悔しています。日本の学校の英語教育は机上のものばかりで実践的な英語力は育っていかないと思います。しかし今はグローバル化が進んで就職する際にも英語力は必要です。私の子供たちが就職する２０年後にはますます英語力が必要な時代になっていると思います。そこで子供たちには小さな頃から英語教育を受けさせたいと思い３歳の頃から英語教室に通わせています。もちろんネイティブの先生が授業を行う教室です。最大８人の少人数性のクラスで日本語は一切使わずに英語のみです。しかし適応力が高い子供たちは臆することなく授業を楽しんでいます。逆に習い事を送迎するだけの親の方が先生との会話に緊張してしまいます。英語教室の日本人の先生に聞くと子供がネイティブの発音を身につけるには４５歳までに英語を始めることが必要だそうです。その年令を過ぎると日本語のみしかうまく聞き取れないような耳になるようです。実際に子供たちは先生とまるで同じネイティブの発音をします。しかし親が真似して言ってみてもどこかが違ってしまうのです。その話を聞いてからはやっぱり英語教育は小さな頃からすることが大切なんだなと実感しました。３歳になったばかりの下の子もそろそろ英語教育を始めようかなと思っています。,1,,フラワーアレンジメントの教室はこちら,http://www.airy-flower.com/,1,0
