Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,20,ゆっくり日本制覇,,,私は家族で旅行することが大好きです。主人の仕事の関係や子供の体調私の体調などの関係で一年に一回くらいしか旅行は出来ませんがそれでもなるべくいろいろな所に行ってみたいと主人がわがままを言うので私は毎回旅行先に違う県を選ぶようにしています。徐々にいろんな所を訪れて子供が大きくなった後も二人で旅行を続けいつか日本の全ての都道府県を行ければなと思っています。主人と子供はそんな私の思惑には気がついていないようなので日本制覇は私の裏目標になっています。子供が海に行きたいと一言いっても同じ海に行っていないことには気がついていないようなのでこのまま私は一人でいろいろと旅行計画をたてようと思っています。いつも私一人で旅行の計画を立てていますがたまには誰かに全く旅行の計画を知らされないで連れて行ってもらいたいなと思うこともあります。どんな所でもいいので自分の想像していない場所に連れて行ってもらえることは楽しいだろうなと思います。いつも主人にも旅行の計画を立ててほしいといううのですが仕事の多忙さも知っているので強く言えず結局私が毎回旅行の計画をたてています。もう少し子供が大きくなったら子供に旅行の計画を立ててもらうこともいいかなと最近は想像して楽しんだりもしています。,1,,フィリピン留学へどうぞ,http://www.cebu21.jp/philippines/,1,0
,20,こんな海外旅行がしてみたい,,,かつて海外旅行は大金持ちだけの特権でした。が今や誰でも行ける時代。週末だけ海外で過ごすとか修学旅行が海外だとか。海外旅行に行ったことのない人のほうが少ないかもしれません。時代が変わったなあと思います。観光ショッピングアクティビティそして出会い。海外旅行にはいろんな目的があると思います。私の場合は「食」です。私にはずっと憧れている海外旅行があるのです。それは「食べ放題旅行」。おいしいものを食べまくりながら世界一周をするという旅行です。まずは中国北京で中華料理を堪能しベトナムへ南下してフォーを食べます。タイではトムヤムクンを狙っています。タイから飛行機で西へ飛びインドではもちろんカレー三昧になるでしょう。インドからはちょっと離れてモロッコまで飛んでしまいます。本場のタジン鍋料理を食べてみたいですね。そこから北へのぼってトルコはイスタンブールまで参ります。トルコ料理は世界三大料理のひとつに数えられバケットが大変おいしいことでも有名です。トルコから西へまわればヨーロッパに入るので列車移動が可能です。ブルガリアのヨーグルトウィーンのホテル「ザッハー」のザッハトルテ。イタリアのピザとパスタベルギーチョコレートスイスのアイスクリーム。フランスに入ればなんでもおいしい気がするでしょう。フランスから大西洋を渡れば南米大陸。ここも意外に食事がおいしいと聞いています。ブラジルのシュラスコは一度食べてみたいものです。チリのワインも忘れずに。メキシカン料理もいいですね。アメリカでは巨大なハンバーガーに挑戦。最後にカナダで甘いメープルシロップをたっぷりお土産に買いこみ日本へ帰ります。ああこんな壮大なツアーどこかの会社が組んでくれないでしょうか。,1,,フィリピン留学はいかがですか？,http://www.cebu21.jp/philippines/,1,0
,20,ストレス解消の国内旅行,,,毎日仕事をしているとストレスが溜まって爆発しそうになりませんか？私はそういう時に旅行を計画します。旅行って行くのも楽しいですけど計画を立てたり雑誌やネットで調べている時間もワクワクして楽しいものです。私旅行の前日はあまり眠れません。楽しみすぎて興奮状態なんでしょうね。出発の朝はテンションが上がりすぎて家族にドン引きされます。目的地までのその土地の風景を楽しみながら行くのが好きでいろんな発見がありますね。その県民性はそれぞれで雰囲気も全然違うんです。そして私が一番楽しみにしているのがご当地の食べ物。下調べして口コミが良い所を目指していくとだいたい混み合っています。きっとみんな私みたいに雑誌とか見てきているんでしょう。おいしい物を食べて観光地を歩き堪能しているとやはり日頃のストレスは発散されます。特に自然が多い所や景色が綺麗な所は心まで浄化されて満足感が得られます。その旅行を楽しむために毎日頑張って働くことが出来ています。なかなか家族と時間が合わず計画しても中止になったりすることもあるけどその分次の旅行をワンランク上のホテルに宿泊するとかそういうことを考えるのもいいですね。いつも車での旅なので今度は新幹線で遠出するのもいいかな。,1,,フィリピン留学なら,http://www.cebu21.jp/philippines/,1,0
,22,名古屋への卒業旅行,,traveler,大学の卒業旅行として女友だち3人集まって名古屋へ旅行に行ったことがあります。どうして名古屋かというと資金的な問題時間的な問題で行けそうな範囲みんなが初めて行く場所が良いということで条件が合いそうで面白そうなのが名古屋だけだったからなのですが。最近は新幹線を使えば本当にあっという間に目的地へ到着するものですよね。女三人寄ればかしましいというものでワイワイしているうちにいつの間にやら名古屋にいました。この旅行での目的はたべあるきです。だから女子3人なわけです。男性がいると手羽先にかぶりついたりできないじゃあないですか。現地についてさっそく駅の地下街にある味噌カツ屋さんに行きました。店名をもう覚えていないのですが矢場とんだったかなあ……。駅地下にあってガイドブックに載るくらいの有名店でした。初めての味噌カツはほんっとにおいしくてペロリと食べてしまいました。そのあとは手羽先を食べモーニングに小倉トーストを食べ味噌煮込みうどんを食べひつまぶしを食べ……ええほんとうに食べてるだけでした。あとはもうメイとさつきの家に行ってたことと（写真が残っている）どこかの動物園に行ってものすごくはしゃいだことしか覚えていないですが（大人になって行く動物園って楽しいですよね）ものすごく楽しい旅でした。,1,,フィリピンへの留学,http://www.cebu21.jp/philippines/,1,0
,22,旅をする理由について,,ryokana ,私は旅が好きなので休暇が出来たら一人で行く事があります。今まで日本も世界も含めて色々な地域に行ったことがあります。そして私が旅に出る理由を挙げるとリフレッシュしたいのと現実逃避がしたいことが挙げられます。やっぱり普段の生活を思い浮かべれば会社に行って家に帰ってくるだけです。そんな毎日を送っているとストレスも溜まるし窮屈な感じがします。そのためどこか遠くにでも旅行に行くと気持ちがすっきりとすることが多いです。そして今まで行った旅行先で感動をしてすっきり出来た地域は多いです。それを一つ挙げてみるとオーストラリアに行った時はそう感じることが出来ました。特に私が行ったのはオーストラリアのグレートバリアリーフです。ここは青い海が広がっておりさんご礁も綺麗なので日本では味合えない雰囲気があります。また住んでいる人たちもみんなのんびりしているので日本と違いゆっくりと時間が流れています。他にもオーストラリアは広い牧草地があったり乾燥地があったりと同じ地球と思えないほどスケールの大きな風景を堪能できました。このように旅行って日ごろ味わえない非日常的な物を味わえるのが一番の楽しみ方です。これによりリフレッシュも現実逃避も出来るので私は旅が大好きですね。,1,,フィリピン留学の魅力,http://www.cebu21.jp/philippines/,0,0
,22,中学校の友人とイタリア旅行へ,,buildinga,私は大学の卒業旅行で中学校の友人とイタリアに行きました。7泊8日でしたがとても充実した旅になりました。約13時間のフライトでまず経由地のスイスのチューリッヒに着きました。機内で出たスイスのチョコがとても美味しかったのが忘れられません。スイスにも行ってみたいなと思いました。チューリッヒからまたイタリアに向かいました。まずはミラノに行き１日目はそこで泊まりました。ツアーだったので食事もついていましたがその日はホテルでリゾットとワインを楽しみました。2日目はミラノとベローナをまわりいろいろ観光してジェラートを食べたりミラノ風カツレツを食べたりして食も満喫しました。3日目はベネチアです。ゴンドラの遊覧は最高でした。ここでは初めてイカ墨パスタを食べました。4日目はフィレンツェとピサに行きました。ここではそれぞれウフィッツィ美術館やピサの斜塔を見学できて感動しました。5日目はアッシジとローマに行きました。サンフランチェスコ教会を見たりローマではサンピエトロ寺院やスペイン広場やトレビの泉など有名観光地をまわりました。ここで食べたジェラートが一番美味しかった気がします。最終日はローマをゆっくり満喫できました。あっという間の旅でしたがとても楽しかったです。,1,,フィリピン留学へどうぞ,http://www.cebu21.jp/,1,0
,32,国内旅行といえば温泉が素敵,,school,私は海外旅行も好きですが国内旅行も同じくらい大好きです。国内旅行は一泊であったり行き先によっては日帰りでも気兼ねなく行なうことが出来るので仕事があっても気軽に楽しめるのが嬉しいと思います。今年私が経験した国内旅行は箱根温泉へ行く二泊三日のパッケージツアーでした。大阪から箱根までは結構遠いですし自分で詳細に旅行の計画を練るのが面倒だったので箱根温泉へ行けるパッケージツアーを活用しました。パッケージツアーは手軽に旅行を楽しみたい時には非常に便利な存在ですしコストを節約するためにも役立つ存在です。海外旅行などで自分で移動手段を確保するのが難しい時や高級ホテルに格安で泊まったり新幹線を安く利用して宿を確保したい時にもパッケージツアーは役立ってくれます。海外の旅行だと部屋に備え付けられているバスタブしかありませんが日本の温泉宿に行って広い大浴場があったり素晴らしい景色が見える露天風呂があるとそれだけでテンションが上がります。旅の疲れもすっかり癒やされますし心身共に素晴らしいリフレッシュが出来ます。気持ちもリラックスできて心も安らぎますし国内旅行をする際には私は温泉付きの宿を選んだり温泉へ行くプランを練ることが多いです。,1,,フィリピン留学はいかがですか？,http://www.cebu21.jp/,1,0
,32,大好きな旅行,,school,私は旅行が大好きです。海外国内どこでもOKですがよくいくのが京都です。国内で行きやすいというのもありますしいつ行っても新鮮です。何回も行ってますが行くたびにまた新しい京都を発見して大好きになります。京都に行くと必ず自転車を借ります。これは皆さんにもぜひおすすめです。自転車だと安いところで５００円で一日借りれるところもあります。そして京都の町は地図で見るとわかりますが碁盤の目のようになっていてとてもシンプルです。そして観光地が密集してあるので自転車だとだいたいの観光名所はまわれると思います。京都は観光名所だけではなく街並みもとっても素敵です。本当にいたるところに絵になるような風景がたくさんあります。あと面白い住所や祇園の方では表札に一緒に住んでいる舞妓さんの名前が書いてあったりします。自転車だとそんな小さな発見がたくさんあります。気になれば自転車を止めて見学出来たりもします。運動にもなりますしね。京都はいつでも観光客でにぎわっていますがすこし裏路地にはいれば本当に静かです。そこで普通に生活している人たちに触れることができます。街並み自体にも風情があるので何を見てもとても感動することが多いです。また近いうちにぜひ行きたいです。,1,,フィリピン留学なら,http://www.cebu21.jp/,1,0
,32,北陸道の市振の関と芭蕉,,travel,北陸道の市振の関と芭蕉日本海沿岸部を走る国道８号線は親不知子不知の屏風のような山塊をどうやら過ぎ去って富山側の平穏な地に至ってきた。穏やかな砂浜の海岸を抜けると間もなく国道に面して北陸線の市振駅が現れた。駅舎はやや古びた民家の様な駅で無人駅の佇まいでした。更に進むと道の駅市振の関がありこちらに”市振の関”という案内板があった。そう言えば先般NHKのBS放送で芭蕉の奥の細道の番組で市振の様子を紹介していたのを拝見していたのでこの機会に寄ることにした。一端戻ると旧道であろうか市振集落や玉ノ木集落がありその市振集落の小学校の片隅に関所跡や碑がありました。この辺りは新潟越後と富山越中の国境でもあり幕府が越後高田藩主であった松平氏に命じて越後の市振の関を築いたとされます。そう言えばこの地はいまだ新潟県糸魚川市大の市振地区だったのです。そして実は富山県との県境はこの先のその名も境川という川だったのです。さて我らは案内に従ってこの近くの長円寺という古寺を訪ねてみました。ここにも芭蕉の句であるを記念句碑が建っていました。思えば芭蕉の奥の細道にも句と共に市振の名が登場しています。 「一家に遊女もねたり萩と月」芭蕉はこの時糸魚川からかの天下の険と言われた親不知子不知を超えて漸く市振に到着し桔梗屋という旅籠に投宿しているのです。その桔梗屋というのは現在どうなっているのかハタマタどの地にあったかは定かでないが兎も角も奥の細道の本文には若き遊女のような女性が「お伊勢さん」へ参る為に同じ屋根の下に寝泊まりしたとあるのです。そして遊女たちは芭蕉を修行僧と思いその為に案内同行を頼むのです。しかし芭蕉本人はあっさりつれなく断っているのです。,1,,フィリピンへの留学,http://www.cebu21.jp/,1,0
,32,お得なツアー,,,結婚をして２年ようやく新婚旅行に行きました。行きたい場所は最初から決めていました。それはイタリア！！その為には最低でも７０万円は用意しないとね。。と言ってもお金が貯まらず結婚後すぐには行けませんでした。常にどこかお得なツアーはないかと探していました。そしてようやく見つけたのが年明けすぐの年始セール！！破格の２人で８泊１０日イタリア北から南まで満喫！４５万円で行けちゃうツアー！イタリアツアーの特売なんてっめったにない！！でも安いから心配と思い旅行会社カウンターでしつこく質問。普段なら２人で７５万円のツアーですよって。もっと良いツアーなら２人で９０万円位になりますしハネムーンツアーならもっとしますと。ならばこれを逃す訳にはいかない！！と思い即決！大人気のツアーで日程もキャンセル待ちの所にどうにかすべり込みました。実際ツアーに行ってみて文句はあれでもこれで４５万円は安過ぎた！大変お得！全ての主要都市には行けたし最終日はマリオットホテルにも連泊出来たし自由時間もそこそこあったし天気にも恵まれたし！客層は時期が時期なのか６０代以上のシニアしかいませんでした。その為私達は何かとチヤホヤされ愛想の悪い主人はちょっと困っていましたがとても良い思いをしました。ただやはり安いツアー！食事だけは日本で口の肥えた私達には酷過ぎる内容でした。とはいってもやはり素晴らしい町並みと陽気なイタリア人に触れ合う事が出来てとっても良い思い出になりました。,1,,フィリピン留学の魅力,http://www.cebu21.jp/,1,0
