Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,32,アットホームな結婚式は印象的になる,,,友達の結婚式が最近ありましたがこの頃は割と小さな会場でアットホームにおこなう結婚式が多い気がしています。身内や親しい友人だけで執り行う結婚式は昔に比べては小規模ですがまるでホームパーティーのようにセッティングされた会場の装飾とあいまってあたたかな雰囲気があります。そういう雰囲気のなかで結婚式するカップルはさぞ幸せかと思いますし友人も泣いてしまうくらい感動するようです。参加するほうとしてもただ座っているだけというより本当に家族のような気分で見ていられるので楽しい気分でいられます。ウェディングドレスも素敵だったし女友達はたぶんこの結婚式をとても憧れていると感じましたし私もいいなあと思いました。料理も友人がこだわっていただけあって野菜が見た目が鮮やかでヘルシーな感じで新郎のお父様がご病気で高カロリーのものを頂けないのでそういう配慮ができて優しいなと思いましたし小規模ですがオーダーメイドのような結婚式だなと感じました。結婚式は人生にあまりないことなので自分らしさのあるものにしたいと考える人が増えているのかもしれませんし人と違うことこそお決まりでなくオリジナリティがあり記憶に残りやすいのだなと感じました。,1,,ハワイでの結婚式なら,http://www.hawaiianbridal.com/,1,0
,32,結婚式のつくりものが大変,,,結婚式が終わって振り返ると一番大変だったのは結構嫁の負担が多い事！！これが仕事してない方なら一つづつ吟味してセレクトして手間暇かけて可愛くしたりできるんでしょうけど共働きだとこれが結構しんどかった！しかも趣味の部分ってほとんど旦那は手伝ってくれません。というか手伝えないが正解かなぁ。。。具体的には案内状の作成と送付席次の準備確認して印刷依頼引き出物のカタログギフトを選んだりお車代にはお礼状を手書きそしてウェディングボードとウェルカムボード。受付にあるようなウエディングドール等はあきらめて指輪を購入した時にいただいた熊ちゃんを飾りました。ウェルカムボードもギリギリになってネットからダウンロードしたのを写真紙で印刷して額縁にいれておしまいっ。あと指輪のクッション？正しくはリングピローとか言うのでしょうか最近まで知らなかったのですが既製品を買おうとしても検索では裁縫キットばかり出てきて軽くいらっとしました（笑）ヤフオクで作られてのも売っていたので皆が皆手作りする訳ではなさそうですが知らない人が作ったのも…と思い探してネット通販で買いました。でも時間があったら作りかったなぁ～～～。,1,,ハワイの結婚式,http://www.hawaiianbridal.com/,1,0
,32,本来の日本の結婚式とは,,biyou,田舎出身の人が地元では結婚式には近所の人も招くのが昔からのしきたりでそれが煩わしくて嫌だといっていたので珍しい風習だなあと思っていました。でも日本の結婚式について調べてみると江戸時代までは宗教とは関係なく部落の仲間でのお祝い事であったそうです。神事に携わる人の祝詞などもなく皆でお祝いの歌を歌ったり飲み食いをしながら新郎新婦の幸せを祝していたようです。それが明治時代に日本も近代国家の仲間入りをするために結婚を制度化することが必要になって元々は神事に関係の深い皇室の習慣だった人前式が一般にも取り入れられたようです。それが戦後高度成長時代になると結婚産業が盛んになりホテルでの結婚式などが浸透し始めおしゃれな洋式スタイルが広まりました。招待客も会社関係や友人へと変化しています。このようにして従来の地域性のある結婚式が徐々に薄れ始めましたが地域によっては昔からの風習を守っているところもあるようです。今と違って昔は農作業や建築生活に必要なことは地域の人々との協力なしでは成り立ちませんでした。今以上に近隣との関わりは重要だったと思われます。地域の一員という意識も自然と生まれていたことでしょう。,1,,ハワイに行って結婚式,http://www.hawaiianbridal.com/,1,0
,32,新婚旅行は思い切って遠くへ,,kekkon,私たちはイギリスを選びました。スコットランドからバスで南下してロンドンまで行くツアーでした。ヨーロッパに一度は一緒に行ってみたいと思っていました。旅行代金も２人分となると高いので迷ったのですが新婚旅行で行って正解でした。もし海外に興味があるのなら思い切っていってみることをお勧めします。子どもが生まれるとまずそんな機会はありません。経済的に余裕のある家庭なら可能かもしれませんが一般庶民にとっては難しいでしょう。日本の場合ヨーロッパに行こうと思ったら飛行機に乗らないといけません。飛行機代は高いです。家族で行くのは大変です。イギリスはとても美しい国で心配ていた料理も全く問題ありませんでした。イギリス料理は美味しくないとよくいわれていますがそんなことなかったです。スクランブルエッグベーコンマッシュルームのソテー野菜を１つのお皿に盛りつけたものにパンとオレンジジュースが付くのが定番の朝食はとても美味しかったです。とてもいい思い出ばかりでしたのでまた行こうねて言っていたのですが１３年たちますが残念ながら実現しませんでした。出来ることなら子どもを連れてまたあの美味しい朝食を食べたいものです。,1,,,,1,0
,32,ゲストハウスウエディングの魅力,hawaiwaikiki,,私は4年前に結婚しましたが結婚式に対して希望がありました。それはゲストハウスで式を挙げることです。友達の結婚式にいくつか参加していたのですがホテルゲストハウスなど様々な場所で行われていました。そしてゲストハウスの結婚式が一番印象に残ったのです。ゲストハウスは貸し切りで行うので基本的にその結婚式に出席する人以外を見かけません。その為周りを気にすることなく結婚式に集中できるのです。自分の時もゲストハウスにしましたがとても良かったと思います。自分の家にお客さんを招いてお祝いしてもらうような気持ちで式を挙げることができました。式場の階段を利用してフラワーシャワーをしたり2階からブーケトスをしたり庭で挨拶をしたりお見送りをしたりとその良さをいっぱい活かして式をすることができました。参加してくれた人達も「良い式だった」と口をそろえて言ってくれたのでとても良かったと思います。ゲストハウスの魅力はたくさんあり式を考えている人にはゲストハウスをお勧めしたいですし温かい雰囲気が好きだという人にはぴったりだと思います。プランナーの人と協力しながら式を考え形にしていくということはとても楽しかったです。,1,,ハワイの結婚式,http://www.hawaiianbridal.com/,1,0
,32,結婚って？,kekkon-hawai,,この４月１９歳からお付き合いしている同い年の彼と入籍した。と言っても８年もの長いお付き合いでしかも１年程前から同棲しているので「結婚した！」という感じはまったくない。今まで周囲の人が結婚したときの話を聞く限りでは「幸せ～」「楽しい！」の言葉を必ず聞いてきたからどんなものなのかと想像だけ膨らませていた私。だけどいざ自分が当事者になってみると何も変わらない。これでみんな本当に「幸せ」とか「楽しい」とか感じているのか疑問に思う。ある友人からも言われた。「こどもができたわけではないのになんで結婚したの？」と。確かにそうだ。あえて理由を言うならば単にプロポーズされたから。そもそも今となってはラブラブ感もないしなんで結婚したんだろうと日々考えてしまう。また結婚したことによってお姑さんから毎週のように「どこかに連れて行って」攻撃。適当に理由をつけて断る日もあるけどさすがに断るにも限界があるわけで。結局せっかくの休日が潰れてしまう。結婚前からもちょくちょくあったけど結婚した途端にエスカレート。余計なストレスが増えただけにしか思えない。だからこどもができると余計にしんどくなりそうだからこどもは当分いらない。そう思うとこの結婚は間違いだったのかと否定的になってしまう。結局結婚って何のためにするのか自分ではわからない。誰か私が納得するような説明をしてほしいと思う。,1,,ハワイに行って結婚式,http://www.hawaiianbridal.com/,1,0
,1,ウェディングドレスの「白」,,shibou,ウェディングドレスといえば「白」ですが白は白でもいろんな白がありますよね。真っ白だったりベージュっぽかったり生成りだったり。ドレスショップに並んでいるウェディングドレスを見ると微妙な色の違いが良くわかります。私自身の結婚準備の際ウェディングドレスのレンタルショップに勤めている友人に聞きました。日本人の肌に馴染みのいい白はクリームがかった白だそうです。黄色系の肌には少し黄色味を帯びた白が似合うということでしょうか。確かに自分の肌よりも白いウェディングドレスは何だか浮きそうです白が強すぎるような気がします。私の中でのウェディングドレスのイメージは「真っ白」だったのですが真っ白が似合うのは日に焼けた白人女性との事。言われてみればしっくりきます。日に焼けていなくても似合う気がしますね。なるほどと思いながら試着をしてみるとその通りです。写真を撮って比べてみると良くわかりました。プロの意見は参考にしなければもったいないですね。「ウェディングドレスはカラードレスと違って選ぶのが難しい…だって白は白でしょ。」なんて思っていましたがまずは自分に似合う白を見つけるのも素敵な花嫁を目指すには欠かせない結婚準備です。,1,,ハワイでの結婚式なら,http://www.hawaiianbridal.com/,1,0
,1,両親のことを思い結婚式で泣いてしまった新婦,,supli,私の女友達がそうだったのですが結婚式が近付くと1番に考えるのは新郎のことよりも両親のことです。やはり女性はどうしても嫁ぐということで実家から完全に離れるという意味合いが結婚にはありますからそれを考えると両親に対していろいろ思うところがあるようです。私ももちろんその女友達の結婚式には参加したのですが結婚式が始まってから終わりを迎えるまで終始両親のことを気にしており目に涙を浮かべるシーンもありました。そして結婚式が進んでいき両親からのあいさつになるとついには号泣してしまい式場はとても感動的な雰囲気に包まれたのが印象的でした。その点新郎の男性は常に新婦を気遣い自分のことよりも新婦を立てようという意識が感じられ私にはそれがとても好印象でした。そしてやはり結婚式というのはどちらかと言えば新婦のものであり新郎はそのサポート役に過ぎないのだなと改めて結婚式における男性の役割について再確認しました。新婦が泣いたと言ってもそれは悲しい涙ではなくて嬉し涙です。ですからそれだけ結婚式がとても素晴らしいものだったということですしいつか私もそんな結婚式で新婦をサポートしたいと思っています。,1,,ハワイの結婚式,http://www.hawaiianbridal.com/,1,0
,24,結婚式は贈り物？,,,近々結婚することになった。まさか自分が結婚することになるとは思ってもみなかった。結婚願望がなかったわけではないけれどなんとなく現実感がないまま周りの友人が結婚したり出産したりするのをふわふわと見届け気づけば30代が目の前に迫っていた。そんなわけで「結婚式」と言われてもちっともぴんと来ない。元来酒好きで飲み友達の多いわたしは「飲み会ができればいい」「式は上げなくていい」「ウエディングドレスも文金高島田もいらない」ととにかく自分が主役になることがちっとも嬉しくなくてベッドの上をごろごろ転がりながら言った。「それは違うよ。」と恋人が言う。彼はいわゆるバツイチ。最初の結婚ではきちんと結婚式をあげ写真も撮ったそうだ。「あのねぇ結婚式はねぇ我々のためにやるんじゃないの。これから家族になりましょうという両家の顔合わせと君のご両親のためにやるの。わかる？」うーむ。そういわれると困る。父の顔が浮かんだ。3年前突然ガンで死にかけた父。まさか還暦になる前にそんな大病をするとは誰も思っておらず家中が騒然となった。なぜだか父に性格がよく似ている恋人は全快した父と楽しそうにお酒を酌み交わし父もそれを本当に喜んでいる。「仕方ないか。」私はベッドがら起き上がって宣言する。結婚式は私ができる最後の親孝行なのかもしれない。「でも披露宴の乾杯は新婦がしますからね！」,1,,ハワイに行って結婚式,http://www.hawaiianbridal.com/,1,0
,24,結婚式にかかるお金,,,さあ結婚式をしよう！となったときほとんどのカップルが気になるのは「お金の事」だと思います。いったいいくらかかるのか貯金が足りるのかお金の事に関しては不安が多いですよね。まず第一に二人でしておくべき事はお互いの貯金額をさらけ出す事です！いや何がなんでも全部出せというわけではありませんが結婚資金がいくらあるのかお互いが把握しておくのは大事です。（結婚後もお財布は別とか結婚式にかかるお金はどちらかで全部もつという場合は除きますが）結婚するときにかかるお金は挙式や新居への引っ越し新婚旅行など様々ですからね。二人合わせて結婚資金がどれくらいあるのか把握できたところで目当ての式場に出向きまずは見積りをもらいましょう。見積りをもらう前の準備として正確なゲスト人数と衣装チェンジ（お色直し）を何回するかだけは話し合い決めておきましょう。これが決まっていないとザックリとした見積もりしか出してもらえません。あとは式場の担当者から納得するまで説明を受けオプションや追加アイテムなどを全ていれた見積りを再度もらいましょう。この作業を怠ると式場契約後の打ち合わせでどんどんプラン追加が出てきて焦る事になります。全て理解した納得の見積りが出来上がりましたら一人単価という項目に注目です。見積り総額を出席者人数で割った金額です。この金額が例えば＠35000円だったとします。ゲスト一人当たり頂けるご祝儀が30000円だとするならば二人の持ち出しは5000円×ゲスト人数となるわけですね。ご祝儀に関しては地域差や会社関係の約束事など様々あるかとは思いますが見積りの一人単価に注目すると結婚資金の使い方も明確になると思います。,1,,ハワイでの結婚式なら,http://www.hawaiianbridal.com/,1,0
